id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_eta,prior_eta,posterior_omega,prior_omega,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,LL,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
664b56924fe53a254403f774,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b56924fe53a254403f774_T1_2024-07-07_18h53.24.649.csv,0.529589267405566,0.8,2.02978324610679,1,15.5209754583607,1,0,3.27201172056304,2,1,1,0.774453383040087,0.5,0.861744027825465,0.2,0.480428693170714,0.549631519043238,0.666666666666667,0.571428571428571,-396.571470458319,0.142156862745098,0.167741935483871,0.757575757575758,126,-424.019115348107,1
664b66162c93f4cb8d9224a6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b66162c93f4cb8d9224a6_T1_2024-07-12_15h10.32.270.csv,0.871772992769425,0.8,5.91484219631358,1,0.853952190257147,1,0,3.34201796867578,2,1,1,0.713761932429457,0.5,0.161284270590828,0.2,0.6747819766888,0.671557921892158,0.813888888888889,0.740740740740741,-223.563629796768,0.00465116279069767,0.611111111111111,0.1,27,-234.108621336189,1
664bf2201abae3378784ee1a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664bf2201abae3378784ee1a_T2_2024-06-22_08h49.15.047.csv,0.678911445896019,0.8,6.73466854547629,1,3.62149339838024,1,0,1.9304093653334,2,1,1,0.0980829684499794,0.5,0.0382142024291352,0.2,0.582188380424398,0.833593813489678,0.675,0.941935483870968,-296.514085012953,0.149122807017544,0.389312977099237,0.84,155,-320.20138397265,1
664c3cfeeccf0399b4110f7d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664c3cfeeccf0399b4110f7d_T2_2024-07-05_21h17.28.285.csv,0.929787053239731,0.8,6.2689131066215,1,1.4152843036195,1,0,2.40957518738561,2,1,1,0.441746465329037,0.5,0.0462208389791633,0.2,0.566273688382586,0.918346006878902,0.686111111111111,0.963503649635037,-281.489627623757,0.0468085106382979,0.225806451612903,0.740740740740741,137,-297.335063945507,1
664cf905de6ca38cfad9e5d4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664cf905de6ca38cfad9e5d4_T2_2024-07-19_13h21.12.589.csv,0.712661369757761,0.8,10.0035994021472,1,2.68952215696577,1,0,2.99979661470551,2,1,1,0.0708185871695448,0.5,0.0144882488427323,0.2,0.667357548699156,0.946184944122769,0.747222222222222,0.988950276243094,-228.073961208995,0,0.355371900826446,0.765957446808511,181,-259.257153593523,1
664d0be31a585c224f0aa15d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664d0be31a585c224f0aa15d_T2_2024-07-26_17h04.40.494.csv,0.654227789659952,0.8,6.70507959664384,1,0.775447934376741,1,0,1.77531520595166,2,1,1,0.548621509966482,0.5,0.262664602513107,0.2,0.691989480119221,0.59141416665519,0.791666666666667,0.75,-183.012179962105,0.0533980582524272,0.444444444444444,1,4,-191.727457203585,1
664d11e6124e3ad6e6277871,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664d11e6124e3ad6e6277871_T2_2024-06-18_11h06.54.644.csv,0.913819408711851,0.8,6.4256527898276,1,1.0061701615693,1,0,2.45335786362551,2,1,1,0.637385505579818,0.5,0.0809915882471078,0.2,0.662623972995018,0.792645225595447,0.786111111111111,0.815789473684211,-231.219318796736,0.026431718061674,0.643939393939394,0.3,38,-243.514901009541,1
664dcd50e61b5246d5b7377b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664dcd50e61b5246d5b7377b_T2_2024-07-27_22h32.56.706.csv,0.681327075352086,0.8,2.29195932876587,1,7.77507308006074,1,0,3.50933693267543,2,1,1,0.835532991793344,0.5,0.332364438635446,0.2,0.517270615087238,0.624323435992534,0.611111111111111,0.720670391061452,-396.64182397249,0.03125,0.118518518518519,0.372093023255814,179,-413.488528145144,1
6650915f8347f93a39a93f5c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6650915f8347f93a39a93f5c_T2_2024-08-04_14h25.38.665.csv,0.624060336278338,0.8,4.6542267772879,1,2.7954524606933,1,0,1.33284982244595,2,1,1,0.669071964113735,0.5,0.0712941680084573,0.2,0.567633238383624,0.754457407837185,0.697222222222222,0.82258064516129,-284.209403400769,0.0833333333333333,0.587412587412587,0.333333333333333,62,-297.810333310034,1
6650b525c83a2e7b6048fcda,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6650b525c83a2e7b6048fcda_T1_2024-07-12_09h49.39.144.csv,0.552650152509752,0.8,4.41170645033317,1,8.63209631870066,1,0,2.20316608531005,2,1,1,0.715822601328401,0.5,0.61938985840111,0.2,0.607566757539908,0.6663175411246,0.763888888888889,0.666666666666667,-260.512157208028,0.138755980861244,0.226666666666667,0.333333333333333,36,-280.706229255816,1
