id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega,prior_omega,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,LL,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
657a5182376b4cbf1cc18bb0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_657a5182376b4cbf1cc18bb0_T1_2024-07-25_13h41.30.707.csv,0.715457899959149,0.8,5.60261499593487,1,2.7139328704318,1,0,1.83230889512552,2,1,1,0.267230668660366,0.5,0.692848507626721,0.5,0.111078032440372,0.5,0.0843501290429616,0.2,0.66451140230038,0.81555285163119,0.802777777777778,0.88125,-260.544642729191,0.00862068965517241,0.566929133858268,0.966666666666667,160,-282.338786356542,1
657a6ecc62c29be44b207d5d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_657a6ecc62c29be44b207d5d_T2_2024-06-10_09h28.16.357.csv,0.741677210019992,0.8,4.3190683906424,1,2.41961071331065,1,0,3.55592995517006,2,1,1,0.127433659423141,0.5,0.837038465994268,0.5,0.118760508443769,0.5,0.14285089720699,0.2,0.550306907068841,0.822514211597776,0.65,0.941489361702128,-336.105865663207,0.113924050632911,0.221311475409836,0.682926829268293,188,-360.198724923081,1
658050b8b9967cdee12d906d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_658050b8b9967cdee12d906d_T1_2024-07-11_21h46.36.383.csv,0.80451267865423,0.8,7.43975389634428,1,1.49074102686818,1,0,2.2212827159591,2,1,1,0.184479437614786,0.5,0.523042732538546,0.5,0.195438542756089,0.5,0.0516716634296686,0.2,0.580502540852633,0.921441603912697,0.661111111111111,0.959677419354839,-273.597346533956,0.117391304347826,0.503875968992248,0.6,124,-295.300481623806,1
6584799f35ef411a8fb9fdb6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6584799f35ef411a8fb9fdb6_T1_2024-05-07_10h49.42.563.csv,0.558575656819891,0.8,4.98317700334938,1,6.2898258605017,1,0,1.15176027575839,2,1,1,0.468560170254577,0.5,0.722036073021376,0.5,0.344525313751298,0.5,0.427090126678735,0.2,0.608986411130948,0.591245183088279,0.741666666666667,0.6,-251.801241927771,0.185714285714286,0.261744966442953,0.25,25,-269.378737406566,1
658f8c50f489cc904ba56539,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_658f8c50f489cc904ba56539_T2_2024-06-18_20h16.45.061.csv,0.837781385185219,0.8,2.36939140563698,1,5.69896679934798,1,0,3.28339090007403,2,1,1,0.319858530872645,0.5,0.842395544946642,0.5,0.186248375397756,0.5,0.274322622964167,0.2,0.575283465618798,0.661281257941036,0.666666666666667,0.81858407079646,-380.668940741735,0.0698689956331878,0.284615384615385,0.828571428571429,226,-398.22614336646,1
65941a31ef6259a83e91c5e6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65941a31ef6259a83e91c5e6_T1_2024-07-24_18h09.41.517.csv,0.916439015775299,0.8,4.80078554526796,1,1.48913872967893,1,0,2.56229277522081,2,1,1,0.415757797682885,0.5,0.674390011693348,0.5,0.21334060579938,0.5,0.072618325615556,0.2,0.509458752240443,0.876155345159774,0.641666666666667,0.944444444444444,-331.403447340353,0.0720338983050847,0.365853658536585,0.62962962962963,144,-347.237799872475,1
65959a63cb30f7348aba06f0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65959a63cb30f7348aba06f0_T2_2024-06-11_06h48.42.259.csv,0.64194673415976,0.8,5.03002530980033,1,5.61355933344076,1,0,3.30602165194935,2,1,1,0.305870329784019,0.5,0.802494881124187,0.5,0.407237066561887,0.5,0.335495475424058,0.2,0.623158975655345,0.757496879646478,0.75,0.815533980582524,-265.850311950306,0.074235807860262,0.292307692307692,0.235294117647059,103,-284.965879970467,1
6595e3b4dc9090390e4edb5f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6595e3b4dc9090390e4edb5f_T2_2024-06-11_10h14.52.448.csv,0.940898126174474,0.8,5.4244500721093996,1,1.37438292665852,1,0,2.44653421608458,2,1,1,0.368619869951632,0.5,0.758333394558888,0.5,0.153869198946732,0.5,0.0972609160432445,0.2,0.552788379791684,0.862052809033508,0.683333333333333,0.905982905982906,-303.84690630191,0.0210084033613445,0.396694214876033,0.666666666666667,117,-323.074319901476,1
6596c3663bd4674351a26eb8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6596c3663bd4674351a26eb8_T1_2024-05-07_12h45.01.703.csv,0.761864859670468,0.8,3.84124425866297,1,3.86120376663246,1,0,3.06950564703203,2,1,1,0.122615392064474,0.5,0.849445185594765,0.5,0.0728780635872799,0.5,0.23421199960988,0.2,0.638381687200742,0.750986778778851,0.719444444444444,0.862385321100917,-312.184637070387,0.11063829787234,0.137096774193548,0.86046511627907,218,-339.056144007626,1
659ab1b4640b25ce093058a2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659ab1b4640b25ce093058a2_T1_2024-07-30_18h19.51.428.csv,0.703115671262721,0.8,4.39104783173632,1,2.20222088230877,1,0,1.36272322564904,2,1,1,0.0970444833079172,0.5,0.657046375534974,0.5,0.224140719307711,0.5,0.10767208249928,0.2,0.454082723941617,0.727671309924649,0.55,0.867647058823529,-350.651476589115,0.46078431372549,0.296774193548387,0.333333333333333,68,-370.05413995147,1
