id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a,prior_eta_a,posterior_omega,prior_omega,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,LL,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
6662deda47d8f64c1589cac9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6662deda47d8f64c1589cac9_T1_2024-07-20_18h09.26.950.csv,0.642096968428632,0.8,2.03957129101916,1,11.1037566320028,1,0,3.38505413052633,2,1,1,0.659138775506885,0.5,0.778916207409767,0.5,0.159968667036505,0.2,0.635053532368537,0.62894719648352,0.713888888888889,0.777777777777778,-368.6541548789,0.0244897959183673,0.105263157894737,0.894736842105263,252,-386.976704231312,1
666339464f778f33532d28f0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666339464f778f33532d28f0_T1_2024-07-12_16h29.05.298.csv,0.929607871873651,0.8,3.20793778742274,1,1.90133705752865,1,0,2.34344118409354,2,1,1,0.286987399531291,0.5,0.344231637796291,0.5,0.108491967104349,0.2,0.467991800703664,0.726424727829275,0.616666666666667,0.808988764044944,-361.353241753342,0.244019138755981,0.453333333333333,0.555555555555556,89,-373.31437873996,1
6663b39d3676132ea478c7c1,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6663b39d3676132ea478c7c1_T1_2024-07-13_21h41.43.366.csv,0.676639371715695,0.8,3.67631123034796,1,4.23752621751348,1,0,3.27644502990729,2,1,1,0.214098154895971,0.5,0.652964623428204,0.5,0.0776877113996354,0.2,0.646775634881329,0.743535638525618,0.736111111111111,0.841121495327103,-309.119726097563,0.0371900826446281,0.333333333333333,0.673913043478261,214,-326.204528168249,1
66645eff20ea0a1d14a3d5bb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66645eff20ea0a1d14a3d5bb_T2_2024-07-15_21h36.32.503.csv,0.658879195207487,0.8,4.10526761925992,1,3.96698567926772,1,0,0.838577721537568,2,1,1,0.499378986044989,0.5,0.721997055660585,0.5,0.145769575304235,0.2,0.59628498504222,0.69740592318345,0.736111111111111,0.789473684210526,-312.236513194142,0.0641025641025641,0.592,0.827586206896552,133,-327.571328243105,1
66673aa947402f713541aa37,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66673aa947402f713541aa37_T2_2024-07-31_16h38.29.261.csv,0.72050515350943,0.8,10.7935283844688,1,2.07185160253468,1,0,1.52918609461965,2,1,1,0.576293894569828,0.5,0.226092393242985,0.5,0.0421659170717036,0.2,0.731470618494581,0.920868784001997,0.819444444444444,0.970149253731343,-182.710110541471,0.00892857142857143,0.688888888888889,0.666666666666667,67,-203.85651162178,1
666878a27888fdd27f529c64,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666878a27888fdd27f529c64_T1_2024-07-27_20h22.58.106.csv,0.947944206798184,0.8,2.97145126627208,1,1.32520736263573,1,0,1.36746649377606,2,1,1,0.245115473026402,0.5,0.172060695651165,0.5,0.0150658546264112,0.2,0.385337779886616,0.791398389550925,0.466666666666667,0.916666666666667,-417.872429146707,0.258064516129032,0.169014084507042,0.744186046511628,144,-439.994167257119,1
66699c5067ce8c66a3c9c5e5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66699c5067ce8c66a3c9c5e5_T2_2024-07-18_09h30.52.506.csv,0.741632200521686,0.8,4.62483322922127,1,2.56409384701698,1,0,2.83473888085884,2,1,1,0.470888721663407,0.5,0.645953978815316,0.5,0.0439863982230696,0.2,0.653149700060537,0.811097760251117,0.802777777777778,0.88961038961039,-275.104246541637,0,0.466101694915254,0.810810810810811,154,-290.717037390565,1
666aef7a2e560f58316d124b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666aef7a2e560f58316d124b_T1_2024-07-19_21h25.45.469.csv,0.911548430840587,0.8,2.9210422746539,1,0.948253669247236,1,0,2.21325695834068,2,1,1,0.490756118325305,0.5,0.633530088970673,0.5,0.0460899226315922,0.2,0.386852474060716,0.756214495932368,0.475,0.898876404494382,-401.99470569763,0.210762331838565,0.132352941176471,0.428571428571429,89,-412.112287683174,1
666affd46d2232579a2a8a15,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666affd46d2232579a2a8a15_T2_2024-07-30_17h37.31.843.csv,0.637035678986287,0.8,2.37421881519684,1,7.17322930291654,1,0,2.90177626431226,2,1,1,0.327430821010618,0.5,0.824983244643765,0.5,0.170525603694393,0.2,0.57665980247266,0.639180975640859,0.691666666666667,0.74869109947644,-372.268131808145,0.0497737556561086,0.318840579710145,0.931818181818182,191,-388.879697063402,1
666b04170e6ae5d987ed3a8f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666b04170e6ae5d987ed3a8f_T2_2024-07-19_20h07.42.345.csv,0.584508688991604,0.8,4.28588740457147,1,6.65929403723796,1,0,2.12828519729246,2,1,1,0.552434744123307,0.5,0.546293252159449,0.5,0.134101725099036,0.2,0.586375797541503,0.696476365244623,0.727777777777778,0.72289156626506,-290.992196045503,0.027027027027027,0.664233576642336,0.826086956521739,83,-306.876368684797,1
666b114817ee975e387828c2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666b114817ee975e387828c2_T1_2024-07-13_11h44.45.338.csv,0.727388967990775,0.8,6.70754857168878,1,2.23686037966549,1,0,2.08071287233001,2,1,1,0.515806489378212,0.5,0.588458174308657,0.5,0.0837708057635557,0.2,0.70052943350959,0.866349134488097,0.805555555555556,0.920634920634921,-208.48976455538,0.0217391304347826,0.627906976744186,0.533333333333333,63,-222.878933624591,1
666c42c5e028ee98e1b07316,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666c42c5e028ee98e1b07316_T2_2024-07-15_10h19.10.712.csv,0.740508946340333,0.8,7.49738439628903,1,1.04959698636604,1,0,1.89350794858899,2,1,1,0.48625455299063,0.5,0.54813691318364,0.5,0.0776973770540461,0.2,0.704174460765043,0.772391466560427,0.811111111111111,0.777777777777778,-181.573391310061,0.0502283105022831,0.735714285714286,0,9,-192.687249144848,1
666c46689192fcbdd74a248e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666c46689192fcbdd74a248e_T2_2024-07-16_23h31.21.533.csv,0.700813350889241,0.8,5.21760867992706,1,1.73598214561955,1,0,2.38093589419357,2,1,1,0.234414115790428,0.5,0.686632875562839,0.5,0.066483277639753,0.2,0.520423799804311,0.815207817576667,0.638888888888889,0.925925925925926,-316.314199501704,0.26605504587156,0.390070921985816,0.866666666666667,81,-331.905454608816,1
666d11888a386185e18d9695,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666d11888a386185e18d9695_T1_2024-07-11_07h56.56.467.csv,0.911962435347055,0.8,3.84660293257114,1,3.17457627369362,1,0,2.74159306048616,2,1,1,0.142027149980568,0.5,0.151908095746742,0.5,0.030332501182497,0.2,0.720886359180591,0.795090717978648,0.783333333333333,0.870229007633588,-266.50641055051,0.0346320346320346,0.1875,0.966101694915254,262,-289.631849860812,1
666e38d1909bc0331b853d90,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666e38d1909bc0331b853d90_T2_2024-07-06_00h33.08.871.csv,0.839143000703495,0.8,3.84432905076846,1,5.87837832408706,1,0,2.52249400213119,2,1,1,0.117249595607152,0.5,0.744944605788391,0.5,0.132898153121624,0.2,0.736441865149059,0.801376214247909,0.805555555555556,0.875536480686695,-244.253853497376,0.092741935483871,0.27027027027027,0.944444444444444,233,-263.065474782208,1
666f0b4bbd321b51c55d97f7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_666f0b4bbd321b51c55d97f7_T2_2024-07-04_08h06.27.663.csv,0.928848449553705,0.8,2.12694102270129,1,3.87152551041895,1,0,3.54814645051055,2,1,1,0.528035043719255,0.5,0.592522841728879,0.5,0.148496306524462,0.2,0.52298939713483,0.635448250399737,0.641666666666667,0.757575757575758,-404.828100014142,0.066079295154185,0.257575757575758,0.8,198,-416.532693764685,1
6670330ca7f17d6da599571b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6670330ca7f17d6da599571b_T2_2024-07-23_14h46.55.645.csv,0.937612252208281,0.8,5.94072000887534,1,1.08819039943004,1,0,1.97451689252437,2,1,1,0.651297124647314,0.5,0.504967658777691,0.5,0.0379934436713683,0.2,0.583346346394721,0.908113459289994,0.675,0.986486486486487,-270.186799748316,0.0172413793103448,0.62992125984252,0.681818181818182,74,-286.164894054849,1
