id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega,prior_omega,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,LL,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
663c1db6050ff8907df7909a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_663c1db6050ff8907df7909a_T2_2024-06-13_11h47.59.478.csv,0.558126846874557,0.8,4.9290258897435,1,12.3259231044619,1,0,1.48531410150501,2,1,1,0.739906332254415,0.5,0.370554517481192,0.5,0.481899270270425,0.5,0.68531648078253,0.5,0.755340859235169,0.2,0.637498247258676,0.543499537156554,0.772222222222222,0.564102564102564,-252.652534410315,0.0502283105022831,0.285714285714286,0.8,39,-281.17092307454,1
663d86a16a6f0cc0683ba9db,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_663d86a16a6f0cc0683ba9db_T1_2024-05-19_19h58.59.611.csv,0.931433220548171,0.8,3.51720322034296,1,1.72426121719396,1,0,0.840272058778865,2,1,1,0.432834416754084,0.5,0.253366826456537,0.5,0.651574230448517,0.5,0.232968931810192,0.5,0.0827905078696008,0.2,0.463627209100428,0.764951499396148,0.588888888888889,0.872340425531915,-380.886739147933,0.123287671232877,0.364285714285714,0.703703703703704,141,-397.513947552642,1
663e55eb0dead5d035f3b76e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_663e55eb0dead5d035f3b76e_T2_2024-06-22_11h58.33.658.csv,0.798922799430377,0.8,5.14175749559743,1,1.38730829768618,1,0,1.65192734074128,2,1,1,0.240619135211033,0.5,0.185153575474881,0.5,0.699139339384861,0.5,0.12143412957282,0.5,0.0582275963513359,0.2,0.484410415144854,0.844029453984921,0.577777777777778,0.91304347826087,-341.914510534081,0.0454545454545455,0.460431654676259,0.521739130434783,115,-365.050438637917,1
663e84e6b5670c18c681bb30,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_663e84e6b5670c18c681bb30_T1_2024-06-04_17h52.41.626.csv,0.926318963229498,0.8,4.18625540155066,1,3.19349070207016,1,0,3.2838490410804,2,1,1,0.153722057294247,0.5,0.272450659196274,0.5,0.803661276316794,0.5,0.222579106355613,0.5,0.172510310814981,0.2,0.706455014981831,0.824878658293332,0.783333333333333,0.921810699588477,-259.348879372094,0.0736434108527132,0.257425742574257,0.69047619047619,243,-281.304357030851,1
663fbfc8c8c814ee81e8037c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_663fbfc8c8c814ee81e8037c_T2_2024-06-10_21h36.27.897.csv,0.72294487410131,0.8,2.66673397021311,1,5.59393050744936,1,0,3.06330223372591,2,1,1,0.111251016642656,0.5,0.152432471990581,0.5,0.779318820737207,0.5,0.108175550326868,0.5,0.0569807335352924,0.2,0.797876167700689,0.703995383860494,0.822222222222222,0.832278481012658,-275.253402521174,0.00851063829787234,0.0967741935483871,0.95,316,-304.689524408324,1
663fd4658572150cc2416c27,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_663fd4658572150cc2416c27_T2_2024-06-11_22h29.14.474.csv,0.910128620143397,0.8,4.50934243589239,1,1.56468305271973,1,0,2.63046663990772,2,1,1,0.587755819600931,0.5,0.428847149769621,0.5,0.602426648489716,0.5,0.128684688271249,0.5,0.0519011535622663,0.2,0.517723236514349,0.839482323211188,0.658333333333333,0.899408284023669,-344.227797690713,0.131004366812227,0.353846153846154,0.767441860465116,169,-363.459891195363,1
6641174a70570c7bf4758e35,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6641174a70570c7bf4758e35_T2_2024-07-19_09h58.24.200.csv,0.577592410411766,0.8,3.98955488947227,1,3.16925543670573,1,0,0.728657985156763,2,1,1,0.426411441469798,0.5,0.136972659602585,0.5,0.650631435378889,0.5,0.639784125192678,0.5,0.29728383701212,0.2,0.504708285209602,0.58635680027797,0.597222222222222,0.65625,-309.534792383728,0.258883248730964,0.432098765432099,0.333333333333333,32,-326.537805665313,1
6641c4901c5ea0f470be6f02,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6641c4901c5ea0f470be6f02_T2_2024-07-15_18h09.25.506.csv,0.924191352683064,0.8,4.23213490784142,1,1.1647795590064,1,0,2.13888115609947,2,1,1,0.581993140051194,0.5,0.46838910339807,0.5,0.630054481432416,0.5,0.164942117423324,0.5,0.0648459897865793,0.2,0.453006135029871,0.817690245189846,0.583333333333333,0.877358490566038,-366.944799986622,0.128318584070796,0.338345864661654,0.291666666666667,106,-383.138568031527,1
6642122a3650c28b1e2e367a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6642122a3650c28b1e2e367a_T2_2024-07-19_13h21.32.152.csv,0.930165022502835,0.8,3.22083515987795,1,2.3924408182531,1,0,2.36078162754948,2,1,1,0.592933940503077,0.5,0.411807929069286,0.5,0.764643766768729,0.5,0.118446298957169,0.5,0.0837317183953318,0.2,0.576861282147194,0.757926307275904,0.647222222222222,0.860824742268041,-337.68280765065,0.118942731277533,0.378787878787879,0.765957446808511,194,-356.955700994063,1
664288ab31739a1dffbb2c60,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664288ab31739a1dffbb2c60_T2_2024-07-29_18h13.16.176.csv,0.714266391692157,0.8,5.5180403820074,1,0.94249483123685,1,0,1.19999009155348,2,1,1,0.591042030224702,0.5,0.0532079873246211,0.5,0.553364758687401,0.5,0.473867005103584,0.5,0.640430695748015,0.2,0.600954007132599,0.799179954390458,0.677777777777778,0.875,-234.514340851263,0.133689839572193,0.63953488372093,0.5,8,-255.602584131338,1
66437d930a82c8623344a9f2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66437d930a82c8623344a9f2_T2_2024-07-30_21h44.28.617.csv,0.946307979195207,0.8,4.45694639396874,1,1.53058925063594,1,0,1.95159251476606,2,1,1,0.539506387871489,0.5,0.380209291923411,0.5,0.630632779764641,0.5,0.195806398811472,0.5,0.0685711958162579,0.2,0.504722473251326,0.827287139515776,0.636111111111111,0.906666666666667,-347.814680564381,0.0546218487394958,0.330578512396694,0.59375,150,-365.898185012375,1
664384e8d6cae57c73e3d8c6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664384e8d6cae57c73e3d8c6_T1_2024-05-18_18h11.22.377.csv,0.722414591808342,0.8,7.65221521185716,1,0.671873166141286,1,0,1.75970045895382,2,1,1,0.663681569370246,0.5,0.147144246440026,0.5,0.500024420749893,0.5,0.5,0.5,0.303187488163376,0.2,0.794905139058823,0.957514405473626,0.863888888888889,1,-126.493479691079,0.0403587443946188,0.720588235294118,NA,3,-140.303281001057,1
66439b89a9fca58cf2513d93,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66439b89a9fca58cf2513d93_T2_2024-07-30_20h59.49.609.csv,0.685785956734298,0.8,6.35667712003021,1,2.80177562072254,1,0,2.83676686426844,2,1,1,0.0588091142066928,0.5,0.0710995064890045,0.5,0.701363257139015,0.5,0.0485642294789944,0.5,0.106025218951728,0.2,0.639797090382619,0.906704144735434,0.686111111111111,0.9625,-236.320085793308,0.118181818181818,0.381294964028777,0.951219512195122,160,-277.292932234318,1
66441863c6ae7938f0e91254,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66441863c6ae7938f0e91254_T2_2024-06-12_13h34.40.322.csv,0.860085069979964,0.8,4.92628399771953,1,2.8014711450997,1,0,2.66097558185109,2,1,1,0.510379047884998,0.5,0.434454756848158,0.5,0.811344935026652,0.5,0.0971861120971176,0.5,0.123862241745522,0.2,0.759404035275464,0.848757655275367,0.825,0.886274509803922,-218.962397406386,0.0118577075098814,0.283018867924528,0.865384615384615,255,-240.573707574927,1
6644527fc7cb167a601cd5ac,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6644527fc7cb167a601cd5ac_T2_2024-06-14_13h58.39.787.csv,0.757881578302032,0.8,4.21607765838173,1,3.22989992031458,1,0,3.432184384109,2,1,1,0.231687744796345,0.5,0.0918403171884746,0.5,0.885584586816699,0.5,0.039164105161017,0.5,0.123822371310625,0.2,0.752912880439021,0.812120606800427,0.8,0.904929577464789,-251.534160000342,0.00873362445414847,0.176923076923077,0.948717948717949,284,-286.940378047655,1
6645517618b9f4db00e5ccc3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6645517618b9f4db00e5ccc3_T2_2024-06-10_12h19.12.125.csv,0.789610167070379,0.8,3.06355135195017,1,4.16691561348122,1,0,3.78234952101215,2,1,1,0.589984919199867,0.5,0.373981071761691,0.5,0.874857398521171,0.5,0.16032995991112,0.5,0.21007879238585,0.2,0.623601862108233,0.714709145145915,0.725,0.834146341463415,-329.767652016931,0.0454545454545455,0.256410256410256,0.871794871794872,205,-350.164895519181,1
664639dd4711fff56d77ada4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664639dd4711fff56d77ada4_T1_2024-05-18_12h07.48.791.csv,0.939824301022217,0.8,5.39883657528043,1,1.67158360490226,1,0,1.18638166412805,2,1,1,0.577568692786976,0.5,0.119010285798497,0.5,0.678857872285688,0.5,0.0959522904574529,0.5,0.0566734856036044,0.2,0.654231878600272,0.854511311337875,0.741666666666667,0.886524822695035,-252.08711735967,0.00427350427350427,0.568,0.970588235294118,141,-278.488046197317,1
66463a2c0a36377060b1910c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66463a2c0a36377060b1910c_T1_2024-05-18_12h10.14.474.csv,0.818415665958027,0.8,3.82880166243316,1,1.52045799967489,1,0,1.64875637876935,2,1,1,0.269408846601191,0.5,0.412289566666855,0.5,0.616971292672369,0.5,0.360873842504267,0.5,0.0549096686441518,0.2,0.425772679784312,0.784221214112041,0.519444444444444,0.89908256880733906,-384.547481804145,0.232456140350877,0.435114503816794,0.583333333333333,109,-398.384258498911,1
664653e2c2e145ef7ecedd0d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664653e2c2e145ef7ecedd0d_T2_2024-07-19_20h35.38.200.csv,0.907130159325558,0.8,3.8898312247932,1,1.09359267908749,1,0,1.72460073928476,2,1,1,0.341393086607505,0.5,0.400013375178635,0.5,0.741131064689208,0.5,0.150826242910093,0.5,0.0413855416980806,0.2,0.416901513344014,0.805408073319515,0.547222222222222,0.909090909090909,-386.91750430781,0.116822429906542,0.213793103448276,0.176470588235294,110,-405.059874503757,1
