id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_omega,prior_omega,posterior_eta_d,prior_eta_d,posterior_eta_a,prior_eta_a,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
53b98f20fdf99b472f4700e4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_53b98f20fdf99b472f4700e4_T2_2024-06-20_12h12.34.621.csv,0.767594236674019,0.8,9.9812088006313,1,1.69177456118419,1,0,0.528112531115742,2,1,1,0.0251903702127511,0.2,0.221484046961607,0.5,0.0838939977236407,0.5,0.619227008394857,0.92911030024655,0.738888888888889,0.957894736842105,190,0.02,0.44954128440367,0.794871794871795,190,-291.248218201035,1
558fa9dffdf99b7ce2924662,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_558fa9dffdf99b7ce2924662_T1_2024-07-13_17h11.33.221.csv,0.807801515628797,0.8,8.82887807316463,1,0.710032963041111,1,0,1.363018196151,2,1,1,0.132519029197413,0.2,0.364730789715667,0.5,0.434223857835428,0.5,0.67792624738696,0.92653301879486,0.802777777777778,0.96,25,0.0745614035087719,0.557251908396947,0.166666666666667,25,-223.644473565096,1
5590a34cfdf99b729d4f69dc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5590a34cfdf99b729d4f69dc_T1_2024-05-08_19h14.58.345.csv,0.749653795292638,0.8,7.50626713123511,1,0.676457614360712,1,0,0.951052511784404,2,1,1,0.449419343259298,0.2,0.625508899199507,0.5,0.477818402119728,0.5,0.674316615918316,0.90470889384289,0.786111111111111,0.9375,16,0.0509259259259259,0.377622377622378,0.25,16,-222.430930636768,1
5596a991fdf99b2d1e834690,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5596a991fdf99b2d1e834690_T1_2024-05-18_18h56.17.515.csv,0.61481567225633,0.8,8.78567159592404,1,2.96067722713319,1,0,0.599967973930151,2,1,1,0.433447478790653,0.2,0.66072096907211,0.5,0.610580760777807,0.5,0.734637484517905,0.7402255198756,0.827777777777778,0.82051282051282,39,0.0137614678899083,0.269503546099291,0.333333333333333,39,-210.584641309968,1
55bcd160fdf99b1c4e4ae632,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_55bcd160fdf99b1c4e4ae632_T1_2024-05-08_07h47.30.203.csv,0.656111712221462,0.8,13.4433052393525,1,2.77517072944685,1,0,3.34743533526125,2,1,1,0.0837444671090944,0.2,0.15413821398049,0.5,0.0743517492368491,0.5,0.664756123619708,0.934146072522011,0.755555555555556,0.964285714285714,84,0.0131004366812227,0.507692307692308,0.826086956521739,84,-253.470755205147,1
55cc7cfb74297e0005235c27,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_55cc7cfb74297e0005235c27_T2_2024-06-11_09h39.26.712.csv,0.707456132690276,0.8,11.368553345025,1,2.20442590332786,1,0,1.0050149224208,2,1,1,0.11580511926685,0.2,0.10680807550998,0.5,0.0783331158239456,0.5,0.586304053397562,0.945721474473776,0.708333333333333,0.980861244019139,209,0.0411522633744856,0.112068965517241,0.630434782608696,209,-308.384492979282,1
55eb04337480920010aa9e0d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_55eb04337480920010aa9e0d_T2_2024-06-21_08h40.47.183.csv,0.791603608830906,0.8,10.9865289016966,1,1.27336344644239,1,0,0.63875690030644094,2,1,1,0.0290639207417635,0.2,0.291700646291091,0.5,0.184906187153834,0.5,0.633284123054552,0.93746264064146,0.727777777777778,0.987654320987654,81,0.0643776824034335,0.515873015873016,0.466666666666667,81,-257.459710812351,1
562c2ff0733ea000111630df,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_562c2ff0733ea000111630df_T1_2024-05-21_21h01.03.413.csv,0.90341408638073,0.8,4.17182990900563,1,2.00168828897143,1,0,3.03024355786232,2,1,1,0.0177216408023316,0.2,0.426480554411168,0.5,0.446363248925398,0.5,0.606491127591546,0.846163481525329,0.738888888888889,0.919047619047619,210,0.0254237288135593,0.32520325203252,0.875,210,-320.60659840397,1
562eb896733ea000051638c6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_562eb896733ea000051638c6_T2_2024-06-12_20h24.55.599.csv,0.9530920102241,0.8,16.692972544336,1,0.736063356811102,1,0,1.34969733831849,2,1,1,0.138881421366911,0.2,0.155335071920958,0.5,0.0744983885733822,0.5,0.567550174563653,0.999984866269275,0.705555555555556,1,74,0.0229357798165138,0.553191489361702,0.84,74,-295.150629341446,1
5658000ca9872d0011e1ba26,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5658000ca9872d0011e1ba26_T2_2024-06-21_10h14.17.416.csv,0.745503246047381,0.8,7.47587676134127,1,2.20170606692703,1,0,2.0728785444915,2,1,1,0.128274701282862,0.2,0.258293570594609,0.5,0.0719179586651528,0.5,0.622741825288051,0.887123279314849,0.708333333333333,0.930041152263374,243,0.0348837209302326,0.118811881188119,0.816326530612245,243,-301.365719550201,1
