id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_omega,prior_omega,posterior_eta,prior_eta,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
606a3cf263a18869ac8ee0ed,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_606a3cf263a18869ac8ee0ed_T2_2024-06-26_16h05.29.781.csv,0.535464484545451,0.8,8.6549692830558,1,0.857149839553452,1,0,1.66762507506245,2,1,1,0.483665605160706,0.2,0.0771445431998702,0.5,0.529834524399109,NA,0.611111111111111,NA,0,0.449197860962567,0.337209302325581,NA,0,-261.392528181252,1
60774dd4c93ddbfb673deee1,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60774dd4c93ddbfb673deee1_T2_2024-07-16_13h59.35.745.csv,0.574237703598123,0.8,7.44942932562923,1,2.38777778325492,1,0,1.65945960721395,2,1,1,0.100357912500406,0.2,0.419508089069375,0.5,0.665293624217159,0.699753705114084,0.752777777777778,0.727272727272727,11,0.0142857142857143,0.758389261744966,1,11,-218.122588207068,1
607778a26ff3de83125f50c5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607778a26ff3de83125f50c5_T1_2024-05-07_22h11.51.376.csv,0.71871217170891,0.8,6.84395267794379,1,1.92901072021017,1,0,2.88785470317795,2,1,1,0.168709621517366,0.2,0.264689597281267,0.5,0.579169068133937,0.852852310027973,0.705555555555556,0.894409937888199,161,0.0281124497991968,0.2,0.766666666666667,161,-319.196403422351,1
607cbf385d3202721e3f719f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607cbf385d3202721e3f719f_T2_2024-06-17_12h18.04.048.csv,0.65823531471074,0.8,8.13001763757038,1,1.65579201420744,1,0,2.14285331715476,2,1,1,0.132474431654233,0.2,0.490301245239615,0.5,0.665321201593945,0.901092523631643,0.777777777777778,0.951219512195122,41,0.100961538461538,0.43046357615894,0.285714285714286,41,-234.084592817294,1
607eafaf008af56a5a3ba462,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607eafaf008af56a5a3ba462_T1_2024-05-19_04h27.38.806.csv,0.59905879155136,0.8,9.14024028907887,1,3.90875890396163,1,0,1.89381766594711,2,1,1,0.646860377791785,0.2,0.530713536494591,0.5,0.763254922639754,0.788568134995454,0.869444444444444,0.904761904761905,21,0.0606060606060606,0.173913043478261,0.2,21,-184.586473747159,1
6091e1be3df7254e526f7168,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6091e1be3df7254e526f7168_T1_2024-05-18_14h25.21.349.csv,0.836610553141548,0.8,4.41242348876748,1,1.63946446659059,1,0,1.49157687709034,2,1,1,0.0314788648356212,0.2,0.221523218792307,0.5,0.479972734918448,0.829148998316053,0.577777777777778,0.903061224489796,196,0.136363636363636,0.381294964028777,0.818181818181818,196,-388.464162448696,1
60a7eb63dab0406a75e79293,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60a7eb63dab0406a75e79293_T2_2024-06-25_02h23.12.374.csv,0.637775647342798,0.8,7.04503786581305,1,0.455304437413517,1,0,0.598673340618017,2,1,1,0.343793895305737,0.2,0.050770416810111,0.5,0.486408575041081,0.73411879683705,0.527777777777778,1,5,0,0.983050847457627,0.75,5,-296.440323491096,1
60b49cb1dc5470789edd23fe,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60b49cb1dc5470789edd23fe_T1_2024-05-07_11h21.21.601.csv,0.579356295945504,0.8,7.29431574063147,1,0.68861092309109,1,0,1.21279938376793,2,1,1,0.625014531336215,0.2,0.123661925371033,0.5,0.53243744822139,0.741414974789985,0.663888888888889,1,3,0.518324607329843,0.119047619047619,0.5,3,-270.420892654679,1
60be3a1699ecb058103a2292,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60be3a1699ecb058103a2292_T1_2024-04-12_11h35.00.614.csv,0.926992014885276,0.8,2.61356874118917,1,0.770308768380251,1,0,2.21931624556727,2,1,1,0.0388650267612307,0.2,0.314491067476544,0.5,0.373591261406066,0.743995307367108,0.486111111111111,0.878787878787879,99,0.168949771689498,0.535714285714286,0.769230769230769,99,-426.977370102121,1
60c6e4b6069d11620f91f6b7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60c6e4b6069d11620f91f6b7_T2_2024-07-14_12h35.33.132.csv,0.617432000499705,0.8,11.2573548446453,1,2.8055538301328,1,0,2.30653483498067,2,1,1,0.396202729139752,0.2,0.480606704269558,0.5,0.767997861172604,0.81171442254699,0.852777777777778,0.866666666666667,15,0.042654028436019,0.297297297297297,0.25,15,-168.246601872965,1
60caf58c38ce3e0f5a51f62b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60caf58c38ce3e0f5a51f62b_T1_2024-07-26_16h12.57.752.csv,0.691633547638197,0.8,7.32600327092374,1,2.40750508405081,1,0,1.89018065681179,2,1,1,0.0430276001426874,0.2,0.108515491295622,0.5,0.565571266216954,0.852181814431046,0.669444444444444,0.917159763313609,169,0.0228310502283105,0.385714285714286,0.772727272727273,169,-334.897568480047,1
60cd861b7d0e8d0ca014e272,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60cd861b7d0e8d0ca014e272_T2_2024-07-25_18h59.25.773.csv,0.701551875338033,0.8,12.2389916487659,1,1.79984437235586,1,0,1.3289696903972401,2,1,1,0.508142997903818,0.2,0.206793653386754,0.5,0.536849432535986,0.945322566137458,0.669444444444444,0.987951807228916,83,0.0867579908675799,0.214285714285714,0.375,83,-319.582848839873,1
60cee4ec871f36088fe20ff3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60cee4ec871f36088fe20ff3_T2_2024-07-14_20h23.08.059.csv,0.750537540765527,0.8,17.7197923549539,1,0.927596109749753,1,0,1.78605318724047,2,1,1,0.0356667927224202,0.2,0.201748844032823,0.5,0.824556635793479,0.999713550660385,0.9,1,5,0.0175438596491228,0.83206106870229,0,5,-126.935163856303,1
60d5c363dd49bcb80e528806,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60d5c363dd49bcb80e528806_T1_2024-05-19_18h03.00.904.csv,0.855547018734158,0.8,4.81245596595223,1,2.41983151731288,1,0,2.81217662708823,2,1,1,0.0278836823658861,0.2,0.0889957739336014,0.5,0.774157522661992,0.869525900486867,0.838888888888889,0.928338762214984,307,0.0474308300395257,0.0188679245283019,0.948051948051948,307,-244.754112020961,1
60d9e874269237cc2a228006,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60d9e874269237cc2a228006_T2_2024-06-23_13h31.27.282.csv,0.571318389848979,0.8,3.284150482863,1,7.94433948136949,1,0,2.09745750706708,2,1,1,0.125763991139207,0.2,0.65962687476492,0.5,0.662363033164518,0.657210276898035,0.766666666666667,0.784090909090909,176,0.0297872340425532,0.193548387096774,0.771428571428571,176,-317.699960704338,1
60e36e6ecb9f00e7b4dab92e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e36e6ecb9f00e7b4dab92e_T2_2024-06-21_10h31.15.507.csv,0.622816994637705,0.8,18.1555372726946,1,4.47260964917238,1,0,2.43663100054066,2,1,1,0.102552620959291,0.2,0.0513113730100572,0.5,0.70294458500334,0.964821507064105,0.791666666666667,0.989189189189189,185,0.0711462450592885,0.311320754716981,0.678571428571429,185,-231.256651265658,1
60e792f25e9ab875f9605cf5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e792f25e9ab875f9605cf5_T2_2024-06-10_18h54.37.405.csv,0.6189356597908,0.8,5.39423319412039,1,2.03848044463936,1,0,3.03523365148293,2,1,1,0.201234210929054,0.2,0.475762550544722,0.5,0.589422884726379,0.696671603643429,0.741666666666667,0.729166666666667,48,0.0328638497652582,0.445205479452055,0.818181818181818,48,-293.198711553109,1
60e8b06bfb1c78d450ae9f79,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e8b06bfb1c78d450ae9f79_T1_2024-05-19_06h02.04.800.csv,0.507885992454686,0.8,6.304322114989,1,10.9326245849276,1,0,1.49054258556416,2,1,1,0.735022887195666,0.2,0.754825632233878,0.5,0.775297080654752,0.652617821714184,0.897222222222222,0.642857142857143,28,0.04,0.144654088050314,0.6,28,-188.101406575861,1
60ef2700e476748689a999f7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ef2700e476748689a999f7_T1_2024-05-20_07h52.50.011.csv,0.699586390033618,0.8,6.07277736165209,1,2.40349359345467,1,0,2.90402836814568,2,1,1,0.0728677429249127,0.2,0.109708838785929,0.5,0.504004915004379,0.79153232461626,0.622222222222222,0.865497076023392,171,0.0506329113924051,0.418032786885246,0.736842105263158,171,-379.798168144579,1
60f19b1807eb96e727acb757,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f19b1807eb96e727acb757_T1_2024-07-25_09h03.57.807.csv,0.786156299462526,0.8,6.00071920639189,1,1.4630254506514,1,0,2.82066753036902,2,1,1,0.0565273829433729,0.2,0.209201861924729,0.5,0.491815694898328,0.88218974851424,0.633333333333333,0.927631578947368,152,0.0779220779220779,0.2890625,0.545454545454545,152,-357.593050365801,1
60f4a2d142c69dc1121b6dbf,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f4a2d142c69dc1121b6dbf_T1_2024-05-07_22h44.39.225.csv,0.646875462126188,0.8,12.8128325988653,1,3.02211906761095,1,0,1.56817435329909,2,1,1,0.129576017085853,0.2,0.0916337094941197,0.5,0.569927054206623,0.914313399996512,0.697222222222222,0.966386554621849,119,0.025974025974026,0.375,0.814814814814815,119,-315.018079210762,1
60f6ce6de6cf393bcde0c14d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f6ce6de6cf393bcde0c14d_T1_2024-05-18_14h21.12.515.csv,0.542847939707791,0.8,8.68519321988313,1,0.753730074393785,1,0,0.813086558615196,2,1,1,0.591080512651884,0.2,0.168397960765191,0.5,0.588154963439834,NA,0.711111111111111,NA,0,0.238578680203046,0.388888888888889,NA,0,-237.298334329994,1
60f8cc430a3d06de34a78773,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f8cc430a3d06de34a78773_T2_2024-06-17_19h47.02.778.csv,0.535122620376714,0.8,7.4062595598584,1,0.838975252792316,1,0,0.410628915849976,2,1,1,0.122821033490618,0.2,0.148059681734234,0.5,0.569636409611637,0.853116351407821,0.686111111111111,1,1,0.211340206185567,0.654545454545455,NA,1,-248.865031940855,1
60fa0929b83c13a26cd1b8d7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fa0929b83c13a26cd1b8d7_T1_2024-07-14_16h37.26.024.csv,0.912283696524097,0.8,10.1680845875809,1,0.550426877672527,1,0,0.691989112601985,2,1,1,0.0690965544237559,0.2,0.304829830933013,0.5,0.679652515226318,0.946221144391463,0.8,0.954545454545455,22,0.0473933649289099,0.756756756756757,0.666666666666667,22,-226.360108878331,1
60fb024cbfd74cc251c6f9b0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fb024cbfd74cc251c6f9b0_T2_2024-06-12_22h01.59.537.csv,0.61747566376293,0.8,15.0366200298713,1,4.5271588303058,1,0,1.14477248744497,2,1,1,0.253620096106178,0.2,0.0667545648701367,0.5,0.517021584921825,0.901517632771495,0.680555555555556,0.96551724137931,116,0.0675675675675676,0.401459854014599,0.538461538461538,116,-349.016888247244,1
