id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega,prior_omega,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
663fbfc8c8c814ee81e8037c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_663fbfc8c8c814ee81e8037c_T2_2024-06-10_21h36.27.897.csv,0.702656950467021,0.8,2.38017953005081,1,5.33603169836888,1,0,3.02312165686781,2,1,1,0.149055923683091,0.5,0.180861555983002,0.5,0.826064468604672,0.5,0.140167470935805,0.5,0.0368112217106026,0.2,0.793253127918906,0.697661438106561,0.830555555555556,0.816455696202532,316,0.00851063829787234,0.0967741935483871,0.95,316,-311.479793720218,1
663fd4658572150cc2416c27,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_663fd4658572150cc2416c27_T2_2024-06-11_22h29.14.474.csv,0.935986966157374,0.8,4.69729484643328,1,1.27435892861749,1,0,1.54019384300016,2,1,1,0.675840915950897,0.5,0.193775010077839,0.5,0.11228934510613,0.5,0.112608154885397,0.5,0.0694931393419673,0.2,0.500223534257045,0.882786304611247,0.630555555555556,0.923076923076923,169,0.131004366812227,0.353846153846154,0.767441860465116,169,-363.459387800535,1
6641174a70570c7bf4758e35,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6641174a70570c7bf4758e35_T2_2024-07-19_09h58.24.200.csv,0.584521354130881,0.8,5.32621455756278,1,2.33958773607627,1,0,0.837251598253412,2,1,1,0.292161622749882,0.5,0.0989394186773205,0.5,0.647978800316148,0.5,0.56983816412584,0.5,0.392106607033652,0.2,0.50894555862761,0.664147300494971,0.6,0.75,32,0.258883248730964,0.432098765432099,0.333333333333333,32,-324.197997049654,1
6641c4901c5ea0f470be6f02,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6641c4901c5ea0f470be6f02_T2_2024-07-15_18h09.25.506.csv,0.831136070272779,0.8,5.47679528078788,1,1.04067596457602,1,0,1.45063510396734,2,1,1,0.70230334130197,0.5,0.256195958328754,0.5,0.550574859912145,0.5,0.274857355001619,0.5,0.348532214250814,0.2,0.470783419467442,0.865277646192892,0.591666666666667,0.924528301886792,106,0.128318584070796,0.338345864661654,0.291666666666667,106,-363.636982432322,1
6642122a3650c28b1e2e367a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6642122a3650c28b1e2e367a_T2_2024-07-19_13h21.32.152.csv,0.858393555229354,0.8,3.34771255738362,1,1.94020907349387,1,0,2.56173932174799,2,1,1,0.596025803183032,0.5,0.27371189816242,0.5,0.81471875533387,0.5,0.235309587318089,0.5,0.0309896500449741,0.2,0.529957289986172,0.781099250920458,0.622222222222222,0.876288659793814,194,0.118942731277533,0.378787878787879,0.765957446808511,194,-379.47388154737,1
664288ab31739a1dffbb2c60,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664288ab31739a1dffbb2c60_T2_2024-07-29_18h13.16.176.csv,0.566908470744386,0.8,6.36118715831666,1,2.22460112996276,1,0,1.07887056228634,2,1,1,0.506913398318056,0.5,0.0475197482731298,0.5,0.624182985841996,0.5,0.428273648695125,0.5,0.633493906626584,0.2,0.60526263057316,0.809422594392258,0.677777777777778,0.875,8,0.133689839572193,0.63953488372093,0.5,8,-255.600517835316,1
66437d930a82c8623344a9f2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66437d930a82c8623344a9f2_T2_2024-07-30_21h44.28.617.csv,0.902314732435535,0.8,4.91918469970638,1,1.15880248835842,1,0,1.05545156084752,2,1,1,0.623593681918752,0.5,0.161805036034677,0.5,0.509509926137205,0.5,0.22735389666599,0.5,0.14629196229132,0.2,0.473783309022172,0.876539765623246,0.608333333333333,0.933333333333333,150,0.0546218487394958,0.330578512396694,0.59375,150,-368.084629698088,1
664384e8d6cae57c73e3d8c6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664384e8d6cae57c73e3d8c6_T1_2024-05-18_18h11.22.377.csv,0.643037228221799,0.8,8.01109104561203,1,0.647911488898221,1,0,1.72401742132441,2,1,1,0.654003303078895,0.5,0.146123104991766,0.5,0.501159464557162,0.5,0.5,0.5,0.30893732217286,0.2,0.796335178083821,0.980502429923198,0.863888888888889,1,3,0.0403587443946188,0.720588235294118,NA,3,-140.888684974573,1
66439b89a9fca58cf2513d93,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66439b89a9fca58cf2513d93_T2_2024-07-30_20h59.49.609.csv,0.624575113649898,0.8,7.40549096106613,1,2.69535736586525,1,0,2.93817600352143,2,1,1,0.0875779198064807,0.5,0.0747076848919646,0.5,0.746864563531495,0.5,0.0334470532489039,0.5,0.240924872924376,0.2,0.627721578925667,0.917013133378452,0.713888888888889,0.9625,160,0.118181818181818,0.381294964028777,0.951219512195122,160,-290.085581383093,1
66441863c6ae7938f0e91254,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66441863c6ae7938f0e91254_T2_2024-06-12_13h34.40.322.csv,0.69600541933296,0.8,5.74303010815886,1,2.33656456608734,1,0,3.16321119557307,2,1,1,0.442678907443493,0.5,0.18504411261518,0.5,0.825912201773014,0.5,0.133841704798243,0.5,0.203851551925903,0.2,0.689526156863533,0.873541306349728,0.769444444444444,0.913725490196078,255,0.0118577075098814,0.283018867924528,0.865384615384615,255,-274.199358073536,1
