id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a,prior_eta_a,posterior_omega_d,prior_omega_d,posterior_omega_a,prior_omega_a,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
565bff58c121fe0005fc390d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_565bff58c121fe0005fc390d_T1_2024-06-05_18h02.19.834.csv,0.907767738580301,0.8,0.441287736266771,1,1,0,0.641134869582704,2,36.9901535285529,4,4,0.0695517635999058,0.5,0.471322748353652,0.5,0.295581661753167,0.5,0.382999490967542,0.2,0.601254157741057,0.2,1,0.661186426417837,0.921700426117584,0.744444444444444,0.967213114754098,122,0.0657894736842105,0.290076335877863,0.791666666666667,122,-260.585066677483,3
56780a5a89319e0011644cb4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56780a5a89319e0011644cb4_T1_2024-05-18_13h28.25.633.csv,0.785403533983585,0.8,0.323409817720177,1,1,0,0.834983015592992,2,17.9250327056318,4,4,0.691061671631026,0.5,0.202173969311733,0.5,0.271313083350617,0.5,0.0430453243013935,0.2,0.334290991205557,0.2,1,0.754497791875062,0.642749950680243,0.830555555555556,0.777777777777778,9,0.0423280423280423,0.611764705882353,0.6,9,-178.52191445551,3
567dd32b4f0ef30006dbb718,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_567dd32b4f0ef30006dbb718_T1_2024-05-08_18h14.49.126.csv,0.902298788045265,0.8,0.637791580641839,1,1,0,1.42874729761219,2,18.4442335774494,4,4,0.0750804632389145,0.5,0.288002239219848,0.5,0.347828128297813,0.5,0.515873835082155,0.2,0.216745445995083,0.2,1,0.651772383495382,0.92752368466152,0.741666666666667,0.968152866242038,157,0.00790513833992095,0.283018867924528,0.741935483870968,157,-262.800298961957,3
5685850c333cbd000d4e042f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5685850c333cbd000d4e042f_T2_2024-06-12_11h23.31.372.csv,0.932820767403963,0.8,0.787440540176986,1,1,0,1.21221036057866,2,17.6621160547991,4,4,0.0626030116836067,0.5,0.15686152858189,0.5,0.273814100979938,0.5,0.389374821527848,0.2,0.314069753739521,0.2,1,0.710086894260117,0.939324126958193,0.805555555555556,0.974789915966387,119,0.0493827160493827,0.508620689655172,0.68,119,-227.974970195655,3
568d0641b5a2c2000cb657d0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_568d0641b5a2c2000cb657d0_T2_2024-07-30_10h18.26.647.csv,0.93845812734404,0.8,0.667756135507873,1,1,0,1.4910737305993,2,19.4652790234186,4,4,0.0441734846500501,0.5,0.172122682329019,0.5,0.206160715260818,0.5,0.330300908271754,0.2,0.210714748146305,0.2,1,0.631803134412469,0.909703725176145,0.758333333333333,0.964646464646465,198,0.0493827160493827,0.241379310344828,0.595238095238095,198,-297.51827905419,3
5694e7b5e0c800000b5a3841,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5694e7b5e0c800000b5a3841_T1_2024-05-18_15h29.08.146.csv,0.944864931870536,0.8,0.996451576755315,1,1,0,1.24618133317817,2,25.3502267520735,4,4,0.0568883409366542,0.5,0.230501793859847,0.5,0.259870268146216,0.5,0.29654230373927,0.2,0.299322685945671,0.2,1,0.777765503151167,0.968666919136933,0.844444444444444,0.981707317073171,164,0.00869565217391304,0.48062015503876,0.756756756756757,164,-180.877889784172,3
56b72c28f2fc70000c32fb37,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56b72c28f2fc70000c32fb37_T1_2024-05-18_23h22.33.370.csv,0.957314939225742,0.8,0.512407869850469,1,1,0,0.864572618109368,2,23.2070001905443,4,4,0.076352984543065,0.5,0.28450314269714,0.5,0.253097132347107,0.5,0.599122260633748,0.2,0.243127055670389,0.2,1,0.633248381851432,0.886409901672497,0.755555555555556,0.930875576036866,217,0,0.3,0.888888888888889,217,-301.041179661911,3
56e225c2ec0fdd000641e72d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e225c2ec0fdd000641e72d_T2_2024-06-20_23h23.44.100.csv,0.848987747122592,0.8,0.585605548644788,1,1,0,1.26641742671066,2,4.22061329851211,4,4,0.581125743547366,0.5,0.471209294823854,0.5,0.446141705264109,0.5,0.455849673036801,0.2,0.043427294138937,0.2,1,0.514326130178488,0.753210053022753,0.611111111111111,0.862068965517241,87,0.0737327188940092,0.197183098591549,0.272727272727273,87,-347.308882479066,3
56e8bf5a870a8e000b4a8d6e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e8bf5a870a8e000b4a8d6e_T1_2024-04-04_13h13.34.155.csv,0.944757677349074,0.8,0.534938689096522,1,1,0,1.01083523244986,2,14.7753294595039,4,4,0.173030719782003,0.5,0.307882349806876,0.5,0.213959782359731,0.5,0.406014487638094,0.2,0.0665572024389918,0.2,1,0.560470149282305,0.844791721151593,0.658333333333333,0.902597402597403,154,0.00458715596330275,0.276595744680851,0.695652173913043,154,-325.594463138317,3
56ec9fa4f9ffc4000ac1941b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56ec9fa4f9ffc4000ac1941b_T2_2024-06-20_16h41.00.309.csv,0.934389179306177,0.8,1.34448407135597,1,1,0,1.05825660880243,2,11.7368504524645,4,4,0.0517926813058771,0.5,0.242986020685866,0.5,0.223888995432591,0.5,0.513510809114188,0.2,0.27546356137084,0.2,1,0.754093710928864,0.933549091066278,0.836111111111111,0.961389961389961,259,0.00387596899224806,0.108910891089109,0.767857142857143,259,-218.821150554723,3
56f9364e895094000c8f4967,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56f9364e895094000c8f4967_T2_2024-06-22_17h07.12.684.csv,0.531911524854889,0.8,0.353382100099185,1,1,0,0.812215352420871,2,20.1053566877783,4,4,0.722329474418172,0.5,0.163924376316626,0.5,0.5,0.5,0.0261679997340536,0.2,0.277472937505125,0.2,1,0.800355590087343,NA,0.877777777777778,NA,0,0.0104712041884817,0.595238095238095,NA,0,-145.03567555196,3
570f018053cc8f000f8d4bbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_570f018053cc8f000f8d4bbb_T1_2024-05-20_16h37.31.638.csv,0.9129388005745,0.8,0.660398110862656,1,1,0,0.684207361845187,2,24.2629479034213,4,4,0.0383956977642933,0.5,0.20543819387596,0.5,0.242905773495488,0.5,0.161501455474205,0.2,0.353964471385692,0.2,1,0.634357904573599,0.942758788977411,0.719444444444444,0.988372093023256,86,0.12962962962963,0.475524475524476,0.80952380952381,86,-270.206099280027,3
5769a352f48c3b00016737f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5769a352f48c3b00016737f9_T2_2024-06-27_16h56.48.856.csv,0.681230497008762,0.8,3.87987285316283,1,1,0,1.38657221077871,2,3.46032890722405,4,4,0.0788137752902896,0.5,0.0272939373147896,0.5,0.264168765099763,0.5,0.534551572786329,0.2,0.0361861714900407,0.2,1,0.758713047392747,0.999578829475792,0.836111111111111,1,86,0.0333333333333333,0.521008403361345,0.333333333333333,86,-194.252435405912,3
576ad50bc8a90000010d99c8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_576ad50bc8a90000010d99c8_T1_2024-05-07_10h43.57.771.csv,0.860372566118323,0.8,0.675159069458813,1,1,0,0.976153833194663,2,6.91137432740555,4,4,0.12060624782625,0.5,0.194869205703649,0.5,0.315124766851921,0.5,0.234563113614564,0.2,0.0470483600839496,0.2,1,0.442786816295618,0.83679933671749,0.547222222222222,0.889705882352941,136,0.164319248826291,0.267123287671233,0.586206896551724,136,-390.889858275929,3
577599baca706f000190eb48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_577599baca706f000190eb48_T1_2024-05-21_20h09.57.735.csv,0.876140104636399,0.8,0.203687313376569,1,1,0,1.20126408049218,2,11.3200286154315,4,4,0.14820350741373,0.5,0.362742324168966,0.5,0.25278613937771,0.5,0.37488013459304,0.2,0.0330776033619594,0.2,1,0.349314344649679,0.66682660155837,0.397222222222222,0.825503355704698,149,0.181372549019608,0.335483870967742,0.571428571428571,149,-483.467122946228,3
57ad04adddc11d00015bb1c3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57ad04adddc11d00015bb1c3_T1_2024-04-19_14h45.02.496.csv,0.94468377311586,0.8,0.316650784298887,1,1,0,0.478435197023844,2,35.7181488580497,4,4,0.051302293068508,0.5,0.263144948805498,0.5,0.381261331976384,0.5,0.49527455793675,0.2,0.524376134399659,0.2,1,0.563777503220249,0.916551635240088,0.638888888888889,0.961038961038961,154,0.13963963963964,0.423357664233577,0.757575757575758,154,-328.620261995988,3
57b771677bcf1a00013f2ba8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57b771677bcf1a00013f2ba8_T1_2024-04-12_13h04.06.244.csv,0.937572047134028,0.8,1.15952854107736,1,1,0,0.997297732982741,2,10.8832599121467,4,4,0.0557242218523475,0.5,0.243756825094669,0.5,0.17139102791861,0.5,0.49350696353497,0.2,0.318432391561931,0.2,1,0.682120157515264,0.876262889037397,0.786111111111111,0.912,250,0.0788381742738589,0.144067796610169,0.754385964912281,250,-284.128366917246,3
57d0a0bee3221e00015fe385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57d0a0bee3221e00015fe385_T2_2024-06-10_14h41.43.408.csv,0.763043188996853,0.8,0.347361208051348,1,1,0,0.526500170470306,2,18.2648210849194,4,4,0.534509506917246,0.5,0.201996845141997,0.5,0.359409422457478,0.5,0.107051111118383,0.2,0.360048030762915,0.2,1,0.80985366417483,0.82958641631016,0.883333333333333,1,5,0.0364583333333333,0.784431137724551,1,5,-144.17095920456,3
581649f0b434f0000184d2a9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_581649f0b434f0000184d2a9_T1_2024-05-19_09h46.37.386.csv,0.911603021821474,0.8,0.832198927634758,1,1,0,2.07993659638647,2,10.3254483785275,4,4,0.0820946599822576,0.5,0.164163579398878,0.5,0.180498803107732,0.5,0.550951730631785,0.2,0.104743235355745,0.2,1,0.584491579208564,0.892910399710206,0.738888888888889,0.923857868020305,197,0.0590717299578059,0.204918032786885,0.731707317073171,197,-326.853247912807,3
586371807fbbcd00013972ad,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_586371807fbbcd00013972ad_T1_2024-04-19_16h04.26.759.csv,0.94530465884844606,0.8,1.59440922850979,1,1,0,0.667704411185234,2,9.43395952716551,4,4,0.0195417801459599,0.5,0.482258106754051,0.5,0.125729000961643,0.5,0.286146358255745,0.2,0.568952287247526,0.2,1,0.918732821897942,0.824402526902576,0.980555555555556,0.855524079320113,353,0,0.0338983050847458,0.9875,353,-201.05877425821,3
587418895c17910001ea4e75,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_587418895c17910001ea4e75_T1_2024-05-20_18h02.20.540.csv,0.921962629699654,0.8,0.776824062946515,1,1,0,0.673382945744824,2,19.229326292673,4,4,0.0723608929967069,0.5,0.390169453131869,0.5,0.246722165998033,0.5,0.512174128626226,0.2,0.678789864131401,0.2,1,0.705099814410252,0.854884537644769,0.813888888888889,0.921428571428571,140,0.0252100840336134,0.272727272727273,0.777777777777778,140,-259.045553187291,3
58935d5d4d77be0001689f14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58935d5d4d77be0001689f14_T2_2024-06-17_11h12.24.054.csv,0.769635663737603,0.8,0.492810451133173,1,1,0,0.640337917588501,2,22.2244304849068,4,4,0.0510069634563236,0.5,0.0663956768217738,0.5,0.385883551653465,0.5,0.122736141446531,0.2,0.390041631100303,0.2,1,0.696150154957463,0.841532909358674,0.786111111111111,0.9375,16,0.190954773869347,0.65,0.25,16,-220.529105483054,3
58a5d6527cf56d0001f92567,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58a5d6527cf56d0001f92567_T2_2024-06-20_08h15.11.882.csv,0.939692021611354,0.8,0.370747158989819,1,1,0,0.649467590653361,2,31.1255249400069,4,4,0.0597760731460794,0.5,0.216646140341022,0.5,0.303591508891161,0.5,0.27959485727108,0.2,0.344614761347778,0.2,1,0.552609139424172,0.8569010497026,0.661111111111111,0.932773109243697,119,0.0900473933649289,0.540540540540541,0.78125,119,-337.191335557296,3
58acbfacea3d11000170e99a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58acbfacea3d11000170e99a_T2_2024-07-16_13h04.55.176.csv,0.904225101938334,0.8,0.348977627203249,1,1,0,1.0602636187954,2,24.5762364237313,4,4,0.0496525069855374,0.5,0.325414232190557,0.5,0.27828981913124,0.5,0.48492115555682,0.2,0.482649402671295,0.2,1,0.480140523345408,0.74703653279378,0.588888888888889,0.832258064516129,155,0.0555555555555556,0.224,0.818181818181818,155,-408.246685786804,3
58b0d5e700de9e0001863385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58b0d5e700de9e0001863385_T1_2024-04-11_19h04.10.141.csv,0.911682197139322,0.8,0.599161709251467,1,1,0,1.28975014508351,2,22.3420117338475,4,4,0.0255586969534026,0.5,0.559157047945482,0.5,0.177994218440503,0.5,0.778065654134446,0.2,0.467107534494252,0.2,1,0.763707243874298,0.926019593754892,0.808333333333333,0.959558823529412,272,0.189300411522634,0.00862068965517241,0.955223880597015,272,-229.464252399104,3
58d2cb10f5899100018a05b8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58d2cb10f5899100018a05b8_T2_2024-06-20_12h42.34.371.csv,0.845101327101759,0.8,0.520905812843123,1,1,0,1.28685750031471,2,34.5784549411868,4,4,0.115676857850828,0.5,0.32769030332589,0.5,0.30334610380154,0.5,0.139489666860287,0.2,0.363116320247122,0.2,1,0.79351061681480894,0.918134545248,0.855555555555556,0.961538461538462,26,0.0262008733624454,0.5,0.333333333333333,26,-157.184483545568,3
58f90ebc3f4fef000199e2fd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58f90ebc3f4fef000199e2fd_T1_2024-04-19_15h05.17.762.csv,0.94084983627816,0.8,0.651695058420238,1,1,0,0.979386612824014,2,33.8159033853568,4,4,0.0857236642735285,0.5,0.431653446753075,0.5,0.318878145220168,0.5,0.3396581847412,0.2,0.428592290263296,0.2,1,0.738140485896494,0.913680349991939,0.816666666666667,0.949438202247191,178,0,0.296296296296296,0.844444444444444,178,-219.037046242537,3
598fba148380cc00012a3ce7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_598fba148380cc00012a3ce7_T1_2024-05-19_12h55.18.476.csv,0.715594810111495,0.8,0.194611426462883,1,1,0,0.663047052211361,2,49.9802944300266,4,4,0.113603967446553,0.5,0.484959004744127,0.5,0.356433616398198,0.5,0.418405382389732,0.2,0.395936332149828,0.2,1,0.561152333370548,0.729020481147122,0.691666666666667,0.816901408450704,71,0.0544554455445545,0.464968152866242,0.705882352941177,71,-332.977276953358,3
59948cbdcf1d1700016efa45,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59948cbdcf1d1700016efa45_T2_2024-06-20_13h25.52.375.csv,0.937977965605633,0.8,0.639887022601065,1,1,0,1.6987618651624,2,16.4789289285533,4,4,0.157180630739348,0.5,0.261814193192063,0.5,0.423492902231927,0.5,0.605418779300776,0.2,0.170321487616078,0.2,1,0.678886842780008,0.888594061343982,0.769444444444444,0.923664122137405,131,0.00425531914893617,0.459677419354839,0.40625,131,-250.179243489899,3
59ae8d282a78fd00010b80e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59ae8d282a78fd00010b80e7_T2_2024-07-29_20h09.08.197.csv,0.947447148984705,0.8,0.538702210449443,1,1,0,0.604451125186029,2,25.1389386580809,4,4,0.0503649718471723,0.5,0.20180838268025,0.5,0.240826348524979,0.5,0.263242921634135,0.2,0.371194774396867,0.2,1,0.652928857324854,0.9251131787431,0.755555555555556,0.934782608695652,92,0.0645161290322581,0.605633802816901,0.75,92,-262.485014017101,3
59c0782e5364260001dc4740,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59c0782e5364260001dc4740_T1_2024-05-18_10h59.33.367.csv,0.504819124333143,0.8,0.348492729283675,1,1,0,0.726616894952399,2,15.3600450416997,4,4,0.81051262478331,0.5,0.267302179852743,0.5,0.501017958370614,0.5,0.0284302860995103,0.2,0.275590461072437,0.2,1,0.753614570689757,0.50035377357039,0.844444444444444,1,1,0.0469483568075117,0.39041095890411,0,1,-175.448468864583,3
59dc458f77860e000151240e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59dc458f77860e000151240e_T2_2024-06-10_09h24.47.906.csv,0.938349439347505,0.8,0.436753265143863,1,1,0,1.14436883457416,2,25.503058253987,4,4,0.0713045175790953,0.5,0.424198024518775,0.5,0.303422709360951,0.5,0.491178379674718,0.2,0.30820781689765,0.2,1,0.589503404687515,0.910002298870279,0.691666666666667,0.968944099378882,161,0.0815450643776824,0.222222222222222,0.702702702702703,161,-306.435613710003,3
59f22a9fd6380600018b2929,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59f22a9fd6380600018b2929_T1_2024-05-07_11h38.41.125.csv,0.852663430943816,0.8,0.290125349009482,1,1,0,1.25749017499865,2,16.5615856399698,4,4,0.65684999442496,0.5,0.503712070972194,0.5,0.655251356799737,0.5,0.114880529604905,0.2,0.358116660799868,0.2,1,0.695549290711704,0.682815090727764,0.761111111111111,0.909090909090909,33,0.0454545454545455,0.330935251798561,0.111111111111111,33,-225.66013006918,3
5a348ea750833c0001ee9550,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a348ea750833c0001ee9550_T1_2024-04-20_13h49.47.997.csv,0.920681697545297,0.8,0.493791379428034,1,1,0,0.634965514329741,2,20.8955652517583,4,4,0.0923676166108729,0.5,0.27091495554375,0.5,0.203854784117648,0.5,0.480853649961629,0.2,0.447107131698386,0.2,1,0.640984644816507,0.823126001976023,0.761111111111111,0.862595419847328,131,0.0560344827586207,0.425196850393701,0.833333333333333,131,-295.402633752757,3
5a443812817d1800018d1179,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a443812817d1800018d1179_T1_2024-05-19_18h49.07.914.csv,0.947830780106522,0.8,0.348740789672724,1,1,0,0.969024995842093,2,31.8084396988672,4,4,0.0425710551233965,0.5,0.516159965362133,0.5,0.186388442137067,0.5,0.404035230962652,0.2,0.485117824602953,0.2,1,0.695304208155387,0.851225006734766,0.825,0.9,270,0.069672131147541,0.165217391304348,0.9,270,-308.04977135249,3
5a5ec79cacc75b00017aa095,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a5ec79cacc75b00017aa095_T1_2024-07-25_02h29.56.847.csv,0.924725129704811,0.8,0.425844706110063,1,1,0,0.484041344176265,2,34.5245403015523,4,4,0.13601775957056,0.5,0.26788345813301,0.5,0.331234787835895,0.5,0.70931033924663,0.2,0.38429766288889,0.2,1,0.82709764981514,0.939575304514395,0.861111111111111,0.949152542372881,59,0.0087719298245614,0.770992366412214,0.823529411764706,59,-147.664188899297,3
5a6eac90d5d4cb0001d6815a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a6eac90d5d4cb0001d6815a_T1_2024-06-04_15h23.17.923.csv,0.93145390694172,0.8,0.722744920693453,1,1,0,0.56318673125368,2,13.8416502447735,4,4,0.0589131963884603,0.5,0.192502136739722,0.5,0.220775483713238,0.5,0.528767996592245,0.2,0.25953670766649,0.2,1,0.553219779998613,0.885212076671341,0.705555555555556,0.948148148148148,135,0.051948051948052,0.3203125,0.586206896551724,135,-332.772409210867,3
5a95a63e4eecca0001dd4cfa,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a95a63e4eecca0001dd4cfa_T2_2024-06-10_13h46.19.362.csv,0.871493783585772,0.8,0.267340521021834,1,1,0,1.05357026401706,2,41.6590588850084,4,4,0.0739560558135965,0.5,0.32551101904178,0.5,0.299312243927669,0.5,0.323325433821887,0.2,0.342345143054784,0.2,1,0.609132399190792,0.861285419361946,0.736111111111111,0.905882352941176,85,0.0669642857142857,0.355555555555556,0.681818181818182,85,-297.434281566573,3
5a973481f05361000171dd86,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a973481f05361000171dd86_T1_2024-05-07_11h11.45.115.csv,0.916144289824048,0.8,0.341964498521022,1,1,0,0.800557459682079,2,35.5992995145278,4,4,0.0624294457658902,0.5,0.253332655047655,0.5,0.222213184911851,0.5,0.487392110392665,0.2,0.412279863672035,0.2,1,0.610323516383455,0.804793124364819,0.758333333333333,0.863095238095238,168,0.0521327014218009,0.391891891891892,0.692307692307692,168,-333.671114625239,3
