id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega_d,prior_omega_d,posterior_omega_a,prior_omega_a,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
60173ba4df028898aa20838a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60173ba4df028898aa20838a_T1_2024-07-13_23h04.53.419.csv,0.773884871290533,0.8,0.29952655088205,1,1,0,1.37859674953937,2,19.9116447271543,4,4,0.0663380749830219,0.5,0.111492326085685,0.5,0.661313533102512,0.5,0.268539685049785,0.5,0.169040739260078,0.2,0.267772515359601,0.2,1,0.456437245810088,0.744608980386665,0.594444444444444,0.870588235294118,85,0.219178082191781,0.485714285714286,0.388888888888889,85,-392.471208780359,3
6018a5c0e1600b187ccb8693,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6018a5c0e1600b187ccb8693_T2_2024-06-12_11h51.22.982.csv,0.908677223846017,0.8,0.533924111438112,1,1,0,1.374562447499,2,21.1420393459368,4,4,0.10539733135253,0.5,0.32783255943167,0.5,0.500281087135254,0.5,0.294246613759709,0.5,0.420978421509462,0.2,0.509216161920097,0.2,1,0.675749838403665,0.87162093423479,0.75,0.926229508196721,122,0.0253164556962025,0.385245901639344,0.666666666666667,122,-255.635347421258,3
601a2908d4210b238f755fed,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_601a2908d4210b238f755fed_T2_2024-06-11_17h08.29.921.csv,0.901399506111879,0.8,0.642534821487652,1,1,0,1.48625434621926,2,15.0407511488928,4,4,0.0677881842835911,0.5,0.265986341266875,0.5,0.343039042560746,0.5,0.270699799246135,0.5,0.270428010371194,0.2,0.314939667128208,0.2,1,0.547238421840813,0.840415499394738,0.663888888888889,0.926829268292683,164,0.0582959641255605,0.183823529411765,0.58974358974359,164,-348.487366648078,3
601c6342141cd277e220c083,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_601c6342141cd277e220c083_T2_2024-07-26_09h24.40.353.csv,0.72960322953609,0.8,0.895000343103884,1,1,0,1.24298533988502,2,1.80218223841169,4,4,0.54561520425615,0.5,0.159005867123475,0.5,0.308948464596249,0.5,0.202116710159029,0.5,0.157017697607311,0.2,0.025706404094387,0.2,1,0.466350208854071,0.795944028311454,0.563888888888889,0.923076923076923,65,0.325581395348837,0.340277777777778,0.3125,65,-369.036063800194,3
601ee216235cb139ff0a631f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_601ee216235cb139ff0a631f_T2_2024-07-15_01h11.43.580.csv,0.564579534846211,0.8,0.252971056390406,1,1,0,0.893035735074652,2,19.7099317605999,4,4,0.552590252634221,0.5,0.479624057407158,0.5,0.73378587605015,0.5,0.295243424774422,0.5,0.205077150418283,0.2,0.281381574621777,0.2,1,0.657266640594141,0.736497227800563,0.733333333333333,0.975,40,0.0333333333333333,0.38255033557047,0.454545454545455,40,-247.581582278453,3
6025b3681ff1521a3369dffe,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6025b3681ff1521a3369dffe_T1_2024-05-19_12h14.24.212.csv,0.914138862083241,0.8,1.28299891405695,1,1,0,0.915475320767468,2,7.39545519712066,4,4,0.0794391726528553,0.5,0.206685488711542,0.5,0.36061073106487,0.5,0.135489406902557,0.5,0.559740917512139,0.2,0.32821868285928,0.2,1,0.692672521507632,0.862517159783816,0.822222222222222,0.886178861788618,246,0.0509803921568627,0.153846153846154,0.931818181818182,246,-287.974829983755,3
602e763eef81ce9e57528e1e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_602e763eef81ce9e57528e1e_T2_2024-07-19_23h44.04.247.csv,0.532714606195586,0.8,0.154399953219102,1,1,0,0.717232154170706,2,21.0944195985595,4,4,0.669239483325892,0.5,0.128484592898685,0.5,0.5,0.5,0.5,0.5,0.0261059787910677,0.2,0.31847003839963,0.2,1,0.556221819077457,NA,0.647222222222222,NA,0,0.222857142857143,0.429347826086957,NA,0,-285.799051281689,3
6032aa14166df72d4c8a331f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6032aa14166df72d4c8a331f_T2_2024-06-10_21h52.08.826.csv,0.676433966076339,0.8,1.92535920452204,1,1,0,0.872883800477044,2,3.99225320877561,4,4,0.122840106233745,0.5,0.229072987071325,0.5,0.146211865289795,0.5,0.238446119702778,0.5,0.674769428811526,0.2,0.0348255263881894,0.2,1,0.557169422799776,0.915245238737278,0.644444444444444,0.976744186046512,86,0.125,0.141732283464567,0.0588235294117647,86,-316.229586311824,3
60370cc8e1feab5ce84685ef,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60370cc8e1feab5ce84685ef_T1_2024-05-21_13h35.57.958.csv,0.652771213339454,0.8,0.195798149995168,1,1,0,0.941888475345793,2,24.2844251987475,4,4,0.72739994353829,0.5,0.364579805520682,0.5,0.656262725675296,0.5,0.569495082329487,0.5,0.0845890573734037,0.2,0.24635585868352,0.2,1,0.715830819372384,0.663942346565202,0.808333333333333,1,12,0.0297029702970297,0.522292993630573,0,12,-207.872135623086,3
603c92ad5ed1c29cf04476ca,1,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_603c92ad5ed1c29cf04476ca_T1_2024-05-07_12h40.31.951.csv,0.651351709090539,0.8,0.2497000563274,1,1,0,0.782846717578224,2,14.0574376663395,4,4,0.396891779333121,0.5,0.141063568510557,0.5,0.652953361746581,0.5,0.357196619826386,0.5,0.109870574809883,0.2,0.286958707307661,0.2,1,0.617413077705267,0.711978274684053,0.730555555555556,0.909090909090909,22,0.105263157894737,0.526666666666667,0.333333333333333,22,-269.315212407414,3
604011377e5b121dc3267a3e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_604011377e5b121dc3267a3e_T1_2024-05-07_10h18.16.195.csv,0.579274033420158,0.8,0.814888394481715,1,1,0,0.84537044822052,2,0.477750771010802,4,4,0.0715875816319661,0.5,0.701453780342733,0.5,0.344637220600759,0.5,0.234437546033142,0.5,0.388877520077652,0.2,0.718509775508679,0.2,1,0.455302008470013,0.498288788692731,0.580555555555556,0.485576923076923,208,0.363636363636364,0.0437158469945355,0.53125,208,-499.193179105848,3
6051443969acb1800712d081,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6051443969acb1800712d081_T1_2024-07-24_15h55.21.189.csv,0.934703192665297,0.8,1.73560421654592,1,1,0,0.910738943457104,2,7.19952785057642,4,4,0.0447693154120578,0.5,0.103629720362384,0.5,0.254096040888416,0.5,0.111266339465541,0.5,0.36577173485031,0.2,0.487905150817203,0.2,1,0.725442865531856,0.95039143105944,0.794444444444444,0.987124463519313,233,0.102766798418972,0.245283018867925,0.862745098039216,233,-238.570101822889,3
6052961c99d0779f4f953050,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6052961c99d0779f4f953050_T1_2024-05-22_20h53.29.698.csv,0.887705368428139,0.8,1.65327664573035,1,1,0,1.48383174506549,2,9.13895540375794,4,4,0.0483682514686861,0.5,0.0801923516293945,0.5,0.36304105062847303,0.5,0.233884071182515,0.5,0.373286370995014,0.2,0.52224369378517,0.2,1,0.637055008365108,0.954292257665829,0.736111111111111,0.97345132743362806,113,0.0786026200873362,0.376923076923077,0.565217391304348,113,-272.454778457061,3
605de3af48d7a575adb95b09,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_605de3af48d7a575adb95b09_T1_2024-07-13_20h05.37.464.csv,0.888211266470821,0.8,0.738093066353888,1,1,0,2.17749702155238,2,12.9513966355138,4,4,0.036259125437388,0.5,0.0596924131684891,0.5,0.395289301256876,0.5,0.0924715194114778,0.5,0.253998369206178,0.2,0.423378778093346,0.2,1,0.566434987343166,0.888400961251108,0.666666666666667,0.949438202247191,178,0.180952380952381,0.241610738255034,0.814814814814815,178,-344.409580817109,3
606340ca7faac7025f31dd57,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_606340ca7faac7025f31dd57_T2_2024-07-29_00h12.53.486.csv,0.900763458842449,0.8,0.857270835847149,1,1,0,1.19932746698691,2,9.8616466649337209,4,4,0.041800718656406,0.5,0.0705671831217152,0.5,0.535283256654323,0.5,0.114596898555998,0.5,0.147932012561048,0.2,0.392824689510137,0.2,1,0.527455086954127,0.876774434731623,0.641666666666667,0.94047619047619,168,0.117117117117117,0.357664233576642,0.763157894736842,168,-364.396444036663,3
606a3cf263a18869ac8ee0ed,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_606a3cf263a18869ac8ee0ed_T2_2024-06-26_16h05.29.781.csv,0.537513639845746,0.8,0.172714725016757,1,1,0,0.596375400565411,2,17.5641290801817,4,4,0.615326935012185,0.5,0.0562267105479474,0.5,0.5,0.5,0.5,0.5,0.016551933335078,0.2,0.303704502475223,0.2,1,0.492852740756246,NA,0.55,NA,0,0.449197860962567,0.337209302325581,NA,0,-314.767548675765,3
60774dd4c93ddbfb673deee1,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60774dd4c93ddbfb673deee1_T2_2024-07-16_13h59.35.745.csv,0.655473128380563,0.8,0.349724881107346,1,1,0,0.643896580530442,2,22.4477964564966,4,4,0.324384035024073,0.5,0.267112278332721,0.5,0.58201951904377,0.5,0.291308438044046,0.5,0.36300518083937,0.2,0.419792555451323,0.2,1,0.7954983229835,0.688603612667835,0.861111111111111,0.818181818181818,11,0.0142857142857143,0.758389261744966,1,11,-156.582113084877,3
607778a26ff3de83125f50c5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607778a26ff3de83125f50c5_T1_2024-05-07_22h11.51.376.csv,0.895375504320828,0.8,0.493427930680933,1,1,0,0.923478900272665,2,17.9533534774191,4,4,0.116271910905882,0.5,0.497369101499832,0.5,0.382976699570229,0.5,0.258469678787006,0.5,0.494270497333843,0.2,0.298568512454547,0.2,1,0.6249708516348,0.821492615642604,0.747222222222222,0.863354037267081,161,0.0281124497991968,0.2,0.766666666666667,161,-303.46843008274,3
607cbf385d3202721e3f719f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607cbf385d3202721e3f719f_T2_2024-06-17_12h18.04.048.csv,0.891082204648699,0.8,0.350759043466604,1,1,0,1.06843324052535,2,27.0658109302493,4,4,0.0988404054712179,0.5,0.239236262334503,0.5,0.457936982981167,0.5,0.361679890634706,0.5,0.173195272004209,0.2,0.485939510073996,0.2,1,0.64821112188265,0.869562672664906,0.769444444444444,0.975609756097561,41,0.100961538461538,0.43046357615894,0.285714285714286,41,-258.130058865433,3
607eafaf008af56a5a3ba462,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607eafaf008af56a5a3ba462_T1_2024-05-19_04h27.38.806.csv,0.751438571348871,0.8,0.142192990757879,1,1,0,0.571643047551811,2,88.7066944631446,4,4,0.141252490944749,0.5,0.718813782358145,0.5,0.641324842152376,0.5,0.759776649002207,0.5,0.0914922453896436,0.2,0.498128155658994,0.2,1,0.656823105921164,0.827352643434722,0.736111111111111,0.952380952380952,21,0.0606060606060606,0.173913043478261,0.2,21,-255.794725901057,3
6091e1be3df7254e526f7168,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6091e1be3df7254e526f7168_T1_2024-05-18_14h25.21.349.csv,0.906650301845311,0.8,1.29744846260827,1,1,0,1.11644978231939,2,5.51087722102342,4,4,0.0714669765455018,0.5,0.0498996254634904,0.5,0.452189938557339,0.5,0.0718216541051203,0.5,0.324332914689545,0.2,0.373007309932874,0.2,1,0.544190662461362,0.833753683460573,0.694444444444444,0.877551020408163,196,0.136363636363636,0.381294964028777,0.818181818181818,196,-377.246406858051,3
60a7eb63dab0406a75e79293,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60a7eb63dab0406a75e79293_T2_2024-06-25_02h23.12.374.csv,0.808011297583736,0.8,0.936015853324303,1,1,0,0.893383527281534,2,27.9194522037412,4,4,0.297729563833389,0.5,0.0992636646640769,0.5,0.61755288379217,0.5,0.232737605943947,0.5,0.515464239349424,0.2,0.317815180838289,0.2,1,0.96982036140212,0.998284519920375,0.988888888888889,1,5,0,0.983050847457627,0.75,5,-39.0346975701602,3
