id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a,prior_eta_a,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
60caf58c38ce3e0f5a51f62b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60caf58c38ce3e0f5a51f62b_T1_2024-07-26_16h12.57.752.csv,0.548099873861372,0.8,4.66689733522467,1,1,0,1.07952124023902,2,0.257600983332603,4,4,0.106198805742781,0.5,0.0643667496787623,0.5,0.11518524620153,0.5,0.434740419759978,0.2,1,0.646718873987783,0.893915380481617,0.75,0.93491124260355,169,0.0228310502283105,0.385714285714286,0.772727272727273,169,-296.760091313041,3
60cd861b7d0e8d0ca014e272,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60cd861b7d0e8d0ca014e272_T2_2024-07-25_18h59.25.773.csv,0.634177133677737,0.8,0.898952770228675,1,1,0,1.5342313545851,2,4.50193511275979,4,4,0.26827774089363,0.5,0.334952865306249,0.5,0.439757859219328,0.5,0.423703826283838,0.2,1,0.52585736689152,0.871703060274061,0.613888888888889,0.939759036144578,83,0.0867579908675799,0.214285714285714,0.375,83,-324.729739352096,3
60cee4ec871f36088fe20ff3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60cee4ec871f36088fe20ff3_T2_2024-07-14_20h23.08.059.csv,0.5755633064125,0.8,0.97703179335128,1,1,0,1.08580486295831,2,9.24688989009869,4,4,0.571941278847707,0.5,0.157168550467534,0.5,0.534822927882911,0.5,0.178678893831295,0.2,1,0.876685559617411,0.83883193436227,0.911111111111111,1,5,0.0175438596491228,0.83206106870229,0,5,-91.5229790280588,3
60d5c363dd49bcb80e528806,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60d5c363dd49bcb80e528806_T1_2024-05-19_18h03.00.904.csv,0.598355682305577,0.8,3.16678059439144,1,1,0,1.05825455803766,2,0.273093490873144,4,4,0.052226357199103,0.5,0.302705695045977,0.5,0.0917638324541252,0.5,0.352578087509335,0.2,1,0.715618175748242,0.890248692619126,0.830555555555556,0.928338762214984,307,0.0474308300395257,0.0188679245283019,0.948051948051948,307,-279.803627078694,3
60d9e874269237cc2a228006,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60d9e874269237cc2a228006_T2_2024-06-23_13h31.27.282.csv,0.52994795847793,0.8,3.16634934170483,1,1,0,1.01130164502269,2,0.354686439870385,4,4,0.120751592168995,0.5,0.156185773218369,0.5,0.164012346575919,0.5,0.540596076554422,0.2,1,0.613327457093666,0.812720036285591,0.761111111111111,0.857954545454545,176,0.0297872340425532,0.193548387096774,0.771428571428571,176,-338.572694021291,3
60e36e6ecb9f00e7b4dab92e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e36e6ecb9f00e7b4dab92e_T2_2024-06-21_10h31.15.507.csv,0.541546231126616,0.8,5.77049292141501,1,1,0,1.31715849752062,2,1.2268806333275,4,4,0.0499610862809492,0.5,0.0500074717775767,0.5,0.150457430299917,0.5,0.535169848676307,0.2,1,0.742173263318551,0.982382619173405,0.819444444444444,0.994594594594595,185,0.0711462450592885,0.311320754716981,0.678571428571429,185,-212.179968212709,3
60e792f25e9ab875f9605cf5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e792f25e9ab875f9605cf5_T2_2024-06-10_18h54.37.405.csv,0.504508901951723,0.8,0.937954043860996,1,1,0,1.55669498769152,2,2.52596679467144,4,4,0.393360569074822,0.5,0.196994780150634,0.5,0.356307182144703,0.5,0.289794725799289,0.2,1,0.616310105181828,0.613829423317028,0.752777777777778,0.6875,48,0.0328638497652582,0.445205479452055,0.818181818181818,48,-284.666393583482,3
60e8b06bfb1c78d450ae9f79,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e8b06bfb1c78d450ae9f79_T1_2024-05-19_06h02.04.800.csv,0.296828108687951,0.8,1.28583272623073,1,1,0,1.31231577595394,2,1.93056751590255,4,4,0.415479480599029,0.5,0.575061763472772,0.5,0.537143911155269,0.5,0.664353648406311,0.2,1,0.728312145004288,0.523740881341876,0.861111111111111,0.535714285714286,28,0.04,0.144654088050314,0.6,28,-220.752061362044,3
60ef2700e476748689a999f7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ef2700e476748689a999f7_T1_2024-05-20_07h52.50.011.csv,0.558205005327375,0.8,3.44813537984287,1,1,0,1.07726055528974,2,0.21662149231552,4,4,0.0902218376765883,0.5,0.0669854872599275,0.5,0.126248557914359,0.5,0.458068595896666,0.2,1,0.596744350607194,0.80050695319809,0.711111111111111,0.853801169590643,171,0.0506329113924051,0.418032786885246,0.736842105263158,171,-352.508047753019,3
60f19b1807eb96e727acb757,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f19b1807eb96e727acb757_T1_2024-07-25_09h03.57.807.csv,0.59559690473198,0.8,2.39818273977195,1,1,0,1.17539306377126,2,0.589567672329096,4,4,0.124312390321406,0.5,0.0840864626216271,0.5,0.175632282636914,0.5,0.208406243021001,0.2,1,0.499102426195428,0.888077373385878,0.594444444444444,0.921052631578947,152,0.0779220779220779,0.2890625,0.545454545454545,152,-364.113756795396,3
