id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
565bff58c121fe0005fc390d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_565bff58c121fe0005fc390d_T1_2024-06-05_18h02.19.834.csv,0.54620301574182,0.8,2.58491277427185,1,1,0,1.05481390035759,2,2.98509507451281,4,4,0.107952133139599,0.5,0.133622336663488,0.5,0.496669130599467,0.5,0.109004349232751,0.5,0.56888600705127,0.2,1,0.669339681474556,0.94428705965845,0.783333333333333,0.983606557377049,122,0.0657894736842105,0.290076335877863,0.791666666666667,122,-255.780941220839,3
56780a5a89319e0011644cb4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56780a5a89319e0011644cb4_T1_2024-05-18_13h28.25.633.csv,0.57051550595917,0.8,0.534395093980744,1,1,0,1.59223270398229,2,10.3633842828349,4,4,0.701890262592109,0.5,0.131835578776181,0.5,0.435967624588052,0.5,0.224903563486728,0.5,0.105453872962881,0.2,1,0.744911300249179,0.623350302344634,0.811111111111111,0.888888888888889,9,0.0423280423280423,0.611764705882353,0.6,9,-183.910323332917,3
567dd32b4f0ef30006dbb718,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_567dd32b4f0ef30006dbb718_T1_2024-05-08_18h14.49.126.csv,0.557348791431633,0.8,2.43502018816238,1,1,0,1.20050234180009,2,0.725120729234675,4,4,0.219517219226865,0.5,0.160883729094432,0.5,0.589709466540073,0.5,0.17213480803081,0.5,0.392539914709235,0.2,1,0.676159186894282,0.933412621195179,0.775,0.955414012738854,157,0.00790513833992095,0.283018867924528,0.741935483870968,157,-246.106353871986,3
5685850c333cbd000d4e042f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5685850c333cbd000d4e042f_T2_2024-06-12_11h23.31.372.csv,0.560462831636748,0.8,2.64245430912574,1,1,0,1.2858343526271,2,1.71921112354061,4,4,0.124867335585264,0.5,0.0667591623616405,0.5,0.384305429627306,0.5,0.153410888887624,0.5,0.449753765532169,0.2,1,0.714083572471103,0.947663825706057,0.8,0.974789915966387,119,0.0493827160493827,0.508620689655172,0.68,119,-227.310609164259,3
568d0641b5a2c2000cb657d0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_568d0641b5a2c2000cb657d0_T2_2024-07-30_10h18.26.647.csv,0.595897355078731,0.8,2.09588380198315,1,1,0,1.26185069416191,2,0.635511019368277,4,4,0.228168492603613,0.5,0.135320982131792,0.5,0.534034403604481,0.5,0.12807798468047,0.5,0.374564786944125,0.2,1,0.617887668608462,0.932693521570248,0.755555555555556,0.964646464646465,198,0.0493827160493827,0.241379310344828,0.595238095238095,198,-293.678197158955,3
5694e7b5e0c800000b5a3841,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5694e7b5e0c800000b5a3841_T1_2024-05-18_15h29.08.146.csv,0.541629097446259,0.8,4.22550392682979,1,1,0,1.15380953133495,2,0.837658973410505,4,4,0.184426302364672,0.5,0.108517394527408,0.5,0.467430605616563,0.5,0.158418034179502,0.5,0.353935531193992,0.2,1,0.789706699713776,0.961388865210115,0.863888888888889,0.963414634146341,164,0.00869565217391304,0.48062015503876,0.756756756756757,164,-179.731856495137,3
56b72c28f2fc70000c32fb37,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56b72c28f2fc70000c32fb37_T1_2024-05-18_23h22.33.370.csv,0.642359302392647,0.8,2.05824053058327,1,1,0,1.40198126637662,2,0.387906540229945,4,4,0.324411868135222,0.5,0.114883047699753,0.5,0.599931326548814,0.5,0.124041611257075,0.5,0.402109749828025,0.2,1,0.650311704930487,0.939562628057893,0.788888888888889,0.963133640552995,217,0,0.3,0.888888888888889,217,-271.650927112519,3
56e225c2ec0fdd000641e72d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e225c2ec0fdd000641e72d_T2_2024-06-20_23h23.44.100.csv,0.642758764976802,0.8,0.709728351856094,1,1,0,1.38828344524487,2,4.01510963983501,4,4,0.499677492318187,0.5,0.429857890600108,0.5,0.705780737601379,0.5,0.326211632474969,0.5,0.487090363406469,0.2,1,0.525269689321285,0.793707915473592,0.605555555555556,0.931034482758621,87,0.0737327188940092,0.197183098591549,0.272727272727273,87,-338.082205365665,3
56e8bf5a870a8e000b4a8d6e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e8bf5a870a8e000b4a8d6e_T1_2024-04-04_13h13.34.155.csv,0.695789311694501,0.8,1.80981091306858,1,1,0,1.13948162397589,2,0.565874664469486,4,4,0.651203016733774,0.5,0.222405288337289,0.5,0.644110090264947,0.5,0.139813853500432,0.5,0.347006411004089,0.2,1,0.591029733419738,0.895544714633608,0.694444444444444,0.915584415584416,154,0.00458715596330275,0.276595744680851,0.695652173913043,154,-294.777117272678,3
56ec9fa4f9ffc4000ac1941b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56ec9fa4f9ffc4000ac1941b_T2_2024-06-20_16h41.00.309.csv,0.583768736736969,0.8,3.12663613485147,1,1,0,0.999005060053919,2,0.487802986791609,4,4,0.190159905986255,0.5,0.203873314650401,0.5,0.457014918160768,0.5,0.168022327110355,0.5,0.478397024853248,0.2,1,0.751710633533656,0.94835692763219,0.847222222222222,0.965250965250965,259,0.00387596899224806,0.108910891089109,0.767857142857143,259,-217.578017232682,3
56f9364e895094000c8f4967,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56f9364e895094000c8f4967_T2_2024-06-22_17h07.12.684.csv,0.279241075174353,0.8,0.936246238583239,1,1,0,0.773527150805907,2,6.10062992995678,4,4,0.720332495216628,0.5,0.134274296347545,0.5,0.5,0.5,0.5,0.5,0.0553108503269733,0.2,1,0.797350382463853,NA,0.858333333333333,NA,0,0.0104712041884817,0.595238095238095,NA,0,-141.218823772221,3
570f018053cc8f000f8d4bbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_570f018053cc8f000f8d4bbb_T1_2024-05-20_16h37.31.638.csv,0.557345989165946,0.8,2.33947746610825,1,1,0,0.905542069123543,2,4.23867012253954,4,4,0.0765762781987061,0.5,0.0775810966933458,0.5,0.538553232172667,0.5,0.105568608596952,0.5,0.380862009480748,0.2,1,0.636877728002657,0.956771918225268,0.761111111111111,0.988372093023256,86,0.12962962962963,0.475524475524476,0.80952380952381,86,-267.803402563002,3
5769a352f48c3b00016737f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5769a352f48c3b00016737f9_T2_2024-06-27_16h56.48.856.csv,0.538634715417455,0.8,3.52864732570572,1,1,0,0.925973018645428,2,1.75467330100655,4,4,0.121106453779922,0.5,0.0624164856727224,0.5,0.558504721776067,0.5,0.332815950154539,0.5,0.513908932160294,0.2,1,0.752312568842138,0.972315771260244,0.822222222222222,1,86,0.0333333333333333,0.521008403361345,0.333333333333333,86,-194.46680869712,3
576ad50bc8a90000010d99c8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_576ad50bc8a90000010d99c8_T1_2024-05-07_10h43.57.771.csv,0.627837555091468,0.8,1.38666159108338,1,1,0,0.978578712712129,2,0.729051952303373,4,4,0.316201572056546,0.5,0.150099564569303,0.5,0.489683884695494,0.5,0.199491059572318,0.5,0.140747943720049,0.2,1,0.454231300129032,0.840166537081211,0.533333333333333,0.897058823529412,136,0.164319248826291,0.267123287671233,0.586206896551724,136,-384.284321201139,3
577599baca706f000190eb48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_577599baca706f000190eb48_T1_2024-05-21_20h09.57.735.csv,0.853381862342398,0.8,0.413100078628697,1,1,0,0.866786371214497,2,1.85661863521515,4,4,0.330424518961114,0.5,0.320325436945337,0.5,0.667658492210898,0.5,0.160181411310033,0.5,0.181413467171296,0.2,1,0.351597914599261,0.71698836751815,0.394444444444444,0.852348993288591,149,0.181372549019608,0.335483870967742,0.571428571428571,149,-465.560173591856,3
57ad04adddc11d00015bb1c3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57ad04adddc11d00015bb1c3_T1_2024-04-19_14h45.02.496.csv,0.572012922885528,0.8,2.08461566324706,1,1,0,1.10410614618639,2,3.01272165003379,4,4,0.0704823227797044,0.5,0.0273836521089082,0.5,0.619250142211549,0.5,0.140554791919429,0.5,0.664604068956004,0.2,1,0.594138963616845,0.945206133246491,0.7,0.980519480519481,154,0.13963963963964,0.423357664233577,0.757575757575758,154,-315.317996461727,3
57b771677bcf1a00013f2ba8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57b771677bcf1a00013f2ba8_T1_2024-04-12_13h04.06.244.csv,0.598687859450833,0.8,2.53382254929479,1,1,0,0.969127568859189,2,0.60786628242682506,4,4,0.137271328638871,0.5,0.153553791383022,0.5,0.295699651566725,0.5,0.118331204126395,0.5,0.444166282811368,0.2,1,0.646431752733623,0.912754703113534,0.747222222222222,0.948,250,0.0788381742738589,0.144067796610169,0.754385964912281,250,-297.729478178145,3
57d0a0bee3221e00015fe385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57d0a0bee3221e00015fe385_T2_2024-06-10_14h41.43.408.csv,0.453181799644214,0.8,0.947541166664543,1,1,0,1.17690216727064,2,5.99675403611882,4,4,0.522630023778795,0.5,0.100984091280588,0.5,0.699727041977472,0.5,0.238513601604175,0.5,0.539613946653121,0.2,1,0.823575489820224,0.61797005544241,0.877777777777778,0.6,5,0.0364583333333333,0.784431137724551,1,5,-136.996643868032,3
581649f0b434f0000184d2a9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_581649f0b434f0000184d2a9_T1_2024-05-19_09h46.37.386.csv,0.577137284912321,0.8,1.81927437542986,1,1,0,1.34040668475613,2,0.682504990541723,4,4,0.204397111103392,0.5,0.164475859131088,0.5,0.443772207145437,0.5,0.147690239284974,0.5,0.333908168082446,0.2,1,0.561159720730124,0.886882086832335,0.691666666666667,0.934010152284264,197,0.0590717299578059,0.204918032786885,0.731707317073171,197,-335.643098770577,3
586371807fbbcd00013972ad,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_586371807fbbcd00013972ad_T1_2024-04-19_16h04.26.759.csv,0.677159366150036,0.8,2.25987013582291,1,1,0,0.744942243408921,2,0.397300478235815,4,4,0.0326559873777949,0.5,0.572648062782338,0.5,0.326667027494964,0.5,0.127984842793061,0.5,0.0665388497341956,0.2,1,0.907774911430114,0.837456084094192,0.975,0.86685552407932,353,0,0.0338983050847458,0.9875,353,-199.963026645737,3
587418895c17910001ea4e75,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_587418895c17910001ea4e75_T1_2024-05-20_18h02.20.540.csv,0.520755553513524,0.8,2.81206112486732,1,1,0,1.01239189801506,2,0.902195755655272,4,4,0.219748450160384,0.5,0.217742163735844,0.5,0.45464360837424,0.5,0.119454691812325,0.5,0.642311937434904,0.2,1,0.704043133142649,0.848437608943653,0.819444444444444,0.9,140,0.0252100840336134,0.272727272727273,0.777777777777778,140,-255.696847924543,3
58935d5d4d77be0001689f14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58935d5d4d77be0001689f14_T2_2024-06-17_11h12.24.054.csv,0.489241572090699,0.8,1.44978710204292,1,1,0,1.23377166255187,2,4.85566000022218,4,4,0.120449912287642,0.5,0.0272377177104427,0.5,0.652186499516492,0.5,0.224033414321109,0.5,0.436902359758233,0.2,1,0.691905553088026,0.769007016408412,0.769444444444444,0.6875,16,0.190954773869347,0.65,0.25,16,-221.03894584348,3
58a5d6527cf56d0001f92567,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58a5d6527cf56d0001f92567_T2_2024-06-20_08h15.11.882.csv,0.593948007173059,0.8,1.44817502107413,1,1,0,1.40772290566778,2,2.15538255079711,4,4,0.212118690189573,0.5,0.0685864645818201,0.5,0.712806601064179,0.5,0.122609896208524,0.5,0.425966793864472,0.2,1,0.564234067183565,0.909947629183631,0.669444444444444,0.966386554621849,119,0.0900473933649289,0.540540540540541,0.78125,119,-320.086884644641,3
58acbfacea3d11000170e99a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58acbfacea3d11000170e99a_T2_2024-07-16_13h04.55.176.csv,0.59755545584657,0.8,1.3868495081917,1,1,0,0.994305634438586,2,1.12749422188897,4,4,0.23167799508674,0.5,0.179331455998249,0.5,0.557505804321448,0.5,0.0821709346671614,0.5,0.677537955078031,0.2,1,0.475241185684474,0.812807263684103,0.583333333333333,0.896774193548387,155,0.0555555555555556,0.224,0.818181818181818,155,-397.013066894649,3
58b0d5e700de9e0001863385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58b0d5e700de9e0001863385_T1_2024-04-11_19h04.10.141.csv,0.537358056090535,0.8,2.17945385122593,1,1,0,1.02186647099346,2,1.61102742760765,4,4,0.0394696856790898,0.5,0.359312814868071,0.5,0.630202265112344,0.5,0.0878199859243174,0.5,0.807712511993191,0.2,1,0.765020762528305,0.925711606930802,0.813888888888889,0.959558823529412,272,0.189300411522634,0.00862068965517241,0.955223880597015,272,-225.366009431042,3
58d2cb10f5899100018a05b8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58d2cb10f5899100018a05b8_T2_2024-06-20_12h42.34.371.csv,0.582725565666319,0.8,2.07525241116912,1,1,0,1.63318352449153,2,6.23217812525622,4,4,0.165404342760782,0.5,0.134731287391482,0.5,0.417453927524721,0.5,0.214615049707235,0.5,0.510879724384816,0.2,1,0.799018488063051,0.982858637624316,0.861111111111111,1,26,0.0262008733624454,0.5,0.333333333333333,26,-150.529407586158,3
58f90ebc3f4fef000199e2fd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58f90ebc3f4fef000199e2fd_T1_2024-04-19_15h05.17.762.csv,0.563761502146391,0.8,3.58332794747823,1,1,0,1.10161949838612,2,0.841225271399772,4,4,0.261590012525094,0.5,0.191066427739524,0.5,0.423667825702363,0.5,0.127760148199821,0.5,0.592161503794835,0.2,1,0.725263746616356,0.935695083529627,0.802777777777778,0.960674157303371,178,0,0.296296296296296,0.844444444444444,178,-224.19650806245,3
598fba148380cc00012a3ce7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_598fba148380cc00012a3ce7_T1_2024-05-19_12h55.18.476.csv,0.500030702240334,0.8,1.08330216230749,1,1,0,1.60445499775188,2,1.70955808878058,4,4,0.444102224601746,0.5,0.202108532406396,0.5,0.712433795013695,0.5,0.0951480688975366,0.5,0.5228091164813,0.2,1,0.587502687938022,0.70408170267457,0.711111111111111,0.802816901408451,71,0.0544554455445545,0.464968152866242,0.705882352941177,71,-314.86354732942,3
59948cbdcf1d1700016efa45,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59948cbdcf1d1700016efa45_T2_2024-06-20_13h25.52.375.csv,0.631076189203418,0.8,2.53566436386033,1,1,0,1.16319092324186,2,0.596242359992007,4,4,0.365564925497431,0.5,0.132867736657784,0.5,0.560864579181666,0.5,0.28671695547243,0.5,0.450181563916291,0.2,1,0.686878994300194,0.9445072299024,0.775,0.961832061068702,131,0.00425531914893617,0.459677419354839,0.40625,131,-235.372972148658,3
59ae8d282a78fd00010b80e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59ae8d282a78fd00010b80e7_T2_2024-07-29_20h09.08.197.csv,0.544785434844827,0.8,2.03286382881482,1,1,0,1.4410844317772,2,2.15065036684409,4,4,0.142506200020748,0.5,0.0622879540343297,0.5,0.481083244465634,0.5,0.10997108601145,0.5,0.464312718391001,0.2,1,0.663392975127765,0.899969158880897,0.758333333333333,0.956521739130435,92,0.0645161290322581,0.605633802816901,0.75,92,-259.843591053494,3
59c0782e5364260001dc4740,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59c0782e5364260001dc4740_T1_2024-05-18_10h59.33.367.csv,0.252965560886609,0.8,0.649423745655077,1,1,0,0.997022729054438,2,7.83914513977431,4,4,0.76684953220626,0.5,0.379280026501316,0.5,0.5,0.5,0.50103351715842,0.5,0.38037130464727,0.2,1,0.766583486787771,0.0732874947287074,0.836111111111111,0,1,0.0469483568075117,0.39041095890411,0,1,-160.043625890806,3
59dc458f77860e000151240e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59dc458f77860e000151240e_T2_2024-06-10_09h24.47.906.csv,0.584753186438891,0.8,1.74066484887233,1,1,0,1.49964176471242,2,2.38142472154678,4,4,0.125423238439655,0.5,0.146225802573089,0.5,0.448104836648969,0.5,0.134361135092319,0.5,0.496505090388889,0.2,1,0.577613670116562,0.938272219844665,0.683333333333333,0.975155279503106,161,0.0815450643776824,0.222222222222222,0.702702702702703,161,-309.793835438479,3
59f22a9fd6380600018b2929,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59f22a9fd6380600018b2929_T1_2024-05-07_11h38.41.125.csv,0.652716501927758,0.8,0.61817817713942,1,1,0,1.32606495069669,2,11.6879249779864,4,4,0.490250340878886,0.5,0.351295252019207,0.5,0.625729917632513,0.5,0.381020080388317,0.5,0.512305540826286,0.2,1,0.69713908404039,0.900170819688068,0.761111111111111,1,33,0.0454545454545455,0.330935251798561,0.111111111111111,33,-213.493505378108,3
5a348ea750833c0001ee9550,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a348ea750833c0001ee9550_T1_2024-04-20_13h49.47.997.csv,0.522127364920001,0.8,2.15016246433123,1,1,0,1.34294307378058,2,0.694035672821765,4,4,0.210137945105013,0.5,0.0902469836945255,0.5,0.346693204906813,0.5,0.0715639795954161,0.5,0.439477520901523,0.2,1,0.670545946925978,0.802936103723094,0.766666666666667,0.862595419847328,131,0.0560344827586207,0.425196850393701,0.833333333333333,131,-286.969643718628,3
5a443812817d1800018d1179,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a443812817d1800018d1179_T1_2024-05-19_18h49.07.914.csv,0.584586353277316,0.8,1.98249181966293,1,1,0,0.893494979120275,2,0.566773529104871,4,4,0.135667346180555,0.5,0.131008694128568,0.5,0.503255982649135,0.5,0.0682175581488619,0.5,0.475627207897465,0.2,1,0.687365016666577,0.873181922872803,0.830555555555556,0.918518518518519,270,0.069672131147541,0.165217391304348,0.9,270,-306.749064163411,3
5a5ec79cacc75b00017aa095,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a5ec79cacc75b00017aa095_T1_2024-07-25_02h29.56.847.csv,0.545867100337249,0.8,2.12354332956687,1,1,0,1.52362689577625,2,1.39922487035206,4,4,0.327851986630941,0.5,0.0662600092353455,0.5,0.71046650412185,0.5,0.126898802182622,0.5,0.658019005179702,0.2,1,0.840792553470437,0.914705138065925,0.894444444444444,0.949152542372881,59,0.0087719298245614,0.770992366412214,0.823529411764706,59,-145.447607003859,3
5a6eac90d5d4cb0001d6815a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a6eac90d5d4cb0001d6815a_T1_2024-06-04_15h23.17.923.csv,0.574127400668642,0.8,1.45310207207822,1,1,0,1.77051398555363,2,0.694250074791398,4,4,0.268889026008334,0.5,0.103048551807928,0.5,0.488123891161601,0.5,0.10586826491229,0.5,0.389294540982197,0.2,1,0.557470783305284,0.894068670860016,0.688888888888889,0.97037037037037,135,0.051948051948052,0.3203125,0.586206896551724,135,-327.551930425248,3
5a95a63e4eecca0001dd4cfa,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a95a63e4eecca0001dd4cfa_T2_2024-06-10_13h46.19.362.csv,0.573472005984274,0.8,1.54423193498582,1,1,0,1.40508428635885,2,4.41225319014492,4,4,0.113643811031602,0.5,0.0912695363178571,0.5,0.451717855871673,0.5,0.0790834811053348,0.5,0.539890417346958,0.2,1,0.618274145812026,0.90560104127759,0.752777777777778,0.964705882352941,85,0.0669642857142857,0.355555555555556,0.681818181818182,85,-291.267341664723,3
5a973481f05361000171dd86,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a973481f05361000171dd86_T1_2024-05-07_11h11.45.115.csv,0.517318747586424,0.8,1.85948951837663,1,1,0,1.17796989747199,2,0.806543622308187,4,4,0.205362840969718,0.5,0.0894336970694784,0.5,0.594624786091885,0.5,0.0885133701299928,0.5,0.447646337997548,0.2,1,0.618673658266766,0.797909125046252,0.777777777777778,0.833333333333333,168,0.0521327014218009,0.391891891891892,0.692307692307692,168,-332.051341689127,3
