id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega_d,prior_omega_d,posterior_omega_a,prior_omega_a,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
5769a352f48c3b00016737f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5769a352f48c3b00016737f9_T2_2024-06-27_16h56.48.856.csv,0.537482853714927,0.8,3.44733071313741,1,1,0,0.951855767829514,2,1.68574770551041,4,4,0.128836336575623,0.5,0.063988012682397,0.5,0.520115133011894,0.5,0.358571732262427,0.5,0.536195953460663,0.2,0.311996618906329,0.2,1,0.750906332973178,0.970140376251693,0.822222222222222,1,86,0.0333333333333333,0.521008403361345,0.333333333333333,86,-195.416661848314,3
576ad50bc8a90000010d99c8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_576ad50bc8a90000010d99c8_T1_2024-05-07_10h43.57.771.csv,0.653574852319336,0.8,1.28154613948542,1,1,0,0.978265630779847,2,0.919736964302043,4,4,0.361000722830023,0.5,0.183119669991628,0.5,0.447287116420506,0.5,0.230188460627384,0.5,0.256536825019599,0.2,0.0698021679918539,0.2,1,0.454688262504698,0.844266487500057,0.544444444444444,0.897058823529412,136,0.164319248826291,0.267123287671233,0.586206896551724,136,-381.266262428016,3
577599baca706f000190eb48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_577599baca706f000190eb48_T1_2024-05-21_20h09.57.735.csv,0.845895676801127,0.8,0.435683704268507,1,1,0,0.857276891917014,2,1.97403572853315,4,4,0.338752600790822,0.5,0.288400567888852,0.5,0.666573355540615,0.5,0.15529720914151,0.5,0.298201783060036,0.2,0.126896630948535,0.2,1,0.35138174161606,0.726211772448668,0.383333333333333,0.852348993288591,149,0.181372549019608,0.335483870967742,0.571428571428571,149,-464.925217778255,3
57ad04adddc11d00015bb1c3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57ad04adddc11d00015bb1c3_T1_2024-04-19_14h45.02.496.csv,0.571216914781994,0.8,2.10429998559107,1,1,0,1.09219435592966,2,2.96165205505901,4,4,0.0674379565531324,0.5,0.0258717991715583,0.5,0.607256738159356,0.5,0.142060875228455,0.5,0.567689101257618,0.2,0.568975780687149,0.2,1,0.591328115966053,0.944759932716173,0.686111111111111,0.980519480519481,154,0.13963963963964,0.423357664233577,0.757575757575758,154,-319.082626458884,3
57b771677bcf1a00013f2ba8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57b771677bcf1a00013f2ba8_T1_2024-04-12_13h04.06.244.csv,0.598259373378766,0.8,2.57671982155614,1,1,0,0.966782556464127,2,0.582081115281238,4,4,0.135293037805988,0.5,0.146503834949529,0.5,0.288123443361325,0.5,0.119400993457232,0.5,0.397227337221627,0.2,0.396811831125131,0.2,1,0.645817219216187,0.913570002075267,0.744444444444444,0.948,250,0.0788381742738589,0.144067796610169,0.754385964912281,250,-299.315706104298,3
57d0a0bee3221e00015fe385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57d0a0bee3221e00015fe385_T2_2024-06-10_14h41.43.408.csv,0.456281562207558,0.8,0.900981298813017,1,1,0,1.17171944852454,2,6.43566413344162,4,4,0.531273016277948,0.5,0.101715123013436,0.5,0.689112958015539,0.5,0.250055323745154,0.5,0.519352006721292,0.2,0.227184302592194,0.2,1,0.822641781570589,0.615212608203417,0.877777777777778,0.6,5,0.0364583333333333,0.784431137724551,1,5,-137.421438476328,3
581649f0b434f0000184d2a9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_581649f0b434f0000184d2a9_T1_2024-05-19_09h46.37.386.csv,0.580580493068809,0.8,1.77300498884614,1,1,0,1.4248346929197,2,0.757476510572091,4,4,0.218646959507928,0.5,0.174124842334534,0.5,0.406644943386983,0.5,0.164256233855927,0.5,0.444269956771233,0.2,0.211721943829602,0.2,1,0.563037030063604,0.889022913122122,0.683333333333333,0.934010152284264,197,0.0590717299578059,0.204918032786885,0.731707317073171,197,-334.074937959522,3
586371807fbbcd00013972ad,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_586371807fbbcd00013972ad_T1_2024-04-19_16h04.26.759.csv,0.66892480483443,0.8,2.29148086883487,1,1,0,0.749623161000703,2,0.390016356672746,4,4,0.0348742401060482,0.5,0.573443955562082,0.5,0.334060438912679,0.5,0.124133362554485,0.5,0.107194332710831,0.2,0.0762179021153676,0.2,1,0.906923120781818,0.837869139958999,0.975,0.86685552407932,353,0,0.0338983050847458,0.9875,353,-201.391549119007,3
587418895c17910001ea4e75,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_587418895c17910001ea4e75_T1_2024-05-20_18h02.20.540.csv,0.518729497468337,0.8,2.82627927204928,1,1,0,1.01495018782602,2,0.825881732111558,4,4,0.223349074538086,0.5,0.214055881118121,0.5,0.452994458063853,0.5,0.118898465952556,0.5,0.51265749331228,0.2,0.593488079249353,0.2,1,0.701204783646893,0.845821210117201,0.8,0.9,140,0.0252100840336134,0.272727272727273,0.777777777777778,140,-259.233974963074,3
58935d5d4d77be0001689f14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58935d5d4d77be0001689f14_T2_2024-06-17_11h12.24.054.csv,0.489002186244366,0.8,1.43128200122346,1,1,0,1.24936389281198,2,5.0038985413577,4,4,0.12010730452888,0.5,0.0270715793921875,0.5,0.63335378480471,0.5,0.228450047137222,0.5,0.451447906318454,0.2,0.210106852582182,0.2,1,0.691179806665657,0.776151968712724,0.766666666666667,0.6875,16,0.190954773869347,0.65,0.25,16,-221.09895109286,3
58a5d6527cf56d0001f92567,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58a5d6527cf56d0001f92567_T2_2024-06-20_08h15.11.882.csv,0.591205005254571,0.8,1.45074416837692,1,1,0,1.45040103217046,2,2.12266810041908,4,4,0.210520172637097,0.5,0.0696730955942201,0.5,0.692304631694507,0.5,0.124519915316823,0.5,0.36734981646018,0.2,0.342045326102238,0.2,1,0.560826181455687,0.91149968594822,0.663888888888889,0.966386554621849,119,0.0900473933649289,0.540540540540541,0.78125,119,-321.546294400991,3
58acbfacea3d11000170e99a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58acbfacea3d11000170e99a_T2_2024-07-16_13h04.55.176.csv,0.59634261159871,0.8,1.38209917715053,1,1,0,0.993163209506752,2,1.09203663326987,4,4,0.226394663922496,0.5,0.172644291853788,0.5,0.553642283919366,0.5,0.0806563110173851,0.5,0.585514191373806,0.2,0.607356592300058,0.2,1,0.472310908392282,0.811761187369379,0.583333333333333,0.890322580645161,155,0.0555555555555556,0.224,0.818181818181818,155,-401.121322890548,3
58b0d5e700de9e0001863385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58b0d5e700de9e0001863385_T1_2024-04-11_19h04.10.141.csv,0.534126544244991,0.8,2.18755053893778,1,1,0,1.01424391279579,2,1.62612838144795,4,4,0.040848970613973,0.5,0.380871986670245,0.5,0.618621098869006,0.5,0.0921825138875403,0.5,0.833362801790934,0.2,0.49871956322971,0.2,1,0.764059467288175,0.926491546114904,0.813888888888889,0.955882352941177,272,0.189300411522634,0.00862068965517241,0.955223880597015,272,-228.260183036042,3
58d2cb10f5899100018a05b8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58d2cb10f5899100018a05b8_T2_2024-06-20_12h42.34.371.csv,0.582107985046672,0.8,2.11405402755898,1,1,0,1.61349689756245,2,6.23662147281047,4,4,0.159220633454286,0.5,0.131043277715564,0.5,0.391707696012103,0.5,0.206749156176644,0.5,0.457914271737286,0.2,0.39645450455212,0.2,1,0.798408506564533,0.982406558041621,0.861111111111111,1,26,0.0262008733624454,0.5,0.333333333333333,26,-152.503784667086,3
58f90ebc3f4fef000199e2fd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58f90ebc3f4fef000199e2fd_T1_2024-04-19_15h05.17.762.csv,0.561683302891815,0.8,3.71722174626905,1,1,0,1.08276296827863,2,0.836652857818752,4,4,0.259134971413845,0.5,0.189336135349523,0.5,0.408363383143446,0.5,0.127766308956671,0.5,0.581323476228692,0.2,0.459739136369761,0.2,1,0.723577622112733,0.935872580042528,0.805555555555556,0.960674157303371,178,0,0.296296296296296,0.844444444444444,178,-227.064768874205,3
598fba148380cc00012a3ce7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_598fba148380cc00012a3ce7_T1_2024-05-19_12h55.18.476.csv,0.474400497841811,0.8,1.17536887063361,1,1,0,1.48697850869245,2,1.88698376068262,4,4,0.424983632528728,0.5,0.198762365179141,0.5,0.620467726267731,0.5,0.118026955309486,0.5,0.681242850734815,0.2,0.137141890257288,0.2,1,0.595634921559832,0.718060564678803,0.713888888888889,0.746478873239437,71,0.0544554455445545,0.464968152866242,0.705882352941177,71,-307.344154494456,3
59948cbdcf1d1700016efa45,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59948cbdcf1d1700016efa45_T2_2024-06-20_13h25.52.375.csv,0.650319103383401,0.8,2.49667652151076,1,1,0,1.17065134386666,2,0.67863152750885,4,4,0.360239732304018,0.5,0.127228189175298,0.5,0.516004258456257,0.5,0.308908708714558,0.5,0.531684782240192,0.2,0.262985314857812,0.2,1,0.685737219495833,0.947709740295988,0.775,0.969465648854962,131,0.00425531914893617,0.459677419354839,0.40625,131,-234.991296886955,3
59ae8d282a78fd00010b80e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59ae8d282a78fd00010b80e7_T2_2024-07-29_20h09.08.197.csv,0.541160587467644,0.8,2.06626226062802,1,1,0,1.42403116992865,2,1.95592897069486,4,4,0.149670099524755,0.5,0.065060022826583,0.5,0.461836409416928,0.5,0.10794131815279,0.5,0.437182051232375,0.2,0.366167123439584,0.2,1,0.662586010739867,0.895421289115385,0.763888888888889,0.945652173913043,92,0.0645161290322581,0.605633802816901,0.75,92,-261.434255956244,3
59c0782e5364260001dc4740,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59c0782e5364260001dc4740_T1_2024-05-18_10h59.33.367.csv,0.253288131377546,0.8,0.65012511036124,1,1,0,0.997200742652338,2,7.82608558704136,4,4,0.766989454369668,0.5,0.379350180156853,0.5,0.5,0.5,0.501903510959722,0.5,0.380753009366865,0.2,0.196993708298133,0.2,1,0.766590400833396,0.0734535684717641,0.833333333333333,0,1,0.0469483568075117,0.39041095890411,0,1,-160.030406928411,3
59dc458f77860e000151240e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59dc458f77860e000151240e_T2_2024-06-10_09h24.47.906.csv,0.580849571774938,0.8,1.67434604025574,1,1,0,1.58051180675879,2,2.58784234901509,4,4,0.133758488204021,0.5,0.153521660048285,0.5,0.410551983920097,0.5,0.142664483723462,0.5,0.565682492341483,0.2,0.258410997897812,0.2,1,0.579714599071836,0.939241854240962,0.683333333333333,0.975155279503106,161,0.0815450643776824,0.222222222222222,0.702702702702703,161,-308.745655385485,3
59f22a9fd6380600018b2929,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59f22a9fd6380600018b2929_T1_2024-05-07_11h38.41.125.csv,0.668186524527545,0.8,0.54061681067074,1,1,0,1.36167844777026,2,13.5017343907399,4,4,0.499740329823283,0.5,0.350651811620985,0.5,0.553916415698441,0.5,0.414442833758044,0.5,0.482946992279928,0.2,0.27388000489885,0.2,1,0.695916758901924,0.907648948481738,0.758333333333333,1,33,0.0454545454545455,0.330935251798561,0.111111111111111,33,-214.321712690906,3
5a348ea750833c0001ee9550,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a348ea750833c0001ee9550_T1_2024-04-20_13h49.47.997.csv,0.523133183233939,0.8,2.22784779546702,1,1,0,1.382023921052,2,0.635372117739237,4,4,0.196527626186649,0.5,0.0904975716881227,0.5,0.336318146298435,0.5,0.069288615425962,0.5,0.320680051430713,0.2,0.503030426364893,0.2,1,0.674552974994305,0.803602308448683,0.766666666666667,0.862595419847328,131,0.0560344827586207,0.425196850393701,0.833333333333333,131,-287.440649048674,3
5a443812817d1800018d1179,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a443812817d1800018d1179_T1_2024-05-19_18h49.07.914.csv,0.583927557460387,0.8,2.05977790053381,1,1,0,0.894812601541811,2,0.521188267047515,4,4,0.116713614160575,0.5,0.121655458371649,0.5,0.486825865045503,0.5,0.065903729482378,0.5,0.263973597065434,0.2,0.536353969747465,0.2,1,0.693493655296976,0.874526280861227,0.827777777777778,0.918518518518519,270,0.069672131147541,0.165217391304348,0.9,270,-305.92098215022,3
5a5ec79cacc75b00017aa095,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a5ec79cacc75b00017aa095_T1_2024-07-25_02h29.56.847.csv,0.54924410286461,0.8,2.0979391458881,1,1,0,1.56126540550295,2,1.45428839523676,4,4,0.328102712308552,0.5,0.0661930197556107,0.5,0.691600810552266,0.5,0.13395048059737,0.5,0.648304851977228,0.2,0.362872430192917,0.2,1,0.837438380712329,0.917295759002459,0.894444444444444,0.949152542372881,59,0.0087719298245614,0.770992366412214,0.823529411764706,59,-147.601560870411,3
5a6eac90d5d4cb0001d6815a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a6eac90d5d4cb0001d6815a_T1_2024-06-04_15h23.17.923.csv,0.571008491457633,0.8,1.48411500467864,1,1,0,1.73100533759743,2,0.769098143794803,4,4,0.259138094184357,0.5,0.101086588753984,0.5,0.4658611692454,0.5,0.113024670221762,0.5,0.422657343049614,0.2,0.300885193463673,0.2,1,0.556689655244474,0.896383161912566,0.697222222222222,0.97037037037037,135,0.051948051948052,0.3203125,0.586206896551724,135,-328.276019443465,3
