id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a,prior_eta_a,posterior_omega_d,prior_omega_d,posterior_omega_a,prior_omega_a,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
659ab1b4640b25ce093058a2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659ab1b4640b25ce093058a2_T1_2024-07-30_18h19.51.428.csv,0.557291519003659,0.8,2.96240648938919,1,1,0,0.696665268773067,2,2.41213572728166,4,4,0.028366621257623,0.5,0.193318867363859,0.5,0.279587312331175,0.2,0.159262241707377,0.2,1,0.430681986827955,0.848583041181168,0.527777777777778,0.911764705882353,68,0.46078431372549,0.296774193548387,0.333333333333333,68,-385.45762976811,3
659af325b14ee5c28bf4cb01,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659af325b14ee5c28bf4cb01_T2_2024-07-29_16h42.33.679.csv,0.608766947674033,0.8,3.28333281174027,1,1,0,0.925384215685123,2,0.15316013732042,4,4,0.0982696487255793,0.5,0.100030447182351,0.5,0.351688920687743,0.2,0.0949325080189557,0.2,1,0.591024127436239,0.851514961219729,0.7,0.88,250,0.036734693877551,0.0614035087719298,0.816326530612245,250,-347.87083481385,3
659b6f2675eef229eb252803,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659b6f2675eef229eb252803_T1_2024-07-27_23h23.54.486.csv,0.563966620091976,0.8,3.60996986293008,1,1,0,0.931670252915624,2,1.25674212691822,4,4,0.103593651254989,0.5,0.140816087658348,0.5,0.455394292452622,0.2,0.203901861776217,0.2,1,0.593647854091528,0.917087167198201,0.713888888888889,0.956896551724138,116,0.0184331797235023,0.450704225352113,0.515151515151515,116,-297.909472564809,3
659cc63ff59c72a20e2b7688,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659cc63ff59c72a20e2b7688_T1_2024-05-07_16h04.59.393.csv,0.508987495442885,0.8,4.11510243782885,1,1,0,1.02718709842768,2,0.921813487429998,4,4,0.0448725389568636,0.5,0.107218472983038,0.5,0.418964911689149,0.2,0.505700541462905,0.2,1,0.559572981773358,0.815150565187688,0.702777777777778,0.883720930232558,129,0.152073732718894,0.464788732394366,0.875,129,-352.960546670708,3
659e3309ae35db2b1664bf89,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659e3309ae35db2b1664bf89_T1_2024-05-22_24h33.03.800.csv,0.601557254256548,0.8,4.1442585420774,1,1,0,1.16049689162537,2,0.115856200892118,4,4,0.0471133226850792,0.5,0.0868384072503591,0.5,0.304656587886724,0.2,0.0232370320693763,0.2,1,0.694161502238288,0.882110641681237,0.794444444444444,0.91,300,0.0330578512396694,0.128205128205128,0.943661971830986,300,-311.103280425263,3
659ff88e8fa0b4623885a335,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659ff88e8fa0b4623885a335_T1_2024-07-17_11h35.36.482.csv,0.571063606562205,0.8,3.52524577164878,1,1,0,1.05828281719049,2,0.17766341742369,4,4,0.0488682766033948,0.5,0.0717140967264995,0.5,0.422522662381786,0.2,0.0342594422314298,0.2,1,0.580610620971588,0.851599707949074,0.752777777777778,0.878048780487805,246,0.0884955752212389,0.120300751879699,0.942307692307692,246,-373.048035372618,3
65a5a87fe936f1776eb3510a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a5a87fe936f1776eb3510a_T1_2024-07-25_16h09.17.614.csv,0.50305559104779,0.8,0.861622486165076,1,1,0,0.803944783834946,2,7.33333878090804,4,4,0.0400578121562321,0.5,0.331574361745936,0.5,0.32846967469159,0.2,0.256333291948532,0.2,1,0.436057816269321,0.620741547979926,0.511111111111111,0.763157894736842,38,0.215384615384615,0.573170731707317,1,38,-373.313295183636,3
65a6b5545eb21fadd5a5c81b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a6b5545eb21fadd5a5c81b_T1_2024-05-21_11h21.03.482.csv,0.552903238921632,0.8,3.90080258153226,1,1,0,0.880815803712555,2,0.812342183591921,4,4,0.0705040249397284,0.5,0.161633602211822,0.5,0.257348244382869,0.2,0.179133015105835,0.2,1,0.590767226550332,0.912563119790358,0.727777777777778,0.952095808383233,167,0.0647773279352227,0.482142857142857,0.615384615384615,167,-307.632817544399,3
65a705f6ddbf9042d8d529bb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a705f6ddbf9042d8d529bb_T2_2024-07-23_00h31.12.988.csv,0.679392565548216,0.8,1.20809443601437,1,1,0,1.51691387205327,2,1.21292174331468,4,4,0.22650900685735,0.5,0.237347588639401,0.5,0.390281547640289,0.2,0.0574682678693894,0.2,1,0.476458404008968,0.86025032202447,0.561111111111111,0.906040268456376,149,0.0829694323144105,0.184615384615385,0.666666666666667,149,-368.722323758254,3
65a94e73f78666b2020dbe14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a94e73f78666b2020dbe14_T1_2024-07-13_18h58.56.439.csv,0.579853993091206,0.8,4.01566294184501,1,1,0,0.965395496556852,2,0.371726871275723,4,4,0.0548003493453243,0.5,0.106115471643702,0.5,0.576080979435036,0.2,0.0436344572822611,0.2,1,0.668502647067341,0.929759350279565,0.777777777777778,0.954545454545455,220,0.00418410041841004,0.308333333333333,0.918367346938776,220,-287.268417697574,3
65a970d338d019f9bed97914,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a970d338d019f9bed97914_T1_2024-05-21_10h03.50.919.csv,0.817154938988928,0.8,1.19321619133923,1,1,0,1.09570284664072,2,0.545770165461901,4,4,0.0917163387397051,0.5,0.0998660945958046,0.5,0.386771903407456,0.2,0.251987444587893,0.2,1,0.482515644273212,0.898372793766283,0.672222222222222,0.930327868852459,244,0.131818181818182,0.165467625899281,0.765625,244,-392.291322494158,3
65a9b49e86480523ab92490f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a9b49e86480523ab92490f_T1_2024-05-21_18h21.37.329.csv,0.555063103254818,0.8,5.509911343878,1,1,0,0.70453365946994,2,0.222810617333255,4,4,0.0678576032179874,0.5,0.0630047496712726,0.5,0.599727024336464,0.2,0.185811338215344,0.2,1,0.625384122128646,0.856572446214459,0.738888888888889,0.886904761904762,168,0.0362903225806452,0.378378378378378,0.941176470588235,168,-313.795212826177,3
