id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega_d,prior_omega_d,posterior_omega_a,prior_omega_a,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
565bff58c121fe0005fc390d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_565bff58c121fe0005fc390d_T1_2024-06-05_18h02.19.834.csv,0.54697868787728,0.8,2.65262784680573,1,1,0,1.08954892605913,2,2.79985802216648,4,4,0.098729126068412,0.5,0.476874589910899,0.5,0.103103714811643,0.5,0.433330368402153,0.2,0.54501775627628,0.2,1,0.667900384324831,0.946149293571127,0.786111111111111,0.983606557377049,122,0.0657894736842105,0.290076335877863,0.791666666666667,122,-253.274287173542,3
56780a5a89319e0011644cb4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56780a5a89319e0011644cb4_T1_2024-05-18_13h28.25.633.csv,0.263818161147531,0.8,0.35832875608016,1,1,0,0.788409064266695,2,15.2468899768096,4,4,0.303144354198132,0.5,0.382141010858028,0.5,0.450402180866373,0.5,0.0277401632254152,0.2,0.232388552791436,0.2,1,0.633754668076848,0.235357634351548,0.722222222222222,0.111111111111111,9,0.0423280423280423,0.611764705882353,0.6,9,-256.573143310705,3
567dd32b4f0ef30006dbb718,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_567dd32b4f0ef30006dbb718_T1_2024-05-08_18h14.49.126.csv,0.567129326597578,0.8,2.82438425643576,1,1,0,1.05736850723647,2,1.23120737759673,4,4,0.179300896980994,0.5,0.454690746679184,0.5,0.183624250572547,0.5,0.551489104232206,0.2,0.167270170666351,0.2,1,0.68234041081151,0.942945914833088,0.786111111111111,0.955414012738854,157,0.00790513833992095,0.283018867924528,0.741935483870968,157,-236.566099975019,3
5685850c333cbd000d4e042f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5685850c333cbd000d4e042f_T2_2024-06-12_11h23.31.372.csv,0.562522949795961,0.8,3.01935430303741,1,1,0,1.24509214576074,2,2.58427408905403,4,4,0.0730238024549774,0.5,0.305953646633272,0.5,0.138563143456517,0.5,0.413324211765317,0.2,0.284693940993762,0.2,1,0.692349112342591,0.958071892761392,0.772222222222222,0.974789915966387,119,0.0493827160493827,0.508620689655172,0.68,119,-232.154305651219,3
568d0641b5a2c2000cb657d0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_568d0641b5a2c2000cb657d0_T2_2024-07-30_10h18.26.647.csv,0.585780798026163,0.8,2.02165679085825,1,1,0,1.32484556779113,2,1.47984604289154,4,4,0.153821617980517,0.5,0.445255058796059,0.5,0.126218438537883,0.5,0.431435890962154,0.2,0.341162446683563,0.2,1,0.607874282087332,0.931595690363442,0.744444444444444,0.964646464646465,198,0.0493827160493827,0.241379310344828,0.595238095238095,198,-297.925725369066,3
5694e7b5e0c800000b5a3841,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5694e7b5e0c800000b5a3841_T1_2024-05-18_15h29.08.146.csv,0.552775119602031,0.8,4.47734322914559,1,1,0,1.18027312876632,2,2.0693860567388,4,4,0.088470453665549,0.5,0.37627885872986,0.5,0.130968926395678,0.5,0.221787452692978,0.2,0.403635321227662,0.2,1,0.779200934540838,0.97250206996422806,0.869444444444444,0.981707317073171,164,0.00869565217391304,0.48062015503876,0.756756756756757,164,-185.295625820586,3
56b72c28f2fc70000c32fb37,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56b72c28f2fc70000c32fb37_T1_2024-05-18_23h22.33.370.csv,0.608751478604719,0.8,1.9419037619208,1,1,0,1.35181156636872,2,1.2157437359031,4,4,0.143660119410889,0.5,0.48946876460609,0.5,0.117539004395757,0.5,0.251275302224421,0.2,0.460303761587793,0.2,1,0.622345814904036,0.926960948969297,0.727777777777778,0.963133640552995,217,0,0.3,0.888888888888889,217,-288.59191577416,3
56e225c2ec0fdd000641e72d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e225c2ec0fdd000641e72d_T2_2024-06-20_23h23.44.100.csv,0.661188122651868,0.8,0.635448532107136,1,1,0,1.41395529631648,2,5.3252437228726,4,4,0.440314142032351,0.5,0.621333128578536,0.5,0.365631246647829,0.5,0.510075113767538,0.2,0.223421221730071,0.2,1,0.522263792174439,0.80740889646617,0.622222222222222,0.931034482758621,87,0.0737327188940092,0.197183098591549,0.272727272727273,87,-337.062465758052,3
56e8bf5a870a8e000b4a8d6e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e8bf5a870a8e000b4a8d6e_T1_2024-04-04_13h13.34.155.csv,0.660377827719568,0.8,1.54898787620148,1,1,0,1.18198424145066,2,1.95645590287347,4,4,0.268064812184817,0.5,0.387213337200147,0.5,0.14463309621769,0.5,0.241265822068354,0.2,0.313456019827177,0.2,1,0.546259795042371,0.873982973848181,0.658333333333333,0.915584415584416,154,0.00458715596330275,0.276595744680851,0.695652173913043,154,-324.790089487465,3
56ec9fa4f9ffc4000ac1941b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56ec9fa4f9ffc4000ac1941b_T2_2024-06-20_16h41.00.309.csv,0.600876130808944,0.8,3.29526279699494,1,1,0,0.994108212663031,2,0.454762429340768,4,4,0.201474606360395,0.5,0.410386044232828,0.5,0.186188219695423,0.5,0.555587917666916,0.2,0.240972159807446,0.2,1,0.750960699176336,0.9546591186343,0.855555555555556,0.969111969111969,259,0.00387596899224806,0.108910891089109,0.767857142857143,259,-213.024859195241,3
56f9364e895094000c8f4967,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56f9364e895094000c8f4967_T2_2024-06-22_17h07.12.684.csv,0.248820171515974,0.8,1.05926718775239,1,1,0,2.8915794136579702,2,6.14083060529807,4,4,0.0808704209543631,0.5,0.5,0.5,0.5,0.5,0.0927021991375303,0.2,0.2,0.2,1,0.69052318429363,NA,0.775,NA,0,0.0104712041884817,0.595238095238095,NA,0,-191.782653625968,3
570f018053cc8f000f8d4bbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_570f018053cc8f000f8d4bbb_T1_2024-05-20_16h37.31.638.csv,0.563788664530313,0.8,2.53178432634501,1,1,0,0.928677991588738,2,4.21476492742678,4,4,0.0587338473406044,0.5,0.501864173557035,0.5,0.0959683710124652,0.5,0.255427866236237,0.2,0.471570866827653,0.2,1,0.64219953115329,0.964027408810628,0.763888888888889,0.988372093023256,86,0.12962962962963,0.475524475524476,0.80952380952381,86,-258.817359972181,3
5769a352f48c3b00016737f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5769a352f48c3b00016737f9_T2_2024-06-27_16h56.48.856.csv,0.576687650503944,0.8,3.43254246961329,1,1,0,0.968659573960019,2,3.88343960305742,4,4,0.0612568318936615,0.5,0.516634558787553,0.5,0.296474187007398,0.5,0.537248056269344,0.2,0.382279539833354,0.2,1,0.725275761731897,0.994683346418528,0.825,1,86,0.0333333333333333,0.521008403361345,0.333333333333333,86,-202.782742012584,3
576ad50bc8a90000010d99c8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_576ad50bc8a90000010d99c8_T1_2024-05-07_10h43.57.771.csv,0.632340204009016,0.8,1.25741379172384,1,1,0,1.10385336449842,2,1.92026535259961,4,4,0.168358741525883,0.5,0.346522505999149,0.5,0.228966582127631,0.5,0.214155628621703,0.2,0.0674025975511335,0.2,1,0.448321913254968,0.845533979296005,0.552777777777778,0.904411764705882,136,0.164319248826291,0.267123287671233,0.586206896551724,136,-382.911115772422,3
577599baca706f000190eb48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_577599baca706f000190eb48_T1_2024-05-21_20h09.57.735.csv,0.790592848759021,0.8,0.492495891098885,1,1,0,0.745771607993715,2,3.49826776693349,4,4,0.153109830544931,0.5,0.654163844762938,0.5,0.133119845712763,0.5,0.305768250311061,0.2,0.12218913740939,0.2,1,0.350319039774691,0.748430507709754,0.380555555555556,0.852348993288591,149,0.181372549019608,0.335483870967742,0.571428571428571,149,-462.972169543858,3
57ad04adddc11d00015bb1c3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57ad04adddc11d00015bb1c3_T1_2024-04-19_14h45.02.496.csv,0.578664595868882,0.8,1.99367422725697,1,1,0,1.07390945203033,2,4.1401394511105,4,4,0.0330682660344913,0.5,0.61055547446728,0.5,0.13649394848538,0.5,0.497864107996499,0.2,0.575621182135569,0.2,1,0.574275137344863,0.951288133735296,0.666666666666667,0.980519480519481,154,0.13963963963964,0.423357664233577,0.757575757575758,154,-316.3902572442,3
57b771677bcf1a00013f2ba8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57b771677bcf1a00013f2ba8_T1_2024-04-12_13h04.06.244.csv,0.597997402601,0.8,2.62100155082697,1,1,0,0.976858106364242,2,0.598274228128744,4,4,0.122273669977396,0.5,0.27554997373963,0.5,0.114199751131798,0.5,0.366718361667799,0.2,0.397147944092539,0.2,1,0.646799607908255,0.915334275706304,0.744444444444444,0.948,250,0.0788381742738589,0.144067796610169,0.754385964912281,250,-294.594069688527,3
57d0a0bee3221e00015fe385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57d0a0bee3221e00015fe385_T2_2024-06-10_14h41.43.408.csv,0.562848647288006,0.8,1.66953649423836,1,1,0,0.707263353241309,2,11.3893511937887,4,4,0.0518446846159329,0.5,0.637968854270064,0.5,0.179214230006309,0.5,0.137976679367903,0.2,0.295061463809466,0.2,1,0.68333659416093,0.895093902127849,0.769444444444444,1,5,0.0364583333333333,0.784431137724551,1,5,-205.032681663398,3
581649f0b434f0000184d2a9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_581649f0b434f0000184d2a9_T1_2024-05-19_09h46.37.386.csv,0.578857138775305,0.8,1.79229641646306,1,1,0,1.35727719014793,2,1.0761514341424,4,4,0.176746256508812,0.5,0.389173888599125,0.5,0.160125328843156,0.5,0.444772480134874,0.2,0.22353879715031,0.2,1,0.562754575702907,0.889794805053601,0.683333333333333,0.934010152284264,197,0.0590717299578059,0.204918032786885,0.731707317073171,197,-331.673404250234,3
586371807fbbcd00013972ad,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_586371807fbbcd00013972ad_T1_2024-04-19_16h04.26.759.csv,0.646518248399997,0.8,2.5382992692207,1,1,0,0.806039724830214,2,0.316702132698419,4,4,0.0630672702849673,0.5,0.490432394822576,0.5,0.0706917369954516,0.5,0.381033583780333,0.2,0.0682607973774587,0.2,1,0.892084884798053,0.843036446897905,0.972222222222222,0.861189801699717,353,0,0.0338983050847458,0.9875,353,-214.653361701812,3
587418895c17910001ea4e75,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_587418895c17910001ea4e75_T1_2024-05-20_18h02.20.540.csv,0.52140342685463,0.8,2.86445968839537,1,1,0,1.0238142761464,2,0.95280545495928,4,4,0.200627451409196,0.5,0.429484527836237,0.5,0.114281739276679,0.5,0.521115097985815,0.2,0.605564244430228,0.2,1,0.702595795750918,0.848799417236243,0.8,0.9,140,0.0252100840336134,0.272727272727273,0.777777777777778,140,-256.111478327885,3
58935d5d4d77be0001689f14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58935d5d4d77be0001689f14_T2_2024-06-17_11h12.24.054.csv,0.505955454988014,0.8,1.70246275848264,1,1,0,0.639345620553073,2,6.98996716529778,4,4,0.0338087290712955,0.5,0.618214204967946,0.5,0.224400871537668,0.5,0.306430240903907,0.2,0.220671768720265,0.2,1,0.576033680700308,0.807903204220052,0.65,0.9375,16,0.190954773869347,0.65,0.25,16,-269.409378304325,3
58a5d6527cf56d0001f92567,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58a5d6527cf56d0001f92567_T2_2024-06-20_08h15.11.882.csv,0.596444577380996,0.8,1.46763191858358,1,1,0,1.35177091223238,2,5.34810904173606,4,4,0.0642576386341164,0.5,0.609671087813834,0.5,0.102137878321975,0.5,0.184677030250995,0.2,0.36080329011015,0.2,1,0.529848036475994,0.933396839904351,0.65,0.966386554621849,119,0.0900473933649289,0.540540540540541,0.78125,119,-333.425963233818,3
58acbfacea3d11000170e99a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58acbfacea3d11000170e99a_T2_2024-07-16_13h04.55.176.csv,0.592416764973627,0.8,1.46408170295986,1,1,0,1.02086188526515,2,1.79464022415022,4,4,0.134983451718241,0.5,0.477187237987337,0.5,0.0778887533903119,0.5,0.556412356804926,0.2,0.601925204536129,0.2,1,0.47194264125952,0.823056845678341,0.588888888888889,0.896774193548387,155,0.0555555555555556,0.224,0.818181818181818,155,-398.185624756421,3
58b0d5e700de9e0001863385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58b0d5e700de9e0001863385_T1_2024-04-11_19h04.10.141.csv,0.536770984000072,0.8,2.48444637518011,1,1,0,0.995678585776678,2,1.04246016495356,4,4,0.0497728383959286,0.5,0.583971414006209,0.5,0.0833012660652894,0.5,0.396138287395699,0.2,0.508451424553745,0.2,1,0.747919666342385,0.929565723931729,0.794444444444444,0.955882352941177,272,0.189300411522634,0.00862068965517241,0.955223880597015,272,-232.275786470649,3
58d2cb10f5899100018a05b8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58d2cb10f5899100018a05b8_T2_2024-06-20_12h42.34.371.csv,0.613197322983932,0.8,2.39238948709957,1,1,0,1.5846164413649,2,7.72733769427471,4,4,0.109130967211799,0.5,0.334155602334758,0.5,0.191591347499714,0.5,0.435842043127122,0.2,0.392035291053803,0.2,1,0.798223216882737,0.997489064600883,0.875,1,26,0.0262008733624454,0.5,0.333333333333333,26,-148.576710098774,3
58f90ebc3f4fef000199e2fd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58f90ebc3f4fef000199e2fd_T1_2024-04-19_15h05.17.762.csv,0.560502287130265,0.8,3.88257540595043,1,1,0,1.06016953483236,2,1.30521106074683,4,4,0.184185865861387,0.5,0.35039819680908,0.5,0.112647400300784,0.5,0.54605451215169,0.2,0.466552997025959,0.2,1,0.715888240537165,0.938185139598446,0.797222222222222,0.955056179775281,178,0,0.296296296296296,0.844444444444444,178,-228.687333336803,3
598fba148380cc00012a3ce7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_598fba148380cc00012a3ce7_T1_2024-05-19_12h55.18.476.csv,0.498581655810502,0.8,1.29222393718655,1,1,0,1.50003851515384,2,4.13319761684075,4,4,0.162015305411435,0.5,0.473817969614112,0.5,0.0971017065502589,0.5,0.609366904492356,0.2,0.132895825955548,0.2,1,0.574971128005996,0.751212583045347,0.705555555555556,0.746478873239437,71,0.0544554455445545,0.464968152866242,0.705882352941177,71,-313.907599185589,3
59948cbdcf1d1700016efa45,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59948cbdcf1d1700016efa45_T2_2024-06-20_13h25.52.375.csv,0.617653056996173,0.8,2.17068293815762,1,1,0,1.39537333296226,2,2.54155998341511,4,4,0.166085032533907,0.5,0.410351233069123,0.5,0.273653652148994,0.5,0.571807652514785,0.2,0.374783529094317,0.2,1,0.636266839265854,0.943208366105176,0.744444444444444,0.969465648854962,131,0.00425531914893617,0.459677419354839,0.40625,131,-264.905624758188,3
59ae8d282a78fd00010b80e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59ae8d282a78fd00010b80e7_T2_2024-07-29_20h09.08.197.csv,0.558262562402972,0.8,2.20420275578122,1,1,0,1.44443641385713,2,4.14251795106398,4,4,0.0546086595166571,0.5,0.401474279964519,0.5,0.0980352837134261,0.5,0.219852256526786,0.2,0.369014506145246,0.2,1,0.640560724280662,0.926700872048019,0.752777777777778,0.967391304347826,92,0.0645161290322581,0.605633802816901,0.75,92,-266.353139590673,3
59c0782e5364260001dc4740,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59c0782e5364260001dc4740_T1_2024-05-18_10h59.33.367.csv,0.216263913192202,0.8,0.686559995270406,1,1,0,0.906770746500245,2,8.33035307845125,4,4,0.440484817001731,0.5,0.5,0.5,0.501827103803146,0.5,0.365172690655138,0.2,0.197112958205283,0.2,1,0.734500909320473,0.0458304315069702,0.813888888888889,0,1,0.0469483568075117,0.39041095890411,0,1,-177.796330812927,3
59dc458f77860e000151240e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59dc458f77860e000151240e_T2_2024-06-10_09h24.47.906.csv,0.584249181020121,0.8,1.70823523059155,1,1,0,1.56313907233856,2,2.56526772400322,4,4,0.125484945795674,0.5,0.400744880425,0.5,0.137329760458674,0.5,0.536279131926536,0.2,0.256533749536982,0.2,1,0.578932255482601,0.942185040151461,0.686111111111111,0.975155279503106,161,0.0815450643776824,0.222222222222222,0.702702702702703,161,-304.195227398868,3
59f22a9fd6380600018b2929,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59f22a9fd6380600018b2929_T1_2024-05-07_11h38.41.125.csv,0.66359717729143,0.8,0.587676332633262,1,1,0,1.52298760361603,2,15.8331285998273,4,4,0.315485705865733,0.5,0.455249075546809,0.5,0.381665653830195,0.5,0.500430641873017,0.2,0.285786249037201,0.2,1,0.689201138831287,0.935989446321033,0.780555555555556,1,33,0.0454545454545455,0.330935251798561,0.111111111111111,33,-216.534219359726,3
5a348ea750833c0001ee9550,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a348ea750833c0001ee9550_T1_2024-04-20_13h49.47.997.csv,0.516604194580067,0.8,2.58774915274442,1,1,0,1.23941235349243,2,1.26403549609474,4,4,0.107018988865064,0.5,0.265610301455161,0.5,0.0668592890190733,0.5,0.256724164849376,0.2,0.53397232872941,0.2,1,0.655517926970565,0.800062795016519,0.766666666666667,0.854961832061069,131,0.0560344827586207,0.425196850393701,0.833333333333333,131,-296.139585873171,3
5a443812817d1800018d1179,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a443812817d1800018d1179_T1_2024-05-19_18h49.07.914.csv,0.584651233477245,0.8,2.0551773538769,1,1,0,0.901673273432908,2,0.5621766807388,4,4,0.10143018003529,0.5,0.478889216132158,0.5,0.0640375006134652,0.5,0.243832178900414,0.2,0.540813807444503,0.2,1,0.695010838005715,0.875350075909267,0.833333333333333,0.918518518518519,270,0.069672131147541,0.165217391304348,0.9,270,-300.463762077031,3
5a5ec79cacc75b00017aa095,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a5ec79cacc75b00017aa095_T1_2024-07-25_02h29.56.847.csv,0.514859636057987,0.8,4.50748701008717,1,1,0,0.448080131130059,2,1.71738365176005,4,4,0.0707281168607127,0.5,0.709417117354734,0.5,0.103747485717586,0.5,0.259135879575465,0.2,0.530338352173267,0.2,1,0.725306041727389,0.885546952554807,0.811111111111111,0.915254237288136,59,0.0087719298245614,0.770992366412214,0.823529411764706,59,-217.950395770994,3
5a6eac90d5d4cb0001d6815a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a6eac90d5d4cb0001d6815a_T1_2024-06-04_15h23.17.923.csv,0.576536295087087,0.8,1.94741830092776,1,1,0,1.27350681102661,2,2.75953322049358,4,4,0.0759455161253897,0.5,0.3375219120315,0.5,0.0934895498153985,0.5,0.4733551337304,0.2,0.297928137631564,0.2,1,0.538071693195043,0.927947440373179,0.663888888888889,0.97037037037037,135,0.051948051948052,0.3203125,0.586206896551724,135,-332.60246534966,3
5a95a63e4eecca0001dd4cfa,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a95a63e4eecca0001dd4cfa_T2_2024-06-10_13h46.19.362.csv,0.57759655762348,0.8,1.5738833141948,1,1,0,1.40113119360383,2,5.21235072660754,4,4,0.0888095743711901,0.5,0.404050854188789,0.5,0.0783971451929045,0.5,0.492990947216321,0.2,0.39776774794976,0.2,1,0.615443702029052,0.913827526956322,0.752777777777778,0.964705882352941,85,0.0669642857142857,0.355555555555556,0.681818181818182,85,-288.033683099221,3
5a973481f05361000171dd86,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a973481f05361000171dd86_T1_2024-05-07_11h11.45.115.csv,0.509245290152495,0.8,1.79174525359573,1,1,0,1.12714725952646,2,2.06701680010188,4,4,0.0982647654499664,0.5,0.526326470658506,0.5,0.0799668816396825,0.5,0.322612861231091,0.2,0.343979588282922,0.2,1,0.5930989992802,0.80042643196072,0.755555555555556,0.833333333333333,168,0.0521327014218009,0.391891891891892,0.692307692307692,168,-341.382050222128,3
