id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta,prior_eta,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
653a89a9cf6755724b6e38f0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_653a89a9cf6755724b6e38f0_T2_2024-07-31_21h45.26.850.csv,0.589056603453606,0.8,2.51062080188239,1,1,0,1.4730652802682,2,0.661945047252764,4,4,0.132170653059696,0.5,0.366720179933725,0.2,0.335559346671625,0.2,0.0422737706163241,0.2,1,0.540022114688446,0.848898171080595,0.644444444444444,0.90625,128,0.0697674418604651,0.236111111111111,0.828571428571429,128,-336.563251580463,3
654169aa10550ea538d099e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_654169aa10550ea538d099e7_T1_2024-07-24_18h43.45.313.csv,0.35302180171806,0.8,0.312494909973926,1,1,0,0.730018005446948,2,14.4889594270336,4,4,0.633410071503213,0.5,0.478840206785506,0.2,0.359058395327819,0.2,0.128654521644942,0.2,1,0.670798976012303,0.27431066698857,0.794444444444444,0,10,0.0640394088669951,0.326923076923077,0,10,-243.675779320541,3
65425c4273e7913dcc795ddc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65425c4273e7913dcc795ddc_T1_2024-07-22_16h37.06.954.csv,0.575487786118678,0.8,3.54956213120247,1,1,0,1.05754922835896,2,0.422357234270517,4,4,0.0905100773012977,0.5,0.118370797078944,0.2,0.515777745943782,0.2,0.0825365737834378,0.2,1,0.552531716240993,0.872246372480689,0.663888888888889,0.9140625,128,0.14410480349345,0.415384615384615,0.727272727272727,128,-335.651709131355,3
6543ae60986d42c7abb2e78e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6543ae60986d42c7abb2e78e_T2_2024-07-23_00h17.47.807.csv,0.633219137427261,0.8,1.00544589034677,1,1,0,1.17884546752691,2,8.30011351782572,4,4,0.0818211504884847,0.5,0.397555316412294,0.2,0.204248108367333,0.2,0.155398566971027,0.2,1,0.514007215887384,0.865372872795598,0.65,0.955555555555556,45,0.0355329949238579,0.395061728395062,0.714285714285714,45,-327.482501443085,3
654479967bcbed623a65a831,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_654479967bcbed623a65a831_T1_2024-07-25_08h52.41.198.csv,0.619613203438597,0.8,0.902629529660467,1,1,0,0.780746928075282,2,12.1715849539768,4,4,0.0472827327126768,0.5,0.330926730557067,0.2,0.204263195727147,0.2,0.184946862726559,0.2,1,0.509596906151593,0.8614979949716,0.627777777777778,0.956521739130435,23,0.178947368421053,0.455621301775148,0.4,23,-318.125586723909,3
6544b95b7a6b86a8cd8feb88,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6544b95b7a6b86a8cd8feb88_T2_2024-08-01_21h32.58.684.csv,0.600258535676012,0.8,2.00466427055711,1,1,0,1.2087161649078,2,1.56677348617231,4,4,0.148691017180874,0.5,0.283537647837476,0.2,0.347192129928393,0.2,0.0455697175015,0.2,1,0.520644853177156,0.847660582090099,0.644444444444444,0.907216494845361,97,0.0509259259259259,0.370629370629371,0.565217391304348,97,-339.11426582328,3
65456ebc819cdd5600552571,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65456ebc819cdd5600552571_T2_2024-07-23_21h25.38.256.csv,0.586991761257591,0.8,2.50224177795573,1,1,0,0.98265762769024,2,1.42568067526579,4,4,0.0558821521230442,0.5,0.303682783258421,0.2,0.177607617568023,0.2,0.1050052016462,0.2,1,0.385392542103232,0.918651421636429,0.475,0.976744186046512,129,0.155844155844156,0.484375,0.736842105263158,129,-410.410326602031,3
654652acd5eda75680390985,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_654652acd5eda75680390985_T1_2024-07-19_07h46.47.973.csv,0.575344096918591,0.8,3.34113612975576,1,1,0,1.17461695762958,2,0.141312971420676,4,4,0.0904315179711838,0.5,0.351013979996287,0.2,0.157892542781359,0.2,0.169646800065459,0.2,1,0.57620801784411,0.791454314387333,0.708333333333333,0.836065573770492,244,0.0378151260504202,0.132231404958678,0.87037037037037,244,-374.882908534239,3
65465ac216a26bebcc8d8b02,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65465ac216a26bebcc8d8b02_T2_2024-06-15_01h37.36.624.csv,0.607951785611414,0.8,2.01987335392405,1,1,0,1.80910059118956,2,1.04238265021127,4,4,0.166886344458243,0.5,0.657617032617345,0.2,0.290308759088601,0.2,0.0763182356077681,0.2,1,0.545767840059057,0.929858352144196,0.641666666666667,0.980769230769231,156,0.0484581497797357,0.25,0.421052631578947,156,-320.357308066714,3
6548bbb5d378b15bd8e187e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6548bbb5d378b15bd8e187e7_T1_2024-05-18_15h08.35.367.csv,0.614863703256814,0.8,1.05597601572892,1,1,0,1.35152886632776,2,1.13180467950556,4,4,0.0893132019758051,0.5,0.519814787086284,0.2,0.136436559077455,0.2,0.143393450417743,0.2,1,0.359967557256646,0.715923348000674,0.416666666666667,0.821656050955414,157,0.187192118226601,0.224358974358974,0.5,157,-469.588669511524,3
6548f1c15e6d25e5ab40d001,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6548f1c15e6d25e5ab40d001_T1_2024-07-25_10h01.09.996.csv,0.537104660911429,0.8,1.51153654598209,1,1,0,1.21893007820528,2,1.63089845646222,4,4,0.0982691631722755,0.5,0.483375606670539,0.2,0.111741027952927,0.2,0.130599470025356,0.2,1,0.381177106894125,0.703690636556722,0.455555555555556,0.858585858585859,99,0.313725490196078,0.380645161290323,0.777777777777778,99,-433.345500134313,3
654a430b10f03af91bcdb7b2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_654a430b10f03af91bcdb7b2_T2_2024-07-15_18h46.21.911.csv,0.660542318953892,0.8,1.25946411277677,1,1,0,1.06696192478936,2,1.95301243847826,4,4,0.172178263582301,0.5,0.300054405733778,0.2,0.222053674445678,0.2,0.129644382690019,0.2,1,0.445147215493535,0.826726286032604,0.572222222222222,0.909836065573771,122,0.0593607305936073,0.3,0.36,122,-386.759470153093,3
654e8ea6a71150429fcee0d4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_654e8ea6a71150429fcee0d4_T2_2024-07-23_20h20.04.758.csv,0.539550995959876,0.8,9.66167488400117,1,1,0,1.0149048315919,2,0.229835296519805,4,4,0.0417860157303591,0.5,0.291262690999907,0.2,0.347597764227607,0.2,0.0581094574735926,0.2,1,0.695168119548608,0.950337479469212,0.766666666666667,0.966824644549763,211,0.004,0.376146788990826,0.911111111111111,211,-247.980151608157,3
654ee481fcc1748009be867c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_654ee481fcc1748009be867c_T1_2024-07-25_22h59.20.597.csv,0.598651548374994,0.8,0.926825507182692,1,1,0,0.687739262577909,2,14.4955805409228,4,4,0.036745318027821,0.5,0.309370089283744,0.2,0.194045275901924,0.2,0.206595702545334,0.2,1,0.527753858504432,0.880790457047603,0.633333333333333,1,10,0.239024390243902,0.428571428571429,0,10,-292.408724790626,3
6550ea5723a7adbcc422790b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6550ea5723a7adbcc422790b_T2_2024-07-31_13h07.37.278.csv,0.568640005700909,0.8,4.59141501646781,1,1,0,1.26402333155553,2,0.717075128706068,4,4,0.082101515962439,0.5,0.384973776235259,0.2,0.347728710063514,0.2,0.0714303145679279,0.2,1,0.662815243290991,0.972641582976197,0.769444444444444,0.988165680473373,169,0.0699588477366255,0.439655172413793,0.743589743589744,169,-248.031967731549,3
65550ef99d149b5052b6d924,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65550ef99d149b5052b6d924_T1_2024-07-26_18h53.52.759.csv,0.578204013843313,0.8,2.10968953684942,1,1,0,1.36756403409163,2,0.280784953603131,4,4,0.19395253421099,0.5,0.697224282532077,0.2,0.159504693204059,0.2,0.33947185688343,0.2,1,0.575036258649703,0.844320288533676,0.691666666666667,0.892857142857143,196,0.00408163265306122,0.0263157894736842,0.8,196,-338.447494718011,3
6556a01177d7a552a0819714,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6556a01177d7a552a0819714_T2_2024-07-01_20h21.53.243.csv,0.625648692705006,0.8,0.679910222058046,1,1,0,1.33180962803978,2,7.95192463619083,4,4,0.193210567219202,0.5,0.417069392116261,0.2,0.163184843509972,0.2,0.204563787891182,0.2,1,0.498377587930688,0.783657356785494,0.638888888888889,0.896551724137931,58,0.138613861386139,0.369426751592357,0.307692307692308,58,-344.205118640968,3
6557311b0fd795ca70b212cc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6557311b0fd795ca70b212cc_T1_2024-05-18_12h25.46.640.csv,0.588529609309127,0.8,1.11806530990441,1,1,0,1.41083971741251,2,9.93800589801205,4,4,0.102135502414182,0.5,0.498828236634294,0.2,0.236941824570933,0.2,0.148575494727062,0.2,1,0.630153883320635,0.80953455097942,0.725,0.9,20,0.139784946236559,0.445086705202312,0.375,20,-248.689870829361,3
