id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
56f9364e895094000c8f4967,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56f9364e895094000c8f4967_T2_2024-06-22_17h07.12.684.csv,0.250512076925,0.8,1.06684473363615,1,1,0,2.90993653410914,2,6.12702920276066,4,4,0.0799102117503931,0.5,0.5,0.5,0.5,0.5,0.0949174409829382,0.2,0.2,0.2,0.2,0.2,1,0.690338032587614,NA,0.775,NA,0,0.0104712041884817,0.595238095238095,NA,0,-191.781184380141,3
570f018053cc8f000f8d4bbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_570f018053cc8f000f8d4bbb_T1_2024-05-20_16h37.31.638.csv,0.563785002549026,0.8,2.53177376288709,1,1,0,0.928688836504115,2,4.21465191861184,4,4,0.0587347718196077,0.5,0.501858918517209,0.5,0.0959687470279907,0.5,0.2554270201975,0.2,0.471581059071172,0.2,0.199857609934651,0.2,1,0.642199088767665,0.964027201855076,0.763888888888889,0.988372093023256,86,0.12962962962963,0.475524475524476,0.80952380952381,86,-258.817050564843,3
5769a352f48c3b00016737f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5769a352f48c3b00016737f9_T2_2024-06-27_16h56.48.856.csv,0.582656762356182,0.8,3.51631829838402,1,1,0,0.968726455236268,2,3.66807070133358,4,4,0.062401232401863,0.5,0.492226620505584,0.5,0.314992109607592,0.5,0.549497215006419,0.2,0.398179523322783,0.2,0.0910997261590933,0.2,1,0.726962728988323,0.995742014170536,0.827777777777778,1,86,0.0333333333333333,0.521008403361345,0.333333333333333,86,-201.628713783701,3
576ad50bc8a90000010d99c8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_576ad50bc8a90000010d99c8_T1_2024-05-07_10h43.57.771.csv,0.632023730669623,0.8,1.38107677246441,1,1,0,1.06246024483141,2,1.59639472506654,4,4,0.162177564470422,0.5,0.357099341753756,0.5,0.220440400630714,0.5,0.210444823439588,0.2,0.153295780935924,0.2,0.0537871693288886,0.2,1,0.451856888348685,0.845527089261894,0.561111111111111,0.897058823529412,136,0.164319248826291,0.267123287671233,0.586206896551724,136,-383.082127864945,3
577599baca706f000190eb48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_577599baca706f000190eb48_T1_2024-05-21_20h09.57.735.csv,0.805005917381047,0.8,0.479196734850667,1,1,0,0.767715173255859,2,3.0143446084909,4,4,0.180139617292486,0.5,0.660002808938926,0.5,0.141511536496919,0.5,0.296119687947229,0.2,0.136772611229431,0.2,0.170021641347609,0.2,1,0.350541526230035,0.741342291313428,0.386111111111111,0.852348993288591,149,0.181372549019608,0.335483870967742,0.571428571428571,149,-463.11929856761,3
57ad04adddc11d00015bb1c3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57ad04adddc11d00015bb1c3_T1_2024-04-19_14h45.02.496.csv,0.578920751080512,0.8,1.98695982501545,1,1,0,1.07575855631406,2,4.13860805157061,4,4,0.0331464571928357,0.5,0.611769938287314,0.5,0.135732243212409,0.5,0.497066186375015,0.2,0.577944706130443,0.2,0.213051591143021,0.2,1,0.574151808579192,0.951215687864831,0.666666666666667,0.980519480519481,154,0.13963963963964,0.423357664233577,0.757575757575758,154,-316.520307050646,3
57b771677bcf1a00013f2ba8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57b771677bcf1a00013f2ba8_T1_2024-04-12_13h04.06.244.csv,0.616104212382899,0.8,2.68731726206948,1,1,0,1.0127848223375,2,0.487109005818827,4,4,0.117737165502122,0.5,0.250267692835175,0.5,0.118234047945138,0.5,0.331854893226975,0.2,0.473968272179312,0.2,0.0944003188302826,0.2,1,0.653620774579141,0.921712994118847,0.761111111111111,0.948,250,0.0788381742738589,0.144067796610169,0.754385964912281,250,-290.988790663993,3
57d0a0bee3221e00015fe385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57d0a0bee3221e00015fe385_T2_2024-06-10_14h41.43.408.csv,0.562858206471989,0.8,1.68202242148558,1,1,0,0.70641335739089,2,11.3127049241242,4,4,0.0517287837589576,0.5,0.636472009043465,0.5,0.178228660762029,0.5,0.138342174678099,0.2,0.298725220377483,0.2,0.199985350738112,0.2,1,0.683367379487055,0.895792421074966,0.769444444444444,1,5,0.0364583333333333,0.784431137724551,1,5,-205.034261952258,3
581649f0b434f0000184d2a9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_581649f0b434f0000184d2a9_T1_2024-05-19_09h46.37.386.csv,0.68961870564647,0.8,1.66572373721004,1,1,0,2.00407429794299,2,0.528957175202465,4,4,0.165160292508017,0.5,0.227421690769552,0.5,0.21332551146982,0.5,0.427541426214822,0.2,0.250726918744891,0.2,0.0166976479136928,0.2,1,0.579682927973736,0.907449602067845,0.711111111111111,0.928934010152284,197,0.0590717299578059,0.204918032786885,0.731707317073171,197,-325.308067572122,3
586371807fbbcd00013972ad,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_586371807fbbcd00013972ad_T1_2024-04-19_16h04.26.759.csv,0.645945393444326,0.8,2.51539852821145,1,1,0,0.809531382641153,2,0.328502945670012,4,4,0.0634453140207716,0.5,0.510110512383557,0.5,0.0701600163428261,0.5,0.389972619766744,0.2,0.0675969874500235,0.2,0.187540208767351,0.2,1,0.892778451296669,0.841864354934661,0.972222222222222,0.861189801699717,353,0,0.0338983050847458,0.9875,353,-214.59355928416,3
587418895c17910001ea4e75,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_587418895c17910001ea4e75_T1_2024-05-20_18h02.20.540.csv,0.523597197885801,0.8,2.93489575962937,1,1,0,1.01076850748704,2,0.892495222092293,4,4,0.202131800777527,0.5,0.425310948219239,0.5,0.120020665992039,0.5,0.513338151043162,0.2,0.626475162478772,0.2,0.135204201191557,0.2,1,0.704567262047974,0.850062234841764,0.8,0.9,140,0.0252100840336134,0.272727272727273,0.777777777777778,140,-255.025132023436,3
58935d5d4d77be0001689f14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58935d5d4d77be0001689f14_T2_2024-06-17_11h12.24.054.csv,0.506196648258877,0.8,1.71840973061239,1,1,0,0.642716338184031,2,6.93048649769858,4,4,0.0338715700568602,0.5,0.615790944803329,0.5,0.222472756341897,0.5,0.318552105232496,0.2,0.234855396101228,0.2,0.189484110361527,0.2,1,0.576242806970089,0.808668443408212,0.65,0.9375,16,0.190954773869347,0.65,0.25,16,-269.357795207948,3
58a5d6527cf56d0001f92567,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58a5d6527cf56d0001f92567_T2_2024-06-20_08h15.11.882.csv,0.60652374640498,0.8,1.55383843530399,1,1,0,1.44053808673265,2,4.62765057484575,4,4,0.0675871153487844,0.5,0.589605503436105,0.5,0.118222529624343,0.5,0.147514283345702,0.2,0.434917791708192,0.2,0.0531881549632829,0.2,1,0.538734239097339,0.93626079451197,0.652777777777778,0.966386554621849,119,0.0900473933649289,0.540540540540541,0.78125,119,-328.963227135438,3
58acbfacea3d11000170e99a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58acbfacea3d11000170e99a_T2_2024-07-16_13h04.55.176.csv,0.592778388970437,0.8,1.45916175902667,1,1,0,1.01835328706435,2,1.80647814976358,4,4,0.133929773579807,0.5,0.474269873621187,0.5,0.073666770378703,0.5,0.55500372358254,0.2,0.602179048851241,0.2,0.222243561064018,0.2,1,0.471901029977049,0.822864771847401,0.588888888888889,0.896774193548387,155,0.0555555555555556,0.224,0.818181818181818,155,-398.666422575948,3
58b0d5e700de9e0001863385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58b0d5e700de9e0001863385_T1_2024-04-11_19h04.10.141.csv,0.543217118670309,0.8,2.56071876552965,1,1,0,0.969034390083596,2,0.945951236597586,4,4,0.0509076166424277,0.5,0.583907429470045,0.5,0.0889387960853347,0.5,0.400619512201026,0.2,0.523458549562886,0.2,0.0894202104456704,0.2,1,0.750867759213198,0.931919457385156,0.794444444444444,0.955882352941177,272,0.189300411522634,0.00862068965517241,0.955223880597015,272,-229.74908565934,3
58d2cb10f5899100018a05b8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58d2cb10f5899100018a05b8_T2_2024-06-20_12h42.34.371.csv,0.61405168957283,0.8,2.41118730301944,1,1,0,1.5681537895021,2,7.64234945590925,4,4,0.109104970867026,0.5,0.332205446581783,0.5,0.188806533705552,0.5,0.43445526003058,0.2,0.387457691533168,0.2,0.203572879524861,0.2,1,0.798302515618394,0.99702943053242,0.875,1,26,0.0262008733624454,0.5,0.333333333333333,26,-148.810014279627,3
58f90ebc3f4fef000199e2fd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58f90ebc3f4fef000199e2fd_T1_2024-04-19_15h05.17.762.csv,0.562803400813742,0.8,3.9169571279838,1,1,0,1.05346598930512,2,1.27696906957556,4,4,0.183523579524531,0.5,0.34694367596189,0.5,0.114629175849724,0.5,0.544307959356522,0.2,0.467175627596166,0.2,0.193053346890419,0.2,1,0.715488213034323,0.938114829164246,0.8,0.960674157303371,178,0,0.296296296296296,0.844444444444444,178,-228.802376480309,3
598fba148380cc00012a3ce7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_598fba148380cc00012a3ce7_T1_2024-05-19_12h55.18.476.csv,0.499399797750395,0.8,1.26109816440766,1,1,0,1.53422863669705,2,4.2425704030209,4,4,0.16247831648536,0.5,0.486122376974538,0.5,0.0960357159177989,0.5,0.601466314059138,0.2,0.144700769107861,0.2,0.177168767077668,0.2,1,0.574908149241456,0.749785666370559,0.708333333333333,0.746478873239437,71,0.0544554455445545,0.464968152866242,0.705882352941177,71,-314.027072485923,3
59948cbdcf1d1700016efa45,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59948cbdcf1d1700016efa45_T2_2024-06-20_13h25.52.375.csv,0.636420841493341,0.8,2.17689779087719,1,1,0,1.31741774938315,2,2.36424062645015,4,4,0.167883059220979,0.5,0.422515764287311,0.5,0.275687614440139,0.5,0.414670026917532,0.2,0.368548227856649,0.2,0.109987175409143,0.2,1,0.636564895299728,0.944739585927275,0.741666666666667,0.969465648854962,131,0.00425531914893617,0.459677419354839,0.40625,131,-260.009676045932,3
59ae8d282a78fd00010b80e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59ae8d282a78fd00010b80e7_T2_2024-07-29_20h09.08.197.csv,0.559074541369417,0.8,2.19329777794149,1,1,0,1.44454782091859,2,4.14895845850874,4,4,0.0548128051972615,0.5,0.406678740762205,0.5,0.0989598197843884,0.5,0.221363694723926,0.2,0.380387434296276,0.2,0.183549784057674,0.2,1,0.640730823793121,0.927080647501657,0.752777777777778,0.967391304347826,92,0.0645161290322581,0.605633802816901,0.75,92,-266.167123884384,3
59c0782e5364260001dc4740,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59c0782e5364260001dc4740_T1_2024-05-18_10h59.33.367.csv,0.216057020926842,0.8,0.68870902958541,1,1,0,0.906251290578745,2,8.29271635913339,4,4,0.440497455739883,0.5,0.5,0.5,0.501828254129633,0.5,0.36516464354633,0.2,0.2,0.2,0.19714265653879,0.2,1,0.734499098630418,0.0456754077182516,0.813888888888889,0,1,0.0469483568075117,0.39041095890411,0,1,-177.796810286185,3
59dc458f77860e000151240e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59dc458f77860e000151240e_T2_2024-06-10_09h24.47.906.csv,0.591667095058272,0.8,1.79629851691925,1,1,0,1.48173389235115,2,2.24337811278752,4,4,0.128302489042988,0.5,0.405728245626631,0.5,0.140274319241372,0.5,0.536759968270923,0.2,0.325846918495738,0.2,0.0707823843729944,0.2,1,0.583326226927048,0.943895850166767,0.7,0.975155279503106,161,0.0815450643776824,0.222222222222222,0.702702702702703,161,-302.080157926441,3
59f22a9fd6380600018b2929,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59f22a9fd6380600018b2929_T1_2024-05-07_11h38.41.125.csv,0.66643190441926,0.8,0.612192479916577,1,1,0,1.63330978598379,2,14.9548229118392,4,4,0.316288985589116,0.5,0.493947117613383,0.5,0.371064342487068,0.5,0.491318214870469,0.2,0.397164761233962,0.2,0.162425241260192,0.2,1,0.690862350720014,0.938081891660147,0.772222222222222,1,33,0.0454545454545455,0.330935251798561,0.111111111111111,33,-215.904345681189,3
5a348ea750833c0001ee9550,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a348ea750833c0001ee9550_T1_2024-04-20_13h49.47.997.csv,0.516085571719905,0.8,2.61212215401121,1,1,0,1.20567451793192,2,1.21881690847847,4,4,0.108046361647446,0.5,0.265421955248019,0.5,0.0661581127856473,0.5,0.257067993324114,0.2,0.531296859221952,0.2,0.186362386680568,0.2,1,0.655226893447835,0.800992697297516,0.766666666666667,0.854961832061069,131,0.0560344827586207,0.425196850393701,0.833333333333333,131,-296.478680518872,3
5a443812817d1800018d1179,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a443812817d1800018d1179_T1_2024-05-19_18h49.07.914.csv,0.586253467956465,0.8,2.06863858054984,1,1,0,0.897327088209681,2,0.551705534801286,4,4,0.101457994703164,0.5,0.470293834422046,0.5,0.0659631516540296,0.5,0.243791479474867,0.2,0.537964872200361,0.2,0.217612680208975,0.2,1,0.693921052132855,0.876054137032837,0.827777777777778,0.918518518518519,270,0.069672131147541,0.165217391304348,0.9,270,-300.72695908495,3
5a5ec79cacc75b00017aa095,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a5ec79cacc75b00017aa095_T1_2024-07-25_02h29.56.847.csv,0.51485288295991,0.8,4.51351482993573,1,1,0,0.448479589462305,2,1.70534016094833,4,4,0.0708699311670764,0.5,0.709213909892424,0.5,0.104478103139654,0.5,0.258555045063029,0.2,0.533148734881678,0.2,0.186283671059515,0.2,1,0.725510299925931,0.885567935322804,0.811111111111111,0.915254237288136,59,0.0087719298245614,0.770992366412214,0.823529411764706,59,-217.798660647931,3
