id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a,prior_eta_a,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
565bff58c121fe0005fc390d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_565bff58c121fe0005fc390d_T1_2024-06-05_18h02.19.834.csv,0.53452004013506,0.8,3.74092073751291,1,1,0,1.10008425584356,2,1.1310051623267,4,4,0.0857086527239761,0.5,0.11256669528614,0.5,0.164113217306269,0.5,0.488329683895662,0.2,0.413986497234307,0.2,0.0735805073767764,0.2,1,0.607783008658548,0.886006241331431,0.738888888888889,0.926229508196721,122,0.0657894736842105,0.290076335877863,0.791666666666667,122,-302.690968421048,3
56780a5a89319e0011644cb4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56780a5a89319e0011644cb4_T1_2024-05-18_13h28.25.633.csv,0.568207614011431,0.8,0.556959498329785,1,1,0,1.57226109606749,2,9.83930436623777,4,4,0.699212530361314,0.5,0.132502009761314,0.5,0.212950850606544,0.5,0.100150808615555,0.2,0.209527382203327,0.2,0.192754224170641,0.2,1,0.745563990383887,0.622972967563496,0.813888888888889,0.888888888888889,9,0.0423280423280423,0.611764705882353,0.6,9,-183.412645972338,3
567dd32b4f0ef30006dbb718,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_567dd32b4f0ef30006dbb718_T1_2024-05-08_18h14.49.126.csv,0.576925526323053,0.8,3.24726463264257,1,1,0,1.10215491288212,2,0.461488215861266,4,4,0.171838211030514,0.5,0.153936751050791,0.5,0.219045042357707,0.5,0.599286998367459,0.2,0.123621226013288,0.2,0.174347794497044,0.2,1,0.656074138485761,0.937878929168172,0.761111111111111,0.961783439490446,157,0.00790513833992095,0.283018867924528,0.741935483870968,157,-259.359560081864,3
5685850c333cbd000d4e042f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5685850c333cbd000d4e042f_T2_2024-06-12_11h23.31.372.csv,0.57025326861375,0.8,4.11590355816366,1,1,0,1.07569260435857,2,0.713624309546706,4,4,0.103378843374129,0.5,0.0621846653642426,0.5,0.157409522330343,0.5,0.499064019889424,0.2,0.271041239590248,0.2,0.0415763571672472,0.2,1,0.710505088446983,0.96035851612902,0.813888888888889,0.974789915966387,119,0.0493827160493827,0.508620689655172,0.68,119,-233.413698673446,3
568d0641b5a2c2000cb657d0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_568d0641b5a2c2000cb657d0_T2_2024-07-30_10h18.26.647.csv,0.624900709917368,0.8,2.63616146973844,1,1,0,1.4128076179708,2,0.387928201715708,4,4,0.12615293160283,0.5,0.113798362778538,0.5,0.158153721571115,0.5,0.485753192394547,0.2,0.38310195203543,0.2,0.0657037777468472,0.2,1,0.573716416904441,0.929662885871414,0.683333333333333,0.964646464646465,198,0.0493827160493827,0.241379310344828,0.595238095238095,198,-325.553758602974,3
5694e7b5e0c800000b5a3841,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5694e7b5e0c800000b5a3841_T1_2024-05-18_15h29.08.146.csv,0.548759176543982,0.8,5.52593314562782,1,1,0,1.42711964762267,2,0.419400056908639,4,4,0.0963955748821026,0.5,0.0733074559764771,0.5,0.124977717831246,0.5,0.33615574718353203,0.2,0.246173329883526,0.2,0.0707102770399131,0.2,1,0.744503945267681,0.96409808360266,0.811111111111111,0.98780487804878,164,0.00869565217391304,0.48062015503876,0.756756756756757,164,-216.23247840389,3
56b72c28f2fc70000c32fb37,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56b72c28f2fc70000c32fb37_T1_2024-05-18_23h22.33.370.csv,0.71382382892787,0.8,2.3959290577846,1,1,0,1.52669483764343,2,0.354873293889219,4,4,0.135479587669658,0.5,0.0881788754670288,0.5,0.116665057931848,0.5,0.294715803973281,0.2,0.152362322913083,0.2,0.0673291855643736,0.2,1,0.600980096303776,0.942423269407433,0.702777777777778,0.949308755760369,217,0,0.3,0.888888888888889,217,-302.518643238611,3
56e225c2ec0fdd000641e72d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e225c2ec0fdd000641e72d_T2_2024-06-20_23h23.44.100.csv,0.701889094870905,0.8,0.678072174302473,1,1,0,1.37304153633048,2,3.63641364457233,4,4,0.524063891156655,0.5,0.466361131479721,0.5,0.511082195189189,0.5,0.486914088501863,0.2,0.32035669963366,0.2,0.123820587172838,0.2,1,0.523060433910372,0.796102026915896,0.597222222222222,0.919540229885057,87,0.0737327188940092,0.197183098591549,0.272727272727273,87,-337.595782198551,3
56e8bf5a870a8e000b4a8d6e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e8bf5a870a8e000b4a8d6e_T1_2024-04-04_13h13.34.155.csv,0.69776541607571,0.8,1.81403031840232,1,1,0,1.24333526373292,2,0.412878667099521,4,4,0.378457452786714,0.5,0.210661446553624,0.5,0.169903732264776,0.5,0.326333166636556,0.2,0.191554016930553,0.2,0.261180956982291,0.2,1,0.549684099316849,0.876744263454538,0.65,0.909090909090909,154,0.00458715596330275,0.276595744680851,0.695652173913043,154,-323.794090697051,3
56ec9fa4f9ffc4000ac1941b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56ec9fa4f9ffc4000ac1941b_T2_2024-06-20_16h41.00.309.csv,0.625387805804711,0.8,3.99300591904633,1,1,0,1.0937299570488,2,0.304009407168379,4,4,0.115831712362963,0.5,0.184530017253889,0.5,0.178187773542812,0.5,0.514669737764471,0.2,0.27190767622437,0.2,0.0879146813251766,0.2,1,0.742754026825591,0.955311900603567,0.830555555555556,0.965250965250965,259,0.00387596899224806,0.108910891089109,0.767857142857143,259,-225.249071456876,3
56f9364e895094000c8f4967,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56f9364e895094000c8f4967_T2_2024-06-22_17h07.12.684.csv,0.281286699578207,0.8,0.910337385030065,1,1,0,0.779203440138595,2,6.35661961366527,4,4,0.720638583760312,0.5,0.134228441140089,0.5,0.5,0.5,0.0556350396515087,0.2,0.2,0.2,0.2,0.2,1,0.797291569795276,NA,0.858333333333333,NA,0,0.0104712041884817,0.595238095238095,NA,0,-141.216228038145,3
570f018053cc8f000f8d4bbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_570f018053cc8f000f8d4bbb_T1_2024-05-20_16h37.31.638.csv,0.539044274567708,0.8,5.56336878652233,1,1,0,0.940609351473652,2,1.51511150539402,4,4,0.0427045189544392,0.5,0.051835759817264,0.5,0.113689354406887,0.5,0.261664379510414,0.2,0.248801930183772,0.2,0.170463331792024,0.2,1,0.610920652579817,0.942932030161833,0.730555555555556,0.988372093023256,86,0.12962962962963,0.475524475524476,0.80952380952381,86,-295.074318396416,3
5769a352f48c3b00016737f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5769a352f48c3b00016737f9_T2_2024-06-27_16h56.48.856.csv,0.561338728234388,0.8,3.45436931952873,1,1,0,0.984740611925936,2,1.39827023397095,4,4,0.135406865840795,0.5,0.0662851728551978,0.5,0.453573666602204,0.5,0.576794319633225,0.2,0.303998949734513,0.2,0.0470691227931516,0.2,1,0.754329703640997,0.976894783326943,0.819444444444444,1,86,0.0333333333333333,0.521008403361345,0.333333333333333,86,-193.426259389592,3
576ad50bc8a90000010d99c8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_576ad50bc8a90000010d99c8_T1_2024-05-07_10h43.57.771.csv,0.708148421315905,0.8,1.29534739862108,1,1,0,0.932437369193017,2,0.741796342331414,4,4,0.315423677224815,0.5,0.213493434727446,0.5,0.322823157614849,0.5,0.264629760006261,0.2,0.141651716026597,0.2,0.0432238747617038,0.2,1,0.45072347198736,0.845883975825355,0.547222222222222,0.919117647058823,136,0.164319248826291,0.267123287671233,0.586206896551724,136,-383.762079661011,3
577599baca706f000190eb48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_577599baca706f000190eb48_T1_2024-05-21_20h09.57.735.csv,0.887994591759161,0.8,0.346972728484271,1,1,0,1.03841143252063,2,1.68202330292981,4,4,0.317335446490612,0.5,0.415865527034662,0.5,0.257232542582021,0.5,0.232381952409737,0.2,0.160743410330741,0.2,0.180934295656441,0.2,1,0.347009762720988,0.686507552339109,0.386111111111111,0.832214765100671,149,0.181372549019608,0.335483870967742,0.571428571428571,149,-471.443316152975,3
57ad04adddc11d00015bb1c3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57ad04adddc11d00015bb1c3_T1_2024-04-19_14h45.02.496.csv,0.558389860897159,0.8,3.20792785177543,1,1,0,1.33333119254424,2,1.17272559325137,4,4,0.053236624385773,0.5,0.0213454287739933,0.5,0.168820284987251,0.5,0.591152051970914,0.2,0.432171483509627,0.2,0.144747132981973,0.2,1,0.542916748776282,0.924868933152046,0.641666666666667,0.980519480519481,154,0.13963963963964,0.423357664233577,0.757575757575758,154,-352.54804986782,3
57b771677bcf1a00013f2ba8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57b771677bcf1a00013f2ba8_T1_2024-04-12_13h04.06.244.csv,0.632352364991833,0.8,3.2004969994083,1,1,0,0.965434495766682,2,0.339007442704303,4,4,0.0918514389038379,0.5,0.153490611025707,0.5,0.1294554595305,0.5,0.341594395500887,0.2,0.347945777721803,0.2,0.0555023250782235,0.2,1,0.641646742509068,0.927167919828672,0.752777777777778,0.948,250,0.0788381742738589,0.144067796610169,0.754385964912281,250,-298.102724171371,3
57d0a0bee3221e00015fe385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57d0a0bee3221e00015fe385_T2_2024-06-10_14h41.43.408.csv,0.458379679320161,0.8,0.752686417954106,1,1,0,1.38290028678613,2,7.343859503874,4,4,0.559674145673624,0.5,0.100175821445637,0.5,0.471310740198085,0.5,0.529264108387585,0.2,0.211267554279939,0.2,0.19995837040394,0.2,1,0.819365985969968,0.449740008963115,0.877777777777778,0.4,5,0.0364583333333333,0.784431137724551,1,5,-140.678695649725,3
581649f0b434f0000184d2a9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_581649f0b434f0000184d2a9_T1_2024-05-19_09h46.37.386.csv,0.69172782189469,0.8,1.67220033715802,1,1,0,2.04321011541906,2,0.496881758010544,4,4,0.167017013290057,0.5,0.175204162842772,0.5,0.210804916659327,0.5,0.43607541265154,0.2,0.254481772529818,0.2,0.0162326757352326,0.2,1,0.580258082547404,0.907070804432179,0.708333333333333,0.928934010152284,197,0.0590717299578059,0.204918032786885,0.731707317073171,197,-326.33911390927,3
586371807fbbcd00013972ad,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_586371807fbbcd00013972ad_T1_2024-04-19_16h04.26.759.csv,0.65924104893294,0.8,2.98555079371728,1,1,0,0.762242453262594,2,0.304363392505646,4,4,0.0256245928371332,0.5,0.632828955308097,0.5,0.156875326557974,0.5,0.0698744013942554,0.2,0.120371805911113,0.2,0.0378440151534371,0.2,1,0.89911559620734,0.837127744685575,0.963888888888889,0.858356940509915,353,0,0.0338983050847458,0.9875,353,-209.633482428528,3
587418895c17910001ea4e75,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_587418895c17910001ea4e75_T1_2024-05-20_18h02.20.540.csv,0.526998897284286,0.8,4.45793148933082,1,1,0,0.945090953564841,2,0.370850552103622,4,4,0.118599449952279,0.5,0.159081946231519,0.5,0.160322364142391,0.5,0.545530037296781,0.2,0.606071180758578,0.2,0.0598108223743007,0.2,1,0.63248859178521,0.835319561304788,0.708333333333333,0.892857142857143,140,0.0252100840336134,0.272727272727273,0.777777777777778,140,-306.984369581539,3
58935d5d4d77be0001689f14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58935d5d4d77be0001689f14_T2_2024-06-17_11h12.24.054.csv,0.479385607673798,0.8,1.34733792210321,1,1,0,1.29449737630094,2,3.993093077708,4,4,0.142383299157014,0.5,0.0298145722896097,0.5,0.441695696699854,0.5,0.430082974930086,0.2,0.208423329166927,0.2,0.161766351959288,0.2,1,0.679793331889617,0.702137319413909,0.758333333333333,0.625,16,0.190954773869347,0.65,0.25,16,-226.494535111018,3
58a5d6527cf56d0001f92567,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58a5d6527cf56d0001f92567_T2_2024-06-20_08h15.11.882.csv,0.590789122444076,0.8,2.40907870741066,1,1,0,1.50009075107124,2,0.887997012566723,4,4,0.121761008203119,0.5,0.0547533994326809,0.5,0.15086630141274,0.5,0.409241370060127,0.2,0.230338167161875,0.2,0.0626033123845703,0.2,1,0.530843185165177,0.902309534980277,0.655555555555556,0.957983193277311,119,0.0900473933649289,0.540540540540541,0.78125,119,-343.657253212063,3
58acbfacea3d11000170e99a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58acbfacea3d11000170e99a_T2_2024-07-16_13h04.55.176.csv,0.585766284986276,0.8,2.13749617815267,1,1,0,1.03101171685312,2,0.712838568076791,4,4,0.104908630550341,0.5,0.115375290170981,0.5,0.138739737477558,0.5,0.598229362802988,0.2,0.369206017924442,0.2,0.215144742013045,0.2,1,0.423921339055836,0.814411302572564,0.502777777777778,0.903225806451613,155,0.0555555555555556,0.224,0.818181818181818,155,-426.938529830845,3
58b0d5e700de9e0001863385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58b0d5e700de9e0001863385_T1_2024-04-11_19h04.10.141.csv,0.58206526751386,0.8,3.95093837626058,1,1,0,1.11745378220013,2,0.312759791304975,4,4,0.0263005661466587,0.5,0.307045088207728,0.5,0.108249034402754,0.5,0.782865175637112,0.2,0.192389311354108,0.2,0.0156174990136053,0.2,1,0.714908134387492,0.929375341013805,0.763888888888889,0.952205882352941,272,0.189300411522634,0.00862068965517241,0.955223880597015,272,-264.52546666208,3
58d2cb10f5899100018a05b8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58d2cb10f5899100018a05b8_T2_2024-06-20_12h42.34.371.csv,0.573135977710802,0.8,2.72066797810241,1,1,0,1.71934387468108,2,4.77252452461668,4,4,0.134146361333929,0.5,0.117061665822102,0.5,0.236342705013227,0.5,0.469145937430119,0.2,0.34587487646286,0.2,0.216435096292881,0.2,1,0.797552933207958,0.979278266252465,0.863888888888889,1,26,0.0262008733624454,0.5,0.333333333333333,26,-153.7942419871,3
58f90ebc3f4fef000199e2fd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58f90ebc3f4fef000199e2fd_T1_2024-04-19_15h05.17.762.csv,0.558509195757349,0.8,5.4083087194351,1,1,0,1.15421925639047,2,0.284785531498608,4,4,0.137688595234013,0.5,0.131510394198,0.5,0.113983631931875,0.5,0.67765429684193,0.2,0.286597059707523,0.2,0.129621482695455,0.2,1,0.651312567722338,0.930378255939573,0.725,0.955056179775281,178,0,0.296296296296296,0.844444444444444,178,-274.927031766502,3
598fba148380cc00012a3ce7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_598fba148380cc00012a3ce7_T1_2024-05-19_12h55.18.476.csv,0.500536061129441,0.8,1.15232070523422,1,1,0,1.78688292738062,2,1.29104140315525,4,4,0.348911771529387,0.5,0.182811386320616,0.5,0.296888853580807,0.5,0.728395026296142,0.2,0.0875391984692841,0.2,0.15753152724273,0.2,1,0.552496803488694,0.690045677374267,0.697222222222222,0.774647887323944,71,0.0544554455445545,0.464968152866242,0.705882352941177,71,-335.311813615312,3
59948cbdcf1d1700016efa45,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59948cbdcf1d1700016efa45_T2_2024-06-20_13h25.52.375.csv,0.681727390954651,0.8,2.64297381124898,1,1,0,1.21289950743453,2,0.535759201884216,4,4,0.296770092893994,0.5,0.123874865679746,0.5,0.341615837338522,0.5,0.598117886017806,0.2,0.37486522797256,0.2,0.11984276180935,0.2,1,0.683855816060396,0.951566633524905,0.763888888888889,0.969465648854962,131,0.00425531914893617,0.459677419354839,0.40625,131,-236.568934933134,3
59ae8d282a78fd00010b80e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59ae8d282a78fd00010b80e7_T2_2024-07-29_20h09.08.197.csv,0.554275008326701,0.8,3.25781761654058,1,1,0,1.3058615006964,2,1.38711173610869,4,4,0.0808781271664748,0.5,0.040487620692119,0.5,0.144296943894792,0.5,0.419236679035073,0.2,0.301247310477692,0.2,0.073501208084604,0.2,1,0.645099108781512,0.910271698502613,0.752777777777778,0.956521739130435,92,0.0645161290322581,0.605633802816901,0.75,92,-276.824067318033,3
59c0782e5364260001dc4740,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59c0782e5364260001dc4740_T1_2024-05-18_10h59.33.367.csv,0.253288131610556,0.8,0.650125106430395,1,1,0,0.997200743233233,2,7.82608565544496,4,4,0.766989453667564,0.5,0.379350179780163,0.5,0.501903510136075,0.5,0.380753007903425,0.2,0.2,0.2,0.196993708017081,0.2,1,0.766590400784456,0.0734535688803413,0.833333333333333,0,1,0.0469483568075117,0.39041095890411,0,1,-160.030406763353,3
59dc458f77860e000151240e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59dc458f77860e000151240e_T2_2024-06-10_09h24.47.906.csv,0.611197335719386,0.8,2.3497224515661,1,1,0,1.6070804684906,2,1.21418549558459,4,4,0.108138369866509,0.5,0.14197392007293,0.5,0.175720939223422,0.5,0.576493429847835,0.2,0.237246792416249,0.2,0.0206884980520635,0.2,1,0.58699847351505,0.94671180090801,0.694444444444444,0.975155279503106,161,0.0815450643776824,0.222222222222222,0.702702702702703,161,-310.444546244747,3
59f22a9fd6380600018b2929,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59f22a9fd6380600018b2929_T1_2024-05-07_11h38.41.125.csv,0.675520707316573,0.8,0.575113447030493,1,1,0,1.42052106680015,2,12.4191003284593,4,4,0.487970073408867,0.5,0.35015620745549503,0.5,0.469403023621288,0.5,0.477894760085943,0.2,0.32696774762534,0.2,0.174967529467984,0.2,1,0.696641556234331,0.907155780766026,0.766666666666667,1,33,0.0454545454545455,0.330935251798561,0.111111111111111,33,-214.216300447748,3
5a348ea750833c0001ee9550,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a348ea750833c0001ee9550_T1_2024-04-20_13h49.47.997.csv,0.543012680087568,0.8,3.25581221301347,1,1,0,1.15010462682764,2,0.31001194922952,4,4,0.118760104404638,0.5,0.0777120117058433,0.5,0.112239713247924,0.5,0.356845081120257,0.2,0.376447423720636,0.2,0.0419085540904242,0.2,1,0.628843826162685,0.827923129094263,0.738888888888889,0.877862595419847,131,0.0560344827586207,0.425196850393701,0.833333333333333,131,-314.867691131183,3
5a443812817d1800018d1179,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a443812817d1800018d1179_T1_2024-05-19_18h49.07.914.csv,0.60735636255518,0.8,2.96625046877232,1,1,0,0.927894309531565,2,0.234048259894049,4,4,0.0501281766186034,0.5,0.113710611220985,0.5,0.082312407624309,0.5,0.193494512220781,0.2,0.255814987739102,0.2,0.0757998855647968,0.2,1,0.601196070358473,0.87528604358887,0.744444444444444,0.914814814814815,270,0.069672131147541,0.165217391304348,0.9,270,-358.571154947306,3
5a5ec79cacc75b00017aa095,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a5ec79cacc75b00017aa095_T1_2024-07-25_02h29.56.847.csv,0.578555992900687,0.8,2.93693188600817,1,1,0,1.79450809252196,2,0.953741954861558,4,4,0.151491638981101,0.5,0.0400627602361797,0.5,0.120106214039722,0.5,0.696879496344437,0.2,0.19348649672517,0.2,0.0982908627737773,0.2,1,0.786853063110733,0.937083988448539,0.836111111111111,0.966101694915254,59,0.0087719298245614,0.770992366412214,0.823529411764706,59,-184.699331405421,3
5a6eac90d5d4cb0001d6815a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a6eac90d5d4cb0001d6815a_T1_2024-06-04_15h23.17.923.csv,0.608382699464873,0.8,1.8849869110033,1,1,0,1.95034537647502,2,0.93728867234554,4,4,0.118400599013945,0.5,0.0657719750971513,0.5,0.171941758842565,0.5,0.468688696303664,0.2,0.231063352896476,0.2,0.0370043371034932,0.2,1,0.543263650964518,0.923084764077008,0.680555555555556,0.977777777777778,135,0.051948051948052,0.3203125,0.586206896551724,135,-338.068621015245,3
