id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
6509b5c86e567afec112af86,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6509b5c86e567afec112af86_T1_2024-07-15_10h08.00.510.csv,0.461241886610891,0.8,0.52083386476954,1,1,0,0.729352492072683,2,8.24308978081162,4,4,0.575491541024258,0.5,0.233116180783169,0.5,0.553382373251564,0.5,0.438240300660465,0.5,0.247508897869955,0.2,0.241518680728234,0.2,0.175631099630635,0.2,1,0.643453266235738,0.538241991763875,0.75,0.357142857142857,14,0.085427135678392,0.4625,0,14,-246.170532783027,3
6509d823ba8e80eb6d142f52,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6509d823ba8e80eb6d142f52_T2_2024-07-18_19h20.47.446.csv,0.608963412463092,0.8,2.27367385732247,1,1,0,1.4173683699715,2,0.820715241367331,4,4,0.167579150125162,0.5,0.324483552689537,0.5,0.30043874421889,0.5,0.0815286781923979,0.5,0.380359614049837,0.2,0.299076144790333,0.2,0.198992541286675,0.2,1,0.723527636186585,0.953817857446831,0.825,0.967625899280576,278,0.012448132780083,0.0423728813559322,0.907894736842105,278,-228.3797348246,3
650a0d3e5d77e2efe1142faa,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_650a0d3e5d77e2efe1142faa_T1_2024-07-25_08h10.04.698.csv,0.598430600305276,0.8,2.00636893885933,1,1,0,1.42757792452852,2,1.23307813336523,4,4,0.134835381121587,0.5,0.0774898774032754,0.5,0.421903171217704,0.5,0.0983446644767858,0.5,0.431822007325941,0.2,0.478915920511251,0.2,0.156433385249574,0.2,1,0.63676506128763,0.949349719313377,0.741666666666667,0.975,200,0.0677290836653386,0.305555555555556,0.82051282051282,200,-283.61515910966,3
650cc5b9b1d873ca190319ca,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_650cc5b9b1d873ca190319ca_T2_2024-07-23_08h08.18.402.csv,0.648157293291742,0.8,1.81964608941129,1,1,0,1.44085555506838,2,0.565143231668673,4,4,0.548501534597013,0.5,0.271383216442075,0.5,0.533318661156701,0.5,0.215338837106595,0.5,0.587562779749226,0.2,0.313099312660069,0.2,0.275484410861807,0.2,1,0.612672474520935,0.897547375851927,0.697222222222222,0.928104575163399,153,0.012987012987013,0.2578125,0.5,153,-285.667987949796,3
650f07628a3af129936f8c33,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_650f07628a3af129936f8c33_T2_2024-07-19_21h19.50.176.csv,0.675542196492418,0.8,2.01644898710471,1,1,0,0.800349575121527,2,0.379357398759134,4,4,0.539498827463177,0.5,0.450506103741708,0.5,0.416708670947061,0.5,0.219716699694087,0.5,0.655746083754558,0.2,0.13673184500418,0.2,0.128677746343678,0.2,1,0.572823573554805,0.910949441436543,0.661111111111111,0.943820224719101,178,0.0127118644067797,0.113821138211382,0.644444444444444,178,-307.952245713036,3
6510cd961db8436e29a29680,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6510cd961db8436e29a29680_T1_2024-04-04_16h18.09.019.csv,0.617015911484781,0.8,1.27666934840078,1,1,0,1.61948873014062,2,1.43785940710121,4,4,0.157452300940201,0.5,0.102436045838797,0.5,0.41637875519836,0.5,0.16068833468906699,0.5,0.439584214445849,0.2,0.220705370216064,0.2,0.15078888055044,0.2,1,0.478178858041574,0.895099528130518,0.577777777777778,0.95,180,0.10655737704918,0.28695652173913,0.676470588235294,180,-374.252519741542,3
65170efd2a0e6965260a7fc9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65170efd2a0e6965260a7fc9_T1_2024-05-18_14h32.40.939.csv,0.291308379102689,0.8,0.561756653552344,1,1,0,1.15917154856814,2,6.88866226398052,4,4,0.668400832880635,0.5,0.115000276398288,0.5,0.486807588050045,0.5,0.5,0.5,0.2158023832153,0.2,0.20844175439754,0.2,0.2,0.2,1,0.73136487644571,0.148621241121622,0.816666666666667,0,1,0.112820512820513,0.707317073170732,NA,1,-184.744629281386,3
6517301b6d21d25e19c7e501,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6517301b6d21d25e19c7e501_T1_2024-04-19_14h54.47.511.csv,0.581842787248264,0.8,1.70839230793513,1,1,0,0.831326018797282,2,3.58016894746652,4,4,0.0486503756327357,0.5,0.131050071637912,0.5,0.43448330688025,0.5,0.161651120541545,0.5,0.524172668417729,0.2,0.470473828580198,0.2,0.110554343851097,0.2,1,0.477436172798453,0.904916317316444,0.611111111111111,0.954198473282443,131,0.24,0.194029850746269,0.458333333333333,131,-378.891613378392,3
65182e1e10132ff1a8d56997,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65182e1e10132ff1a8d56997_T2_2024-07-31_22h06.12.531.csv,0.631714643883352,0.8,0.458351887734208,1,1,0,0.745486617803992,2,10.1257100912206,4,4,0.39210998314029,0.5,0.235766406307862,0.5,0.40027466285582203,0.5,0.663420647807204,0.5,0.357891173066861,0.2,0.162367160879895,0.2,0.10629250171975,0.2,1,0.549024912529634,0.697886687320433,0.65,0.852941176470588,34,0.166666666666667,0.360248447204969,0,34,-307.744519903123,3
651b1eb597d19205a5069db5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_651b1eb597d19205a5069db5_T2_2024-06-13_22h13.23.541.csv,0.566357054383181,0.8,1.97323485500164,1,1,0,1.30932405331782,2,1.24924792844356,4,4,0.136624237246946,0.5,0.179437141285365,0.5,0.481395135404179,0.5,0.185646118949838,0.5,0.441637287943136,0.2,0.526893846003318,0.2,0.151597183534441,0.2,1,0.598649216292049,0.860184108427786,0.727777777777778,0.919540229885057,174,0.0493827160493827,0.258620689655172,0.692307692307692,174,-323.83423286018,3
