id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a,prior_eta_a,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
62b32a0ea4ec7b2c14906e26,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62b32a0ea4ec7b2c14906e26_T1_2024-05-21_00h50.57.652.csv,0.547252488519156,0.8,5.94933491342351,1,1,0,0.653434862938289,2,0.37549539375438,4,4,0.0413440103550856,0.5,0.0687378383298375,0.5,0.373357336462552,0.2,0.22021191606215,0.2,0.151148300764359,0.2,1,0.611561899777327,0.897477269617535,0.730555555555556,0.935828877005348,187,0.115537848605578,0.305555555555556,0.842105263157895,187,-316.009237575934,3
62b496ea7c06f67ea068d0d3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62b496ea7c06f67ea068d0d3_T1_2024-05-08_03h16.24.875.csv,0.561403703148645,0.8,3.11726143807511,1,1,0,1.24697860423795,2,0.173080802000447,4,4,0.0648700637856657,0.5,0.0726085356529862,0.5,0.540430915114374,0.2,0.56638357312448,0.2,0.169070202171261,0.2,1,0.546435506304977,0.819020618798751,0.683333333333333,0.872,250,0.0305676855895196,0.0769230769230769,0.946428571428571,250,-401.447658187865,3
62bb42e2f21cfdb280cc975f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62bb42e2f21cfdb280cc975f_T1_2024-04-19_12h52.30.224.csv,0.551834150656869,0.8,2.02517565643237,1,1,0,0.990960398039149,2,1.46779620995458,4,4,0.118048531220835,0.5,0.460595736074154,0.5,0.44544017501293,0.2,0.377932707368704,0.2,0.129555221748435,0.2,1,0.568786663165629,0.904727340630372,0.694444444444444,0.944444444444444,144,0.118143459915612,0.155737704918033,0.214285714285714,144,-315.376673669265,3
62c5d77b4eacc0065ba43fe7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62c5d77b4eacc0065ba43fe7_T1_2024-07-20_12h39.02.757.csv,0.5705381119753,0.8,3.25572548107178,1,1,0,0.715589825534089,2,1.16423735548354,4,4,0.0738906441504368,0.5,0.132313987173515,0.5,0.216774745707466,0.2,0.13147121107342,0.2,0.157754046654045,0.2,1,0.468462125134849,0.881661353749016,0.611111111111111,0.957627118644068,118,0.0610328638497653,0.554794520547945,0.793103448275862,118,-377.464980323907,3
62cd43d66c2dd7ae9ab53ae7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62cd43d66c2dd7ae9ab53ae7_T2_2024-06-19_16h07.49.347.csv,0.532952554154456,0.8,2.05472227544036,1,1,0,1.06221040313279,2,6.37692653536595,4,4,0.0505216302586974,0.5,0.374606145907063,0.5,0.330213031309509,0.2,0.235093273282687,0.2,0.188603754564035,0.2,1,0.63979068343533,0.887839698840788,0.741666666666667,1,11,0.103960396039604,0.496815286624204,0.333333333333333,11,-234.656114389363,3
62d86c63e2966588c71b9ff2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62d86c63e2966588c71b9ff2_T2_2024-06-24_10h39.18.746.csv,0.601578499379174,0.8,2.94295628433024,1,1,0,0.808199997048448,2,0.728949076371699,4,4,0.157123857284398,0.5,0.162956646016892,0.5,0.125072721341938,0.2,0.41181389969833,0.2,0.041985937383028,0.2,1,0.601927618566937,0.84217900634095,0.736111111111111,0.89,100,0.0888888888888889,0.365671641791045,0.730769230769231,100,-302.122995610852,3
62d8e75cba698660a22802c7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62d8e75cba698660a22802c7_T1_2024-05-07_16h07.12.696.csv,0.599064175117566,0.8,2.05246058007811,1,1,0,1.19633204830532,2,0.694973993036066,4,4,0.220302845774617,0.5,0.145881048655922,0.5,0.404718433042252,0.2,0.229720555446664,0.2,0.153938440021417,0.2,1,0.520195653131398,0.823142601678556,0.602777777777778,0.900763358778626,131,0.0368663594470046,0.330985915492958,0.727272727272727,131,-351.38614811166,3
62d9e46fded6a6209a518499,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62d9e46fded6a6209a518499_T1_2024-04-15_03h49.30.410.csv,0.585490241835312,0.8,2.86097678198372,1,1,0,1.24132498373407,2,0.206652836467775,4,4,0.0964052666275136,0.5,0.114540101554399,0.5,0.559767310969091,0.2,0.279132504937233,0.2,0.161809504400127,0.2,1,0.622143234451968,0.85396111599481,0.769444444444444,0.887596899224806,258,0.0158730158730159,0.14018691588785,0.862745098039216,258,-335.575654078954,3
62e15dfab54f025985de6b5c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62e15dfab54f025985de6b5c_T1_2024-05-18_13h27.26.028.csv,0.546849365661353,0.8,1.21805369435483,1,1,0,2.43652579379909,2,13.3732970775225,4,4,0.0108915202699198,0.5,0.524501704629001,0.5,0.32753260298834,0.2,0.237360168275987,0.2,0.188983609979323,0.2,1,0.4893274469547,0.930191876183557,0.502777777777778,1,9,0.448648648648649,0.649425287356322,0,9,-302.590987191987,3
62e19208352cd518d7b2f085,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62e19208352cd518d7b2f085_T2_2024-06-10_14h49.04.592.csv,0.584867944840014,0.8,0.546616909492986,1,1,0,0.991940504749404,2,17.4140492305166,4,4,0.336162445822743,0.5,0.486282176720174,0.5,0.57891018489841,0.2,0.324450203002176,0.2,0.0792264574851962,0.2,1,0.726475608639143,0.764492251063781,0.8,1,12,0.0436893203883495,0.294117647058824,0,12,-198.584139431931,3
62eaf1d2015ba1448aa273c4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62eaf1d2015ba1448aa273c4_T1_2024-05-18_18h37.26.994.csv,0.629483370260049,0.8,1.35595918174251,1,1,0,2.46168119701156,2,0.756522159752136,4,4,0.100895454913857,0.5,0.142983943418812,0.5,0.368203726371929,0.2,0.0993314241257367,0.2,0.11282786116997,0.2,1,0.507367207704986,0.86958503660472,0.625,0.920792079207921,202,0.110619469026549,0.233082706766917,0.680851063829787,202,-373.856180381384,3
62f1b2691a5ac1c03a9987a0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_62f1b2691a5ac1c03a9987a0_T2_2024-06-13_07h58.22.657.csv,0.547432885905232,0.8,4.33467620091124,1,1,0,1.27488256542079,2,0.68711559460553,4,4,0.0230048799700017,0.5,0.0988603000963665,0.5,0.258816769490049,0.2,0.469710164627835,0.2,0.0730721943874587,0.2,1,0.522949848400177,0.915368796481663,0.602777777777778,0.957446808510638,188,0.20353982300885,0.330827067669173,0.729166666666667,188,-364.020110273526,3
63038702fea51556c37c36cf,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_63038702fea51556c37c36cf_T1_2024-05-20_11h39.05.080.csv,0.620682915299854,0.8,3.1570267544545,1,1,0,0.971555822001541,2,0.179254078515432,4,4,0.0392168353983352,0.5,0.0399886291525551,0.5,0.359187825168038,0.2,0.209775172980275,0.2,0.145886829383048,0.2,1,0.598675565124219,0.876306706914551,0.766666666666667,0.9,300,0.045643153526971,0.144067796610169,0.968253968253968,300,-371.630001908698,3
63052f20afc39e87110eb83e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_63052f20afc39e87110eb83e_T1_2024-05-07_20h30.17.305.csv,0.579952521313126,0.8,4.09186342231871,1,1,0,1.0777459314176,2,1.84351753722177,4,4,0.0760189461536775,0.5,0.186950437171772,0.5,0.539030332812784,0.2,0.339988394950449,0.2,0.0541992133809255,0.2,1,0.680615588467729,0.983193499450532,0.752777777777778,0.992248062015504,129,0.0532786885245902,0.347826086956522,0.55,129,-233.10207233504,3
630cc9747cb664e8a03c29f0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_630cc9747cb664e8a03c29f0_T2_2024-06-24_13h14.37.999.csv,0.543217222058247,0.8,6.55767406876598,1,1,0,1.72927090406372,2,0.693700958059271,4,4,0.0540764802952968,0.5,0.0706320218424524,0.5,0.0771435422000064,0.2,0.310457486043201,0.2,0.0586226308604257,0.2,1,0.682836857674262,0.944822566199961,0.788888888888889,0.965277777777778,144,0.00873362445414847,0.6,0.703703703703704,144,-261.348978320651,3
6316212c1109a3b1bac89fe6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6316212c1109a3b1bac89fe6_T1_2024-05-18_14h14.02.141.csv,0.560317707711121,0.8,2.98695015686416,1,1,0,0.788707931587107,2,1.6081220660394,4,4,0.0467872266557847,0.5,0.140016339013948,0.5,0.304122777173286,0.2,0.148373409444897,0.2,0.631859873048341,0.2,1,0.492453459454915,0.892594626298993,0.644444444444444,0.928571428571429,126,0.0982142857142857,0.303703703703704,0.565217391304348,126,-370.515979020707,3
631b66847990076d05887914,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_631b66847990076d05887914_T1_2024-05-07_14h26.31.335.csv,0.635608082872053,0.8,0.481742519907371,1,1,0,0.849121438115944,2,11.858576560925,4,4,0.499024940601683,0.5,0.221988970330093,0.5,0.592962754655612,0.2,0.270653302329481,0.2,0.154555664638235,0.2,1,0.614093982001972,0.756863654631754,0.761111111111111,0.976744186046512,43,0.06,0.182389937106918,0.785714285714286,43,-278.173565022471,3
63225b65b2d6e889f7289909,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_63225b65b2d6e889f7289909_T2_2024-06-20_11h54.46.331.csv,0.577673826762661,0.8,3.54092718854752,1,1,0,1.10494970193312,2,2.02736215881421,4,4,0.0392371177336151,0.5,0.111279612864944,0.5,0.402217538239995,0.2,0.409489346977602,0.2,0.079968537522465,0.2,1,0.526774868894636,0.956772737731589,0.644444444444444,0.984126984126984,126,0.0928270042194093,0.524590163934426,0.952380952380952,126,-336.138243727294,3
6330e50102d0e9d363d139b2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6330e50102d0e9d363d139b2_T2_2024-06-07_17h16.56.459.csv,0.649454729688189,0.8,3.1652602960998,1,1,0,1.0432782833329,2,3.37078224218585,4,4,0.0136137309866684,0.5,0.178205985532955,0.5,0.467086095491859,0.2,0.505709033066268,0.2,0.0250839194869034,0.2,1,0.508991279705935,0.995832126688731,0.586111111111111,1,130,0.20353982300885,0.383458646616541,0.703703703703704,130,-335.43254795157,3
6333926e48c34a5d39353558,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6333926e48c34a5d39353558_T2_2024-06-13_11h35.46.052.csv,0.847726566636935,0.8,0.919897877432023,1,1,0,0.399348483783858,2,6.16680511733275,4,4,0.131153737359605,0.5,0.245530903576092,0.5,0.191274940237312,0.2,0.168381854236614,0.2,0.0276053684004232,0.2,1,0.490618947333343,0.920183209681888,0.630555555555556,0.950617283950617,81,0.0817307692307692,0.370860927152318,0.608695652173913,81,-346.530745631239,3
63378180a7bc5bc3427e8db0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_63378180a7bc5bc3427e8db0_T1_2024-04-19_12h14.19.905.csv,0.561186411619129,0.8,1.16319348942803,1,1,0,1.5538842897909,2,3.78583165486679,4,4,0.295084749895533,0.5,0.344358847993102,0.5,0.555790986888154,0.2,0.362662259348846,0.2,0.170627934422077,0.2,1,0.571840131587778,0.775723612339735,0.683333333333333,0.864406779661017,59,0.0817307692307692,0.298013245033113,0.916666666666667,59,-302.863661216761,3
633edc50cfae73d4a72ca889,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_633edc50cfae73d4a72ca889_T1_2024-05-07_11h14.54.286.csv,0.593269141497679,0.8,2.12382577239598,1,1,0,1.3095694025759,2,6.13750088583699,4,4,0.125244676870911,0.5,0.285090770589242,0.5,0.20203506757751,0.2,0.296136332399035,0.2,0.183203565363328,0.2,1,0.794292552116431,0.902992836294393,0.863888888888889,1,18,0.00917431192660551,0.602836879432624,0.666666666666667,18,-154.569383659505,3
6348846ae221cb4a0efbf3f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6348846ae221cb4a0efbf3f9_T1_2024-05-18_14h23.21.178.csv,0.310029586047528,0.8,1.23232867990793,1,1,0,1.65356062024741,2,7.79438978773016,4,4,0.0243540967225318,0.5,0.5,0.5,0.344950054830979,0.2,0.2,0.2,0.2,0.2,1,0.503921305967134,NA,0.541666666666667,NA,0,0.619791666666667,0.263473053892216,NA,0,-276.532455491665,3
634d7bba21c8068195b53016,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_634d7bba21c8068195b53016_T2_2024-07-22_22h20.01.747.csv,0.545600659761563,0.8,1.31887889643748,1,1,0,1.07854829626114,2,9.09984239160701,4,4,0.0756255865470176,0.5,0.411286782807687,0.5,0.0773068690919196,0.2,0.0585362776183401,0.2,0.288566985299289,0.2,1,0.696944992832266,0.719976527016006,0.8,0.823529411764706,17,0.0961538461538462,0.66887417218543,0,17,-218.152757374974,3
63617d69f2a3425296c8d89e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_63617d69f2a3425296c8d89e_T1_2024-05-07_15h54.17.470.csv,0.502241619752272,0.8,1.34894454874281,1,1,0,1.46441688707495,2,0.966622929454549,4,4,0.320113715082561,0.5,0.256758798567762,0.5,0.402511413725198,0.2,0.403921430524135,0.2,0.129256919117338,0.2,1,0.539233536129856,0.626484886669779,0.652777777777778,0.693181818181818,88,0.0521327014218009,0.182432432432432,0.888888888888889,88,-347.788237162158,3
