id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
565bff58c121fe0005fc390d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_565bff58c121fe0005fc390d_T1_2024-06-05_18h02.19.834.csv,0.736078801073102,0.8,1.84044814998188,1,1,0,1.00078758356162,2,5.59239865921338,4,4,0.0943864129482659,0.5,0.484687578845496,0.5,0.10919391262879,0.5,0.571529410338367,0.2,1,0.634178801794694,0.914009603504179,0.733333333333333,0.967213114754098,122,0.0657894736842105,0.290076335877863,0.791666666666667,122,-274.794008660977,3
56780a5a89319e0011644cb4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56780a5a89319e0011644cb4_T1_2024-05-18_13h28.25.633.csv,0.738374885225012,0.8,0.211980091816531,1,1,0,0.486950721822697,2,35.4380380896455,4,4,0.352297054635738,0.5,0.412008443896561,0.5,0.350079796654534,0.5,0.264628833529628,0.2,1,0.719257108452915,0.639906005913338,0.811111111111111,0.777777777777778,9,0.0423280423280423,0.611764705882353,0.6,9,-203.929922877623,3
567dd32b4f0ef30006dbb718,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_567dd32b4f0ef30006dbb718_T1_2024-05-08_18h14.49.126.csv,0.802083805183775,0.8,1.39856985621081,1,1,0,1.62914278491359,2,6.89316861547417,4,4,0.0714727924878866,0.5,0.641976303317224,0.5,0.145375599850031,0.5,0.363607982966258,0.2,1,0.671655546774982,0.929252586467965,0.772222222222222,0.968152866242038,157,0.00790513833992095,0.283018867924528,0.741935483870968,157,-249.980398647514,3
5685850c333cbd000d4e042f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5685850c333cbd000d4e042f_T2_2024-06-12_11h23.31.372.csv,0.853101396615489,0.8,1.5515614823302,1,1,0,1.29608680664648,2,7.72665801106343,4,4,0.0650111936953009,0.5,0.419106679282737,0.5,0.17501551926759,0.5,0.427230464954286,0.2,1,0.719100357925935,0.938772584402057,0.816666666666667,0.966386554621849,119,0.0493827160493827,0.508620689655172,0.68,119,-217.150627351397,3
568d0641b5a2c2000cb657d0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_568d0641b5a2c2000cb657d0_T2_2024-07-30_10h18.26.647.csv,0.8776346019468,0.8,1.13728728071926,1,1,0,1.65034877885516,2,8.0600095022666,4,4,0.0609120938481525,0.5,0.572874441360906,0.5,0.112971084398157,0.5,0.278082487602604,0.2,1,0.638509672583587,0.912604741016794,0.772222222222222,0.96969696969697,198,0.0493827160493827,0.241379310344828,0.595238095238095,198,-284.701154487159,3
5694e7b5e0c800000b5a3841,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5694e7b5e0c800000b5a3841_T1_2024-05-18_15h29.08.146.csv,0.782005897954405,0.8,2.560078353824,1,1,0,1.21701764412748,2,6.34607637812087,4,4,0.0719245396378146,0.5,0.496315974584514,0.5,0.151192546738151,0.5,0.401635411116286,0.2,1,0.788235706073906,0.962505201672911,0.866666666666667,0.981707317073171,164,0.00869565217391304,0.48062015503876,0.756756756756757,164,-173.670644224889,3
56b72c28f2fc70000c32fb37,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56b72c28f2fc70000c32fb37_T1_2024-05-18_23h22.33.370.csv,0.918287066299492,0.8,1.39288459654548,1,1,0,1.48296939734366,2,6.26957951899492,4,4,0.0775674092113138,0.5,0.52478173639273,0.5,0.0912915121215965,0.5,0.379851854268705,0.2,1,0.664521721500841,0.884051169788132,0.755555555555556,0.940092165898618,217,0,0.3,0.888888888888889,217,-282.165848523394,3
56e225c2ec0fdd000641e72d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e225c2ec0fdd000641e72d_T2_2024-06-20_23h23.44.100.csv,0.856910399938816,0.8,0.531298443874441,1,1,0,1.14330112815042,2,5.96766262740931,4,4,0.492584269898845,0.5,0.758834425420738,0.5,0.349137364781318,0.5,0.384700177271073,0.2,1,0.523209059800605,0.649879852400395,0.616666666666667,0.770114942528736,87,0.0737327188940092,0.197183098591549,0.272727272727273,87,-351.348441583344,3
56e8bf5a870a8e000b4a8d6e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e8bf5a870a8e000b4a8d6e_T1_2024-04-04_13h13.34.155.csv,0.918999583279049,0.8,0.957518601376421,1,1,0,1.19215446357464,2,6.2634309644476,4,4,0.226761401183991,0.5,0.511301485205139,0.5,0.121608032715682,0.5,0.144766922291941,0.2,1,0.571769318540332,0.82831302491982,0.683333333333333,0.909090909090909,154,0.00458715596330275,0.276595744680851,0.695652173913043,154,-319.854174444527,3
56ec9fa4f9ffc4000ac1941b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56ec9fa4f9ffc4000ac1941b_T2_2024-06-20_16h41.00.309.csv,0.824775285129864,0.8,2.95806770484776,1,1,0,1.25323921474351,2,3.77685933670137,4,4,0.0718612139807118,0.5,0.456457773708358,0.5,0.0898008796898547,0.5,0.517810979922745,0.2,1,0.771492567145522,0.930096007097751,0.852777777777778,0.957528957528958,259,0.00387596899224806,0.108910891089109,0.767857142857143,259,-212.12677528898,3
56f9364e895094000c8f4967,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56f9364e895094000c8f4967_T2_2024-06-22_17h07.12.684.csv,0.273912502755368,0.8,0.245221794938751,1,1,0,1.30123368689962,2,37.3252287453013,4,4,0.214102871399447,0.5,0.5,0.5,0.5,0.5,0.0857941619299148,0.2,1,0.756997060299895,NA,0.852777777777778,NA,0,0.0104712041884817,0.595238095238095,NA,0,-171.833079647257,3
570f018053cc8f000f8d4bbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_570f018053cc8f000f8d4bbb_T1_2024-05-20_16h37.31.638.csv,0.760843030911504,0.8,1.29115829121387,1,1,0,0.82749795133275,2,7.27485559369191,4,4,0.0923267034288177,0.5,0.568714464103788,0.5,0.14556941956528,0.5,0.377900207603124,0.2,1,0.612994566171265,0.929767282172394,0.744444444444444,0.988372093023256,86,0.12962962962963,0.475524475524476,0.80952380952381,86,-278.508969968681,3
5769a352f48c3b00016737f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5769a352f48c3b00016737f9_T2_2024-06-27_16h56.48.856.csv,0.847995742330514,0.8,1.76038723119396,1,1,0,1.17058843804963,2,7.57939357474305,4,4,0.0646248212784387,0.5,0.54039884841495,0.5,0.374289190693096,0.5,0.415441187007993,0.2,1,0.718857689587135,0.98843370901117,0.813888888888889,1,86,0.0333333333333333,0.521008403361345,0.333333333333333,86,-204.538960858724,3
576ad50bc8a90000010d99c8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_576ad50bc8a90000010d99c8_T1_2024-05-07_10h43.57.771.csv,0.791759117693939,0.8,0.945977530409368,1,1,0,1.19549327019185,2,5.52210229370725,4,4,0.0783473631375646,0.5,0.420284460490631,0.5,0.173947021792869,0.5,0.0929816133470428,0.2,1,0.44850411544208,0.835888160193341,0.566666666666667,0.897058823529412,136,0.164319248826291,0.267123287671233,0.586206896551724,136,-388.656591764071,3
577599baca706f000190eb48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_577599baca706f000190eb48_T1_2024-05-21_20h09.57.735.csv,0.811330402772474,0.8,0.506066982594651,1,1,0,0.626302414753985,2,4.64627468517154,4,4,0.0778823662174362,0.5,0.638917648171605,0.5,0.105680824537267,0.5,0.0329018699098647,0.2,1,0.350063677144857,0.732335434557494,0.405555555555556,0.838926174496644,149,0.181372549019608,0.335483870967742,0.571428571428571,149,-474.371741719631,3
57ad04adddc11d00015bb1c3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57ad04adddc11d00015bb1c3_T1_2024-04-19_14h45.02.496.csv,0.908774492545188,0.8,1.09589143119692,1,1,0,0.891241765167267,2,8.95594794612888,4,4,0.0460756109017622,0.5,0.552241817417694,0.5,0.206997940058438,0.5,0.501367823620225,0.2,1,0.584913127104682,0.920230060993894,0.675,0.961038961038961,154,0.13963963963964,0.423357664233577,0.757575757575758,154,-307.825861243034,3
57b771677bcf1a00013f2ba8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57b771677bcf1a00013f2ba8_T1_2024-04-12_13h04.06.244.csv,0.856154849226497,0.8,2.61927401261294,1,1,0,1.15728218578855,2,3.99011853287049,4,4,0.0592479897948365,0.5,0.257970246811115,0.5,0.0681902880506065,0.5,0.413688097445921,0.2,1,0.695005281304915,0.87341878540019,0.780555555555556,0.908,250,0.0788381742738589,0.144067796610169,0.754385964912281,250,-279.3603624835,3
57d0a0bee3221e00015fe385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57d0a0bee3221e00015fe385_T2_2024-06-10_14h41.43.408.csv,0.755213604840031,0.8,0.310554835624329,1,1,0,0.540530842130956,2,31.4802360859175,4,4,0.27037360850199,0.5,0.559236694697678,0.5,0.305720872203442,0.5,0.42524196187948,0.2,1,0.809845180025262,0.941375678866529,0.872222222222222,1,5,0.0364583333333333,0.784431137724551,1,5,-145.16658187394,3
581649f0b434f0000184d2a9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_581649f0b434f0000184d2a9_T1_2024-05-19_09h46.37.386.csv,0.834373797306973,0.8,1.95225096722151,1,1,0,1.24191262338275,2,3.95734285848413,4,4,0.0776638586907133,0.5,0.385599365383704,0.5,0.0957686935698431,0.5,0.322661422453663,0.2,1,0.586772805065076,0.863348538486899,0.708333333333333,0.928934010152284,197,0.0590717299578059,0.204918032786885,0.731707317073171,197,-329.179873274064,3
586371807fbbcd00013972ad,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_586371807fbbcd00013972ad_T1_2024-04-19_16h04.26.759.csv,0.891335373841518,0.8,2.61515977744717,1,1,0,0.881459768244965,2,4.42945825814234,4,4,0.0354919774885449,0.5,0.226596545347298,0.5,0.0477679823896389,0.5,0.610908217846769,0.2,1,0.921399093668497,0.833468648890918,0.980555555555556,0.855524079320113,353,0,0.0338983050847458,0.9875,353,-199.20589339837,3
587418895c17910001ea4e75,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_587418895c17910001ea4e75_T1_2024-05-20_18h02.20.540.csv,0.769974819323123,0.8,2.32802479176592,1,1,0,0.878555322706632,2,4.0288540863371,4,4,0.110771192178157,0.5,0.494828635963832,0.5,0.0811534583725156,0.5,0.746871141833085,0.2,1,0.686763849043722,0.852976018334675,0.780555555555556,0.9,140,0.0252100840336134,0.272727272727273,0.777777777777778,140,-265.890914100444,3
58935d5d4d77be0001689f14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58935d5d4d77be0001689f14_T2_2024-06-17_11h12.24.054.csv,0.600329483705254,0.8,0.596643120397443,1,1,0,0.729653295199454,2,17.7919470947936,4,4,0.053082819262351,0.5,0.524196419781652,0.5,0.370732626505754,0.5,0.137584115704048,0.2,1,0.692957915283666,0.82857853093807,0.786111111111111,0.9375,16,0.190954773869347,0.65,0.25,16,-216.921256883008,3
58a5d6527cf56d0001f92567,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58a5d6527cf56d0001f92567_T2_2024-06-20_08h15.11.882.csv,0.897702378038567,0.8,0.664759984717418,1,1,0,0.950812251056059,2,11.1069462362988,4,4,0.109818722127439,0.5,0.716338359310383,0.5,0.179133939662018,0.5,0.395741804281474,0.2,1,0.562310246359052,0.861917192899046,0.683333333333333,0.932773109243697,119,0.0900473933649289,0.540540540540541,0.78125,119,-321.625210231059,3
58acbfacea3d11000170e99a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58acbfacea3d11000170e99a_T2_2024-07-16_13h04.55.176.csv,0.854997208216228,0.8,0.748693470437996,1,1,0,1.35436604291723,2,7.58620130249153,4,4,0.084458972553763,0.5,0.609834238078988,0.5,0.0757565233263581,0.5,0.609452663649033,0.2,1,0.492121132400123,0.746642386353567,0.636111111111111,0.832258064516129,155,0.0555555555555556,0.224,0.818181818181818,155,-398.967043130593,3
58b0d5e700de9e0001863385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58b0d5e700de9e0001863385_T1_2024-04-11_19h04.10.141.csv,0.81060359753544,0.8,2.07474133837113,1,1,0,1.24374381452332,2,4.93461862229513,4,4,0.0348253174278937,0.5,0.567580272228147,0.5,0.0654439845277755,0.5,0.624569723849079,0.2,1,0.771150279011778,0.936731007141538,0.822222222222222,0.952205882352941,272,0.189300411522634,0.00862068965517241,0.955223880597015,272,-218.628995426522,3
58d2cb10f5899100018a05b8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58d2cb10f5899100018a05b8_T2_2024-06-20_12h42.34.371.csv,0.675192923372481,0.8,1.05651634473206,1,1,0,1.24143494792655,2,9.75903941177478,4,4,0.204219152058426,0.5,0.463672316305117,0.5,0.263045603800051,0.5,0.309295291729705,0.2,1,0.767555487840607,0.883507388816532,0.830555555555556,0.961538461538462,26,0.0262008733624454,0.5,0.333333333333333,26,-165.577813848003,3
58f90ebc3f4fef000199e2fd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58f90ebc3f4fef000199e2fd_T1_2024-04-19_15h05.17.762.csv,0.772236571902399,0.8,2.67472272112683,1,1,0,0.978751296299199,2,4.66669484902264,4,4,0.149237415909522,0.5,0.531620595305572,0.5,0.109575415252029,0.5,0.625092204396083,0.2,1,0.728203902336059,0.902209553493616,0.813888888888889,0.943820224719101,178,0,0.296296296296296,0.844444444444444,178,-226.124550293612,3
598fba148380cc00012a3ce7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_598fba148380cc00012a3ce7_T1_2024-05-19_12h55.18.476.csv,0.745384646636531,0.8,0.36662390429916,1,1,0,0.987362064663114,2,13.3124638328524,4,4,0.302479307178259,0.5,0.718962553398396,0.5,0.140682125924041,0.5,0.600151725126645,0.2,1,0.565008111283833,0.688133634818397,0.675,0.802816901408451,71,0.0544554455445545,0.464968152866242,0.705882352941177,71,-326.282372613179,3
59948cbdcf1d1700016efa45,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59948cbdcf1d1700016efa45_T2_2024-06-20_13h25.52.375.csv,0.911463165186668,0.8,1.12979605710975,1,1,0,1.82994317403244,2,8.41705641397068,4,4,0.167165439682955,0.5,0.640213016059162,0.5,0.277227856783408,0.5,0.599375482380798,0.2,1,0.698598717507663,0.856285746278385,0.794444444444444,0.916030534351145,131,0.00425531914893617,0.459677419354839,0.40625,131,-243.046259679806,3
59ae8d282a78fd00010b80e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59ae8d282a78fd00010b80e7_T2_2024-07-29_20h09.08.197.csv,0.885788627689307,0.8,1.18101241172655,1,1,0,0.761834831983042,2,8.54529609012432,4,4,0.073236488308522,0.5,0.472228745654119,0.5,0.184238378395797,0.5,0.455011922432412,0.2,1,0.653529975110695,0.917443309418799,0.769444444444444,0.923913043478261,92,0.0645161290322581,0.605633802816901,0.75,92,-255.627731307206,3
59c0782e5364260001dc4740,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59c0782e5364260001dc4740_T1_2024-05-18_10h59.33.367.csv,0.301715183082601,0.8,0.224879732032483,1,1,0,0.646603719253698,2,26.4125978680977,4,4,0.538334524715347,0.5,0.5,0.5,0.504395808288739,0.5,0.150905464958271,0.2,1,0.728609321931377,0.431842274986995,0.805555555555556,0,1,0.0469483568075117,0.39041095890411,0,1,-192.147824863047,3
59dc458f77860e000151240e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59dc458f77860e000151240e_T2_2024-06-10_09h24.47.906.csv,0.856247989757726,0.8,1.35973657507103,1,1,0,1.39473021086652,2,6.21237778321169,4,4,0.0682119572607442,0.5,0.488751281851415,0.5,0.118536157802232,0.5,0.36395868956435,0.2,1,0.58226028263785,0.907487599892172,0.675,0.968944099378882,161,0.0815450643776824,0.222222222222222,0.702702702702703,161,-310.164934904136,3
59f22a9fd6380600018b2929,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59f22a9fd6380600018b2929_T1_2024-05-07_11h38.41.125.csv,0.824337084389625,0.8,0.396337790270927,1,1,0,1.28651991644908,2,13.6366049758358,4,4,0.537632098715736,0.5,0.563660356219946,0.5,0.540945677410802,0.5,0.409724008250217,0.2,1,0.680903800709331,0.680262076533292,0.736111111111111,0.909090909090909,33,0.0454545454545455,0.330935251798561,0.111111111111111,33,-228.474997652437,3
5a348ea750833c0001ee9550,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a348ea750833c0001ee9550_T1_2024-04-20_13h49.47.997.csv,0.841058433443472,0.8,1.11612472791437,1,1,0,0.993560640676778,2,7.5481430165775,4,4,0.105655226192194,0.5,0.355205879403849,0.5,0.0789197773259525,0.5,0.546469360467882,0.2,1,0.657712881676723,0.816739639824658,0.777777777777778,0.870229007633588,131,0.0560344827586207,0.425196850393701,0.833333333333333,131,-285.659743187548,3
5a443812817d1800018d1179,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a443812817d1800018d1179_T1_2024-05-19_18h49.07.914.csv,0.868968077477814,0.8,1.74001373126961,1,1,0,1.19682075269509,2,4.45044899057189,4,4,0.058764747871107,0.5,0.462159311978788,0.5,0.0494115809913693,0.5,0.504117426945161,0.2,1,0.728811470123847,0.85694970554948,0.85,0.896296296296296,270,0.069672131147541,0.165217391304348,0.9,270,-286.529646844285,3
5a5ec79cacc75b00017aa095,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a5ec79cacc75b00017aa095_T1_2024-07-25_02h29.56.847.csv,0.886558277455188,0.8,0.613092156545417,1,1,0,0.839528553671245,2,17.9031514912797,4,4,0.156619265202703,0.5,0.7267552882433,0.5,0.218127783449918,0.5,0.695362816358353,0.2,1,0.833854141768841,0.940247655341667,0.880555555555556,0.949152542372881,59,0.0087719298245614,0.770992366412214,0.823529411764706,59,-137.094733601865,3
5a6eac90d5d4cb0001d6815a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a6eac90d5d4cb0001d6815a_T1_2024-06-04_15h23.17.923.csv,0.875708450723114,0.8,1.44813681415788,1,1,0,0.910051151148376,2,6.22625861763195,4,4,0.0447942491032624,0.5,0.341990451995143,0.5,0.107458121572898,0.5,0.3643279875304,0.2,1,0.554615982049918,0.880284500964117,0.677777777777778,0.940740740740741,135,0.051948051948052,0.3203125,0.586206896551724,135,-329.873679696764,3
5a95a63e4eecca0001dd4cfa,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a95a63e4eecca0001dd4cfa_T2_2024-06-10_13h46.19.362.csv,0.795276702413447,0.8,0.716613691761751,1,1,0,1.29909725432031,2,10.7709022953523,4,4,0.0979854014798995,0.5,0.545787753799771,0.5,0.119508789554896,0.5,0.412858409290579,0.2,1,0.603223467217488,0.84684408551881,0.719444444444444,0.905882352941176,85,0.0669642857142857,0.355555555555556,0.681818181818182,85,-293.555115773712,3
5a973481f05361000171dd86,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a973481f05361000171dd86_T1_2024-05-07_11h11.45.115.csv,0.815813899385277,0.8,0.968682560202199,1,1,0,1.23344173778492,2,9.08968516934491,4,4,0.0793078971962364,0.5,0.456195929540032,0.5,0.0918865379467071,0.5,0.497618872064533,0.2,1,0.622123410242483,0.80302727281677,0.763888888888889,0.851190476190476,168,0.0521327014218009,0.391891891891892,0.692307692307692,168,-321.599458241595,3
5ac53209fa3b4e0001736f22,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5ac53209fa3b4e0001736f22_T1_2024-05-07_10h20.18.245.csv,0.908901225274156,0.8,0.527358292119487,1,1,0,0.670835581827133,2,11.9828077588674,4,4,0.356183102217451,0.5,0.399331224894787,0.5,0.619606501813167,0.5,0.0653171197581603,0.2,1,0.688707102626504,0.866512261312741,0.775,0.948717948717949,39,0.0881057268722467,0.401515151515151,0,39,-220.928296532395,3
5afa19a4f856320001cf920f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5afa19a4f856320001cf920f_T2_2024-06-20_17h01.43.253.csv,0.469783591799524,0.8,0.307670559083427,1,1,0,0.677708662195259,2,48.0731232319314,4,4,0.293754849912131,0.5,0.5,0.5,0.5,0.5,0.12052005345088,0.2,1,0.894474380748236,NA,0.941666666666667,NA,0,0.0144230769230769,0.894039735099338,NA,0,-85.6193380947084,3
5b23d0784fb0d40001e95407,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5b23d0784fb0d40001e95407_T2_2024-06-10_18h45.00.192.csv,0.698960994343652,0.8,0.545997328346667,1,1,0,0.829044060732335,2,23.7786290934274,4,4,0.0990132879426595,0.5,0.679931510922973,0.5,0.268369423263717,0.5,0.14661777309678,0.2,1,0.796307077901932,0.953045585778432,0.877777777777778,1,18,0.04,0.823899371069182,0.333333333333333,18,-153.391280761013,3
