id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a,prior_eta_a,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
66441863c6ae7938f0e91254,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66441863c6ae7938f0e91254_T2_2024-06-12_13h34.40.322.csv,0.958238048378231,0.8,0.663035477759143,1,1,0,0.889449429106865,2,23.7901944345343,4,4,0.0544866156594495,0.5,0.318562206860986,0.5,0.250810194904877,0.5,0.416551804164594,0.2,1,0.751054198477217,0.935353341269158,0.836111111111111,0.956862745098039,255,0.0118577075098814,0.283018867924528,0.865384615384615,255,-219.260424012088,3
6644527fc7cb167a601cd5ac,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6644527fc7cb167a601cd5ac_T2_2024-06-14_13h58.39.787.csv,0.966172768666212,0.8,0.573590087471523,1,1,0,1.07338331180528,2,41.2654728760174,4,4,0.0539055474360205,0.5,0.339649560387426,0.5,0.274619201681669,0.5,0.482321575577482,0.2,1,0.825630567055605,0.950994526400683,0.891666666666667,0.971830985915493,284,0.00873362445414847,0.176923076923077,0.948717948717949,284,-170.805393701905,3
6645517618b9f4db00e5ccc3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6645517618b9f4db00e5ccc3_T2_2024-06-10_12h19.12.125.csv,0.945840873808119,0.8,0.692105631649257,1,1,0,0.977884058697803,2,18.1247344440094,4,4,0.069229470370109,0.5,0.31088845062126,0.5,0.296657046757524,0.5,0.44821234546061,0.2,1,0.647278765681856,0.873090945838948,0.758333333333333,0.917073170731707,205,0.0454545454545455,0.256410256410256,0.871794871794872,205,-290.57002074056,3
664639dd4711fff56d77ada4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664639dd4711fff56d77ada4_T1_2024-05-18_12h07.48.791.csv,0.969278391498029,0.8,0.775297573118828,1,1,0,1.27963729546316,2,26.8046765534947,4,4,0.0615715173028055,0.5,0.214210616596195,0.5,0.221357144665664,0.5,0.378556737294127,0.2,1,0.749007995141249,0.912407084492654,0.827777777777778,0.950354609929078,141,0.00427350427350427,0.568,0.970588235294118,141,-206.10876548475,3
66463a2c0a36377060b1910c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66463a2c0a36377060b1910c_T1_2024-05-18_12h10.14.474.csv,0.905313509788292,0.8,0.599891289659461,1,1,0,0.618926566428538,2,11.7112530476202,4,4,0.0558135509832099,0.5,0.184429503339346,0.5,0.256161877754645,0.5,0.303473774185688,0.2,1,0.420823079798465,0.777277656438469,0.497222222222222,0.917431192660551,109,0.232456140350877,0.435114503816794,0.583333333333333,109,-411.48620906165,3
664653e2c2e145ef7ecedd0d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664653e2c2e145ef7ecedd0d_T2_2024-07-19_20h35.38.200.csv,0.89866352273018,0.8,0.404303569268447,1,1,0,1.31679630416128,2,12.0794206192233,4,4,0.157029675773287,0.5,0.358159595738894,0.5,0.464693988385384,0.5,0.183164076088683,0.2,1,0.478628430536339,0.729821229490274,0.597222222222222,0.818181818181818,110,0.116822429906542,0.213793103448276,0.176470588235294,110,-379.169352014047,3
6646592895602daa1e66b648,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6646592895602daa1e66b648_T1_2024-05-18_12h26.32.813.csv,0.948982233826619,0.8,0.36708894278834,1,1,0,1.7327743587621,2,35.414518852255,4,4,0.033989137208457,0.5,0.228206322119376,0.5,0.173282693007365,0.5,0.428170973471562,0.2,1,0.67229509798166,0.872339331895553,0.769444444444444,0.894957983193277,238,0.0982905982905983,0.272,0.905660377358491,238,-294.475489052559,3
6647e0c35e49c207ba28fdb9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6647e0c35e49c207ba28fdb9_T2_2024-07-29_19h26.28.046.csv,0.876222836750696,0.8,0.41910180912382,1,1,0,0.542830581180107,2,44.1516460559848,4,4,0.0535909096035919,0.5,0.225280815333753,0.5,0.219284780893951,0.5,0.380669087982855,0.2,1,0.755646098372014,0.88856540512581506,0.825,0.931506849315068,73,0.0995024875621891,0.531645569620253,0.761904761904762,73,-203.699409359664,3
6648becccd1bf5a6e253577b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6648becccd1bf5a6e253577b_T2_2024-06-27_10h37.19.507.csv,0.950795214060943,0.8,0.807344973037588,1,1,0,1.29683504587746,2,21.5166310806969,4,4,0.0584683399211511,0.5,0.10737406951926,0.5,0.1843840277198,0.5,0.469811248576892,0.2,1,0.805091808244796,0.956090043455838,0.9,0.965217391304348,230,0,0.347826086956522,0.810344827586207,230,-189.135971159424,3
6648e9264880fad56eebf485,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6648e9264880fad56eebf485_T2_2024-07-30_17h28.48.317.csv,0.907442664558257,0.8,0.563382445109994,1,1,0,1.88756182897134,2,6.52134537239801,4,4,0.466093179146598,0.5,0.240067951339683,0.5,0.254664132670617,0.5,0.0479978382272864,0.2,1,0.568356852753585,0.891922424384411,0.680555555555556,1,73,0.0600858369098712,0.380952380952381,0.375,73,-303.983119306535,3
664a0cc1ee0b6791cd3c7b55,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664a0cc1ee0b6791cd3c7b55_T1_2024-07-18_05h37.34.593.csv,0.794760783332885,0.8,0.27476677435835,1,1,0,0.800421650613151,2,30.4603948467766,4,4,0.172371133791183,0.5,0.512045841895853,0.5,0.522173663891153,0.5,0.452885917283619,0.2,1,0.616379335374951,0.780272458542187,0.708333333333333,0.88135593220339,59,0.0398230088495575,0.421052631578947,0.307692307692308,59,-281.729317666209,3
664a910980871d3cd7944412,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664a910980871d3cd7944412_T2_2024-07-23_21h02.04.910.csv,0.782498087332297,0.8,0.719049788250742,1,1,0,2.05722536254643,2,2.63229571581476,4,4,0.0547540442079417,0.5,0.106849043889951,0.5,0.256932266403769,0.5,0.0135980628465001,0.2,1,0.444760065900399,0.861405557646367,0.55,0.926380368098159,163,0.143478260869565,0.27906976744186,0.75,163,-407.160432547031,3
