id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a,prior_eta_a,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
56f9364e895094000c8f4967,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56f9364e895094000c8f4967_T2_2024-06-22_17h07.12.684.csv,0.277733937085929,0.8,0.242613605664619,1,1,0,1.28637764211335,2,37.6899021849846,4,4,0.215823972489594,0.5,0.5,0.5,0.0867137945781331,0.2,1,0.757046576554323,NA,0.855555555555556,NA,0,0.0104712041884817,0.595238095238095,NA,0,-171.833277037425,3
570f018053cc8f000f8d4bbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_570f018053cc8f000f8d4bbb_T1_2024-05-20_16h37.31.638.csv,0.786204318101354,0.8,1.9033925888514,1,1,0,0.81665340135958,2,7.19520254092464,4,4,0.0454968399930464,0.5,0.153549623086854,0.5,0.25895100511873,0.2,1,0.585626729739195,0.915823666907134,0.694444444444444,0.976744186046512,86,0.12962962962963,0.475524475524476,0.80952380952381,86,-296.342640745436,3
5769a352f48c3b00016737f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5769a352f48c3b00016737f9_T2_2024-06-27_16h56.48.856.csv,0.8623473294239,0.8,1.74582968295221,1,1,0,1.21844829958882,2,7.84372449317964,4,4,0.0615684195587142,0.5,0.379253495480763,0.5,0.414964701097948,0.2,1,0.718851603720658,0.987745316291407,0.813888888888889,1,86,0.0333333333333333,0.521008403361345,0.333333333333333,86,-204.504140800757,3
576ad50bc8a90000010d99c8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_576ad50bc8a90000010d99c8_T1_2024-05-07_10h43.57.771.csv,0.750616526915518,0.8,1.16267715579712,1,1,0,1.12138271338351,2,2.89583262873741,4,4,0.0929811018876246,0.5,0.221306505950518,0.5,0.0361979026099192,0.2,1,0.44054187231096,0.838701341538239,0.538888888888889,0.897058823529412,136,0.164319248826291,0.267123287671233,0.586206896551724,136,-392.767906430294,3
577599baca706f000190eb48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_577599baca706f000190eb48_T1_2024-05-21_20h09.57.735.csv,0.9039563336212,0.8,0.336331849236278,1,1,0,1.19146167663708,2,1.45562817933004,4,4,0.285477815193643,0.5,0.178119717747999,0.5,0.0173502339295041,0.2,1,0.344977797041672,0.652592903022126,0.386111111111111,0.845637583892617,149,0.181372549019608,0.335483870967742,0.571428571428571,149,-486.545479139808,3
57ad04adddc11d00015bb1c3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57ad04adddc11d00015bb1c3_T1_2024-04-19_14h45.02.496.csv,0.937033563834561,0.8,1.09379937571807,1,1,0,0.911343430228514,2,11.1265118198053,4,4,0.0325247508165327,0.5,0.222648961588726,0.5,0.454307368813584,0.2,1,0.57317568581813,0.90419569903791,0.680555555555556,0.967532467532468,154,0.13963963963964,0.423357664233577,0.757575757575758,154,-320.554387858562,3
57b771677bcf1a00013f2ba8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57b771677bcf1a00013f2ba8_T1_2024-04-12_13h04.06.244.csv,0.92637111939594,0.8,1.9577643888314,1,1,0,1.27221588969437,2,7.13242646448334,4,4,0.0301553826604013,0.5,0.0878407712132867,0.5,0.383522067179259,0.2,1,0.672985797796732,0.864083496822206,0.772222222222222,0.908,250,0.0788381742738589,0.144067796610169,0.754385964912281,250,-297.523968757516,3
57d0a0bee3221e00015fe385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57d0a0bee3221e00015fe385_T2_2024-06-10_14h41.43.408.csv,0.7744231692387,0.8,0.30681662240965,1,1,0,0.545021495464726,2,31.7133062970499,4,4,0.267396790594544,0.5,0.327138471926017,0.5,0.438108953692075,0.2,1,0.809132660800195,0.925198996876602,0.869444444444444,1,5,0.0364583333333333,0.784431137724551,1,5,-145.592097739593,3
581649f0b434f0000184d2a9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_581649f0b434f0000184d2a9_T1_2024-05-19_09h46.37.386.csv,0.918674642158728,0.8,1.48085036186129,1,1,0,1.7473735594941,2,6.78492524830995,4,4,0.0371698156886847,0.5,0.116462596623439,0.5,0.241618619121546,0.2,1,0.562290164361961,0.861282116648414,0.663888888888889,0.908629441624365,197,0.0590717299578059,0.204918032786885,0.731707317073171,197,-348.027937987671,3
586371807fbbcd00013972ad,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_586371807fbbcd00013972ad_T1_2024-04-19_16h04.26.759.csv,0.602322117561854,0.8,5.90917533219062,1,1,0,0.676420899343785,2,0.0652388403300339,4,4,0.0115603182208844,0.5,0.0610325466119263,0.5,0.00236969457396359,0.2,1,0.726393754497851,0.836408759316732,0.866666666666667,0.855524079320113,353,0,0.0338983050847458,0.9875,353,-355.912261123825,3
587418895c17910001ea4e75,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_587418895c17910001ea4e75_T1_2024-05-20_18h02.20.540.csv,0.913951284842105,0.8,0.971320364697598,1,1,0,0.639188176665516,2,10.9619413742217,4,4,0.048457064821213,0.5,0.173161834520868,0.5,0.737402091728059,0.2,1,0.651264325544708,0.819381304515095,0.786111111111111,0.928571428571429,140,0.0252100840336134,0.272727272727273,0.777777777777778,140,-299.003582671648,3
58935d5d4d77be0001689f14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58935d5d4d77be0001689f14_T2_2024-06-17_11h12.24.054.csv,0.62444678133843,0.8,0.580436033574396,1,1,0,0.733163072841633,2,18.276131960573,4,4,0.0539987940956196,0.5,0.412463571263,0.5,0.150561665872591,0.2,1,0.691811945161222,0.825768576292804,0.786111111111111,0.9375,16,0.190954773869347,0.65,0.25,16,-217.229814253478,3
58a5d6527cf56d0001f92567,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58a5d6527cf56d0001f92567_T2_2024-06-20_08h15.11.882.csv,0.934132593719551,0.8,0.55323920503287,1,1,0,0.752425955807276,2,15.4605675406822,4,4,0.0770799867474622,0.5,0.295228719296134,0.5,0.535922422219234,0.2,1,0.550244504517479,0.797881573565267,0.686111111111111,0.915966386554622,119,0.0900473933649289,0.540540540540541,0.78125,119,-341.05766794468,3
58acbfacea3d11000170e99a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58acbfacea3d11000170e99a_T2_2024-07-16_13h04.55.176.csv,0.913309451583688,0.8,0.357190743167551,1,1,0,1.12566309247652,2,17.3815436302543,4,4,0.0373198575404574,0.5,0.303291872554368,0.5,0.540768621798129,0.2,1,0.455996076535567,0.711377803532849,0.572222222222222,0.819354838709677,155,0.0555555555555556,0.224,0.818181818181818,155,-426.712537661975,3
58b0d5e700de9e0001863385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58b0d5e700de9e0001863385_T1_2024-04-11_19h04.10.141.csv,0.928976062730206,0.8,1.28485389077017,1,1,0,1.14768833862292,2,11.2661437874925,4,4,0.0221518838783089,0.5,0.081619990849302,0.5,0.535906266382588,0.2,1,0.7463833536454,0.918875105667666,0.819444444444444,0.948529411764706,272,0.189300411522634,0.00862068965517241,0.955223880597015,272,-247.577429166438,3
58d2cb10f5899100018a05b8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58d2cb10f5899100018a05b8_T2_2024-06-20_12h42.34.371.csv,0.68469345210332,0.8,1.15021037978752,1,1,0,1.23783399852694,2,9.28836733330819,4,4,0.181281049933369,0.5,0.323489182576197,0.5,0.294675724861393,0.2,1,0.765096239283864,0.858589095655705,0.833333333333333,0.961538461538462,26,0.0262008733624454,0.5,0.333333333333333,26,-166.588694248796,3
58f90ebc3f4fef000199e2fd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58f90ebc3f4fef000199e2fd_T1_2024-04-19_15h05.17.762.csv,0.935938037992872,0.8,0.478811339169213,1,1,0,0.793199083246062,2,19.6184391525672,4,4,0.0912593326849891,0.5,0.389890788250741,0.5,0.649320596362452,0.2,1,0.634782269555614,0.850760451750494,0.763888888888889,0.943820224719101,178,0,0.296296296296296,0.844444444444444,178,-302.768338179647,3
598fba148380cc00012a3ce7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_598fba148380cc00012a3ce7_T1_2024-05-19_12h55.18.476.csv,0.797213388371136,0.8,0.195086173002896,1,1,0,0.728689185309216,2,21.38900568258,4,4,0.358290765887581,0.5,0.565071567290564,0.5,0.644783476394167,0.2,1,0.546429375229566,0.650687764019124,0.638888888888889,0.774647887323944,71,0.0544554455445545,0.464968152866242,0.705882352941177,71,-339.011388079353,3
59948cbdcf1d1700016efa45,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59948cbdcf1d1700016efa45_T2_2024-06-20_13h25.52.375.csv,0.934031899201137,0.8,1.07701980780515,1,1,0,1.64065342749689,2,8.92026061048695,4,4,0.135305277608505,0.5,0.371502253262827,0.5,0.638000732870037,0.2,1,0.677953253790397,0.823767498899837,0.791666666666667,0.877862595419847,131,0.00425531914893617,0.459677419354839,0.40625,131,-262.244007516927,3
59ae8d282a78fd00010b80e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59ae8d282a78fd00010b80e7_T2_2024-07-29_20h09.08.197.csv,0.911484529593657,0.8,1.27395994341607,1,1,0,0.722131258590132,2,8.6407079841203,4,4,0.0601060814488006,0.5,0.201688248957246,0.5,0.474008468706651,0.2,1,0.652515121686348,0.911448849336288,0.775,0.923913043478261,92,0.0645161290322581,0.605633802816901,0.75,92,-258.29360011202,3
59c0782e5364260001dc4740,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59c0782e5364260001dc4740_T1_2024-05-18_10h59.33.367.csv,0.29551282650916,0.8,0.225311425237774,1,1,0,0.648116561856436,2,26.3806904205805,4,4,0.536827526940061,0.5,0.504859778235225,0.5,0.147760669165712,0.2,1,0.728776358478289,0.427036138039274,0.805555555555556,0,1,0.0469483568075117,0.39041095890411,0,1,-192.150011165731,3
59dc458f77860e000151240e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59dc458f77860e000151240e_T2_2024-06-10_09h24.47.906.csv,0.899135476739002,0.8,1.37467550278552,1,1,0,1.15105401559939,2,8.44084023690395,4,4,0.0219229340789819,0.5,0.145666648325321,0.5,0.189936528771616,0.2,1,0.551666701850559,0.914171776920268,0.661111111111111,0.975155279503106,161,0.0815450643776824,0.222222222222222,0.702702702702703,161,-332.948586749875,3
59f22a9fd6380600018b2929,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59f22a9fd6380600018b2929_T1_2024-05-07_11h38.41.125.csv,0.827442502450585,0.8,0.390809086318335,1,1,0,1.27586506647612,2,13.7920822093419,4,4,0.540834330416174,0.5,0.575541482657112,0.5,0.406115195748525,0.2,1,0.681166083579792,0.680362840207541,0.738888888888889,0.909090909090909,33,0.0454545454545455,0.330935251798561,0.111111111111111,33,-228.210845351381,3
5a348ea750833c0001ee9550,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a348ea750833c0001ee9550_T1_2024-04-20_13h49.47.997.csv,0.907041839609492,0.8,1.12879125174065,1,1,0,0.546095798313034,2,7.87522490144421,4,4,0.0893288444376418,0.5,0.149990568301126,0.5,0.556572902313832,0.2,1,0.64019609626283,0.801915216017764,0.763888888888889,0.877862595419847,131,0.0560344827586207,0.425196850393701,0.833333333333333,131,-296.254553863776,3
5a443812817d1800018d1179,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a443812817d1800018d1179_T1_2024-05-19_18h49.07.914.csv,0.668878265370491,0.8,2.54928618931481,1,1,0,1.07643297728732,2,0.245941914048677,4,4,0.0283098444188606,0.5,0.0638486364886822,0.5,0.00655189082518126,0.2,1,0.572431103526252,0.885829579913934,0.713888888888889,0.914814814814815,270,0.069672131147541,0.165217391304348,0.9,270,-382.82711734460503,3
5a5ec79cacc75b00017aa095,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a5ec79cacc75b00017aa095_T1_2024-07-25_02h29.56.847.csv,0.921831597237804,0.8,0.586395974269965,1,1,0,0.748712869833383,2,18.9404655378581,4,4,0.131599522210892,0.5,0.221834194572509,0.5,0.690082833268179,0.2,1,0.822754273294246,0.919170701890697,0.877777777777778,0.949152542372881,59,0.0087719298245614,0.770992366412214,0.823529411764706,59,-147.587439856508,3
5a6eac90d5d4cb0001d6815a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a6eac90d5d4cb0001d6815a_T1_2024-06-04_15h23.17.923.csv,0.903168981453507,0.8,1.65619638423277,1,1,0,0.864400964160003,2,6.36175753336459,4,4,0.0277163434123251,0.5,0.126055407854497,0.5,0.36221801862629,0.2,1,0.553675543274338,0.859289841269655,0.694444444444444,0.925925925925926,135,0.051948051948052,0.3203125,0.586206896551724,135,-336.748586886985,3
5a95a63e4eecca0001dd4cfa,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a95a63e4eecca0001dd4cfa_T2_2024-06-10_13h46.19.362.csv,0.855543452732767,0.8,0.625553353190333,1,1,0,0.486918209443058,2,13.6196362968722,4,4,0.0669729294066999,0.5,0.315756478793102,0.5,0.39121482422386,0.2,1,0.585131749413632,0.826670252274121,0.697222222222222,0.905882352941176,85,0.0669642857142857,0.355555555555556,0.681818181818182,85,-304.953250352148,3
5a973481f05361000171dd86,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a973481f05361000171dd86_T1_2024-05-07_11h11.45.115.csv,0.91333375296373,0.8,0.630633416448172,1,1,0,0.608700913227731,2,16.3860787479973,4,4,0.0521917742636153,0.5,0.226778005430409,0.5,0.60246559253327,0.2,1,0.591117696023461,0.773161244326368,0.733333333333333,0.839285714285714,168,0.0521327014218009,0.391891891891892,0.692307692307692,168,-344.480549201352,3
5ac53209fa3b4e0001736f22,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5ac53209fa3b4e0001736f22_T1_2024-05-07_10h20.18.245.csv,0.913479752931279,0.8,0.485719086623603,1,1,0,0.6648079371068,2,12.8952544220556,4,4,0.37105280552335,0.5,0.559781316873238,0.5,0.0798547578976209,0.2,1,0.686615159236873,0.869049624174335,0.777777777777778,0.948717948717949,39,0.0881057268722467,0.401515151515151,0,39,-221.558087725363,3
5afa19a4f856320001cf920f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5afa19a4f856320001cf920f_T2_2024-06-20_17h01.43.253.csv,0.45413308788379,0.8,0.31313513679338,1,1,0,0.683950024792416,2,47.2405791350421,4,4,0.288826099631807,0.5,0.5,0.5,0.116245069871287,0.2,1,0.894558011965558,NA,0.941666666666667,NA,0,0.0144230769230769,0.894039735099338,NA,0,-85.623565780993,3
5b23d0784fb0d40001e95407,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5b23d0784fb0d40001e95407_T2_2024-06-10_18h45.00.192.csv,0.735473420145173,0.8,0.433344266821146,1,1,0,0.630296257817916,2,25.9423868268943,4,4,0.111739622987151,0.5,0.480313706725816,0.5,0.192787414942329,0.2,1,0.790052132794217,0.906877371081302,0.875,0.944444444444444,18,0.04,0.823899371069182,0.333333333333333,18,-157.363929931264,3
5b78542ef642ed0001517ca0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5b78542ef642ed0001517ca0_T2_2024-06-20_17h02.21.331.csv,0.916347642577596,0.8,2.1359647741921,1,1,0,1.10599518678082,2,5.85146060483859,4,4,0.0425438467911117,0.5,0.166284825500919,0.5,0.494577300937771,0.2,1,0.689781801780174,0.880489313961099,0.797222222222222,0.925764192139738,229,0,0.105769230769231,0.58695652173913,229,-273.563992964472,3
