id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta,prior_eta,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
65c783e5704051956c8ff924,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65c783e5704051956c8ff924_T2_2024-07-17_19h10.33.498.csv,0.912135381184778,0.8,1.69671392051877,1,1,0,0.75193682187389,2,8.66754728729833,4,4,0.0320685232864131,0.5,0.305522292062882,0.2,1,0.708699313640728,0.946920246389115,0.805555555555556,0.977653631284916,179,0.0170940170940171,0.448,0.767441860465116,179,-229.677678207731,3
65cb0f21257c8a98f470bb5d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65cb0f21257c8a98f470bb5d_T1_2024-05-21_02h37.45.105.csv,0.716415902197793,0.8,1.38553619884019,1,1,0,1.27851391730409,2,0.254320139487948,4,4,0.166646507897048,0.5,0.0117613014360497,0.2,1,0.45876443753974,0.816657963694705,0.563888888888889,0.878260869565217,230,0.0416666666666667,0.0756302521008403,0.902439024390244,230,-417.749440717068,3
65cb8d0c2b10d0130f6ebaf0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65cb8d0c2b10d0130f6ebaf0_T1_2024-07-25_13h13.33.547.csv,0.814743834760304,0.8,0.367909652686607,1,1,0,1.51550767671396,2,17.0133319345407,4,4,0.0589532668539441,0.5,0.0768212447385581,0.2,1,0.448093688564269,0.823632344102204,0.55,0.953125,64,0.305418719211823,0.397435897435897,0.7,64,-374.337340840883,3
65cba761b3d48a22dfc65d2f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65cba761b3d48a22dfc65d2f_T1_2024-05-18_11h51.39.490.csv,0.926148304965719,0.8,1.12850804161257,1,1,0,1.65089715477526,2,11.0095272040023,4,4,0.0375266035960738,0.5,0.799849496280713,0.2,1,0.754435306820822,0.859050819095069,0.8,0.856060606060606,264,0.065843621399177,0.241379310344828,0.903846153846154,264,-246.666441831294,3
65cc041f70b1949ced29d0dc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65cc041f70b1949ced29d0dc_T1_2024-07-15_13h46.20.027.csv,0.829804190356862,0.8,0.247223955781235,1,1,0,0.825018676210383,2,9.64466243340135,4,4,0.744128420510009,0.5,0.67756014398495,0.2,1,0.482975102262114,0.59561482137313,0.472222222222222,0.711538461538462,52,0.122994652406417,0.156976744186047,0.5625,52,-363.755240910803,3
65cd5b72f200e9541dc051f7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65cd5b72f200e9541dc051f7_T1_2024-05-30_21h30.06.681.csv,0.919052812794356,0.8,0.59646022121688,1,1,0,2.24290784849627,2,14.2189588803854,4,4,0.0321843606642271,0.5,0.543305347379235,0.2,1,0.571890120638589,0.719517644979672,0.658333333333333,0.861751152073733,217,0.146666666666667,0.417910447761194,0.833333333333333,217,-395.656515231217,3
65ce6e580ff7827d2f4d5145,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ce6e580ff7827d2f4d5145_T1_2024-07-29_22h22.55.786.csv,0.569236423170153,0.8,1.06938791735277,1,1,0,0.512404557314888,2,11.0406391524689,4,4,0.00756950214974898,0.5,0.0378352730909213,0.2,1,0.49225554684407,0.618021894031402,0.597222222222222,0.846153846153846,13,0.384180790960452,0.516483516483517,0.777777777777778,13,-335.958261860288,3
65d306f8b16eb5011ccb2025,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65d306f8b16eb5011ccb2025_T2_2024-06-10_08h25.24.307.csv,0.886123305549285,0.8,0.827497451404065,1,1,0,1.12286182895705,2,10.3945475315994,4,4,0.0178366085102102,0.5,0.0867694068444283,0.2,1,0.424429728430588,0.877609996380174,0.538888888888889,0.95,140,0.105022831050228,0.321428571428571,0.6,140,-408.220700301501,3
65d3b304d331a798368e0595,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65d3b304d331a798368e0595_T1_2024-07-17_17h45.05.761.csv,0.86555782090166,0.8,0.95582502567937,1,1,0,1.53706913299705,2,8.1471336307754,4,4,0.0531230734832478,0.5,0.284962353843087,0.2,1,0.446797260657549,0.725219011883027,0.555555555555556,0.862903225806452,124,0.192660550458716,0.148936170212766,0.633333333333333,124,-405.688492225077,3
65d594b4198b2fcc568946bd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65d594b4198b2fcc568946bd_T2_2024-06-25_17h17.40.223.csv,0.64482225562948,0.8,0.38249206999849,1,1,0,0.612584976578284,2,18.0809120221843,4,4,0.273959920504123,0.5,0.110637137711295,0.2,1,0.681422895201319,0.68753265752619,0.761111111111111,0.909090909090909,11,0.0904522613065327,0.43125,0,11,-221.987029010815,3
65d62d6afc0dcc5b81ceff41,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65d62d6afc0dcc5b81ceff41_T1_2024-05-22_15h10.40.036.csv,0.476659051690281,0.8,0.13866642791811,1,1,0,0.655095955923553,2,21.0643203806033,4,4,0.40669035154307,0.5,0.120699124489756,0.2,1,0.485035872355795,0.535476359456335,0.586111111111111,0.619047619047619,21,0.280612244897959,0.441717791411043,0.5,21,-346.177520551466,3
65d8fa2941e5a23c0bd0fb87,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65d8fa2941e5a23c0bd0fb87_T1_2024-07-23_13h29.59.788.csv,0.705459724124023,0.8,0.214213642376188,1,1,0,0.913128848748612,2,17.1675516499793,4,4,0.278693635462815,0.5,0.222039164063014,0.2,1,0.487004834459274,0.594831288420469,0.583333333333333,0.75,40,0.237113402061856,0.321212121212121,0.846153846153846,40,-351.415010185587,3
65dcddf73df41cde066da638,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65dcddf73df41cde066da638_T1_2024-07-13_13h28.05.814.csv,0.93099485060009,0.8,1.22341252742952,1,1,0,1.348076566565,2,11.6641568523218,4,4,0.0414696701193556,0.5,0.6993975966304,0.2,1,0.754961654715743,0.841909283644369,0.825,0.922535211267606,284,0.0508474576271186,0.186991869918699,0.943396226415094,284,-260.419120333052,3
65ddeeb544845c2ca218d3d3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ddeeb544845c2ca218d3d3_T1_2024-07-13_14h00.37.695.csv,0.73945127977278,0.8,0.178731989033838,1,1,0,0.532343580622141,2,23.5062357781222,4,4,0.449475747626086,0.5,0.152728373186357,0.2,1,0.600011672862907,0.697935869511128,0.727777777777778,0.961538461538462,26,0.080952380952381,0.342281879194631,0.5,26,-282.50500010108,3
