id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a,prior_eta_a,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
565bff58c121fe0005fc390d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_565bff58c121fe0005fc390d_T1_2024-06-05_18h02.19.834.csv,0.829473684222751,0.8,1.04736065611299,1,1,0,1.89029639646518,2,11.1512032478664,4,4,0.0604827086265623,0.5,0.196211781123276,0.5,0.57001278532232,0.2,0.531557181582361,0.2,0.0455382604142886,0.2,1,0.59750415311467,0.94678179640939,0.705555555555556,0.975409836065574,122,0.0657894736842105,0.290076335877863,0.791666666666667,122,-294.758428094015,3
56780a5a89319e0011644cb4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56780a5a89319e0011644cb4_T1_2024-05-18_13h28.25.633.csv,0.809860073532175,0.8,0.202849087897717,1,1,0,0.507427041011735,2,39.2783516922941,4,4,0.335732144251176,0.5,0.274043321021739,0.5,0.107165679951792,0.2,0.41606293594817,0.2,0.198625553171493,0.2,1,0.727804755287318,0.657343519414862,0.811111111111111,0.777777777777778,9,0.0423280423280423,0.611764705882353,0.6,9,-197.065583658201,3
567dd32b4f0ef30006dbb718,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_567dd32b4f0ef30006dbb718_T1_2024-05-08_18h14.49.126.csv,0.879586935729137,0.8,0.991359097795937,1,1,0,1.55830230781716,2,10.1879516400339,4,4,0.0573584112611216,0.5,0.212721725792153,0.5,0.529837828440995,0.2,0.176873367199173,0.2,0.0820568605955351,0.2,1,0.634215733440437,0.934933276257953,0.744444444444444,0.961783439490446,157,0.00790513833992095,0.283018867924528,0.741935483870968,157,-273.886531922144,3
5685850c333cbd000d4e042f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5685850c333cbd000d4e042f_T2_2024-06-12_11h23.31.372.csv,0.87345657306679,0.8,1.81054714804226,1,1,0,0.728266485185,2,7.06864382585497,4,4,0.0570639221390364,0.5,0.249115479004899,0.5,0.488361175241384,0.2,0.42384425475437,0.2,0.0828999257273552,0.2,1,0.706221888226211,0.950986780745749,0.802777777777778,0.966386554621849,119,0.0493827160493827,0.508620689655172,0.68,119,-224.66374744885,3
568d0641b5a2c2000cb657d0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_568d0641b5a2c2000cb657d0_T2_2024-07-30_10h18.26.647.csv,0.925368897287018,0.8,0.868847149063908,1,1,0,1.33992272853456,2,12.3752044865856,4,4,0.0317712837181265,0.5,0.161031912835234,0.5,0.384317946434918,0.2,0.143445378582659,0.2,0.0834105569673606,0.2,1,0.601855503370938,0.926070504090584,0.725,0.95959595959596,198,0.0493827160493827,0.241379310344828,0.595238095238095,198,-307.619383362888,3
5694e7b5e0c800000b5a3841,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5694e7b5e0c800000b5a3841_T1_2024-05-18_15h29.08.146.csv,0.871653263898191,0.8,1.47745590235445,1,1,0,1.44102308664548,2,10.7292953229572,4,4,0.0552783909840611,0.5,0.164196463456011,0.5,0.608850656522992,0.2,0.240146646092329,0.2,0.0966822698024656,0.2,1,0.751291264178086,0.96128959384675,0.85,0.98780487804878,164,0.00869565217391304,0.48062015503876,0.756756756756757,164,-201.061450579056,3
56b72c28f2fc70000c32fb37,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56b72c28f2fc70000c32fb37_T1_2024-05-18_23h22.33.370.csv,0.95150296319134,0.8,1.58117589658916,1,1,0,0.694470562890085,2,7.32892581270831,4,4,0.0678163470960685,0.5,0.147713262501694,0.5,0.61072570484305,0.2,0.0587955474747395,0.2,0.546459140892391,0.2,1,0.642019912189455,0.891085508349796,0.755555555555556,0.930875576036866,217,0,0.3,0.888888888888889,217,-298.183087542406,3
56e225c2ec0fdd000641e72d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e225c2ec0fdd000641e72d_T2_2024-06-20_23h23.44.100.csv,0.897145724308641,0.8,0.593411968331811,1,1,0,1.21255581592169,2,4.53582372361779,4,4,0.513117995233355,0.5,0.465304438466408,0.5,0.438139445208128,0.2,0.298449200485898,0.2,0.0283787916918026,0.2,1,0.527360264141327,0.769769104153422,0.627777777777778,0.885057471264368,87,0.0737327188940092,0.197183098591549,0.272727272727273,87,-341.900319767995,3
56e8bf5a870a8e000b4a8d6e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e8bf5a870a8e000b4a8d6e_T1_2024-04-04_13h13.34.155.csv,0.94966413735895,0.8,0.66731867298397,1,1,0,0.938676533147408,2,10.0573158516919,4,4,0.207288348346821,0.5,0.14407601580813,0.5,0.501547923834413,0.2,0.0323919511863213,0.2,0.117901312539407,0.2,1,0.559195402628215,0.833646666331292,0.652777777777778,0.902597402597403,154,0.00458715596330275,0.276595744680851,0.695652173913043,154,-330.364233448218,3
56ec9fa4f9ffc4000ac1941b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56ec9fa4f9ffc4000ac1941b_T2_2024-06-20_16h41.00.309.csv,0.925304860215817,0.8,1.45161115496927,1,1,0,1.17558728850722,2,9.80086149622355,4,4,0.0275983109608521,0.5,0.181158946103279,0.5,0.575780179525692,0.2,0.253589645309761,0.2,0.0791210694659076,0.2,1,0.724276764906607,0.951543465189149,0.827777777777778,0.972972972972973,259,0.00387596899224806,0.108910891089109,0.767857142857143,259,-238.909176462436,3
56f9364e895094000c8f4967,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56f9364e895094000c8f4967_T2_2024-06-22_17h07.12.684.csv,0.580379382208217,0.8,0.203281554296861,1,1,0,1.04612815542475,2,45.8085767895931,4,4,0.231701305267784,0.5,0.5,0.5,0.0728741128905563,0.2,0.344478834504205,0.2,0.200064494136848,0.2,1,0.760588563764734,NA,0.847222222222222,NA,0,0.0104712041884817,0.595238095238095,NA,0,-167.872971676185,3
570f018053cc8f000f8d4bbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_570f018053cc8f000f8d4bbb_T1_2024-05-20_16h37.31.638.csv,0.791650171362881,0.8,2.18002974651379,1,1,0,0.855663709066217,2,6.42236781676897,4,4,0.0454537167985478,0.5,0.146993948491258,0.5,0.288465627444422,0.2,0.4216766195331,0.2,0.0694292546457678,0.2,1,0.586766219861876,0.957557930233981,0.708333333333333,0.976744186046512,86,0.12962962962963,0.475524475524476,0.80952380952381,86,-292.144860265229,3
5769a352f48c3b00016737f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5769a352f48c3b00016737f9_T2_2024-06-27_16h56.48.856.csv,0.797210910342055,0.8,2.01463675758914,1,1,0,1.36119440027305,2,6.49752312110947,4,4,0.065478248819858,0.5,0.502678954622281,0.5,0.574165543949423,0.2,0.421358528044503,0.2,0.0282899248639238,0.2,1,0.742454482891284,0.99592241814763,0.833333333333333,1,86,0.0333333333333333,0.521008403361345,0.333333333333333,86,-193.988098817746,3
576ad50bc8a90000010d99c8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_576ad50bc8a90000010d99c8_T1_2024-05-07_10h43.57.771.csv,0.874999299826148,0.8,0.81565238193401,1,1,0,0.872921271440661,2,5.33108531544037,4,4,0.122006339428234,0.5,0.288141857108939,0.5,0.28496646179775,0.2,0.0702172073194514,0.2,0.046444744629628,0.2,1,0.440751888927218,0.837092644049503,0.544444444444444,0.889705882352941,136,0.164319248826291,0.267123287671233,0.586206896551724,136,-391.966763835157,3
577599baca706f000190eb48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_577599baca706f000190eb48_T1_2024-05-21_20h09.57.735.csv,0.90509012201229,0.8,0.330641897848767,1,1,0,1.43498744744199,2,2.86497385539226,4,4,0.209219329586807,0.5,0.151429515432547,0.5,0.198588030119044,0.2,0.108034578832838,0.2,0.0188613900446259,0.2,1,0.33895666572489,0.668616966364078,0.372222222222222,0.852348993288591,149,0.181372549019608,0.335483870967742,0.571428571428571,149,-488.957626922071,3
57ad04adddc11d00015bb1c3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57ad04adddc11d00015bb1c3_T1_2024-04-19_14h45.02.496.csv,0.928193078019084,0.8,1.19098638498871,1,1,0,0.828015577628928,2,9.71242609100594,4,4,0.0336390158306619,0.5,0.240170853878629,0.5,0.484055630385175,0.2,0.489517396630542,0.2,0.0835061521937343,0.2,1,0.569856583053554,0.932345805326465,0.683333333333333,0.961038961038961,154,0.13963963963964,0.423357664233577,0.757575757575758,154,-319.579082098611,3
57b771677bcf1a00013f2ba8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57b771677bcf1a00013f2ba8_T1_2024-04-12_13h04.06.244.csv,0.903981490945556,0.8,2.08346485961836,1,1,0,1.33905364485097,2,6.35514976551536,4,4,0.0408605646647391,0.5,0.0782572182685057,0.5,0.435359659514188,0.2,0.133118565375416,0.2,0.566022121502205,0.2,1,0.689706605001926,0.884918377495363,0.8,0.924,250,0.0788381742738589,0.144067796610169,0.754385964912281,250,-284.102560150717,3
57d0a0bee3221e00015fe385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57d0a0bee3221e00015fe385_T2_2024-06-10_14h41.43.408.csv,0.788340765538968,0.8,0.309628156284038,1,1,0,0.524216777656783,2,31.5996726016795,4,4,0.265612502681061,0.5,0.319255753637624,0.5,0.26442640705912,0.2,0.434950597289058,0.2,0.200001102785127,0.2,1,0.807075873617133,0.932161237811633,0.875,1,5,0.0364583333333333,0.784431137724551,1,5,-145.827772582329,3
581649f0b434f0000184d2a9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_581649f0b434f0000184d2a9_T1_2024-05-19_09h46.37.386.csv,0.912305502158888,0.8,0.8347095881687,1,1,0,2.98136608927854,2,10.0102046737986,4,4,0.0715599366352038,0.5,0.137369699569256,0.5,0.506924669024951,0.2,0.0875963057071356,0.2,0.0970185625976099,0.2,1,0.580715655475428,0.898180697444084,0.716666666666667,0.928934010152284,197,0.0590717299578059,0.204918032786885,0.731707317073171,197,-327.292508557493,3
586371807fbbcd00013972ad,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_586371807fbbcd00013972ad_T1_2024-04-19_16h04.26.759.csv,0.95334859223661494,0.8,1.16959755408668,1,1,0,0.853050901674988,2,14.0153368581868,4,4,0.0235923928946287,0.5,0.104633637288694,0.5,0.60050766616292806,0.2,0.377334024863266,0.2,0.569302083580393,0.2,1,0.88585355764647,0.831447040540801,0.975,0.861189801699717,353,0,0.0338983050847458,0.9875,353,-225.09277548396,3
587418895c17910001ea4e75,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_587418895c17910001ea4e75_T1_2024-05-20_18h02.20.540.csv,0.907167849310922,0.8,0.881375008897783,1,1,0,0.601531841189738,2,11.578838300638,4,4,0.0490629434711974,0.5,0.18321831788358,0.5,0.707576358261076,0.2,0.627791223428206,0.2,0.255418917836168,0.2,1,0.643308509150171,0.82770415824435,0.780555555555556,0.892857142857143,140,0.0252100840336134,0.272727272727273,0.777777777777778,140,-305.108688638958,3
58935d5d4d77be0001689f14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58935d5d4d77be0001689f14_T2_2024-06-17_11h12.24.054.csv,0.753574929056908,0.8,0.569216303295198,1,1,0,0.734554088105391,2,18.744392780651,4,4,0.0468863522909975,0.5,0.40486104952628,0.5,0.110690775943187,0.2,0.379399210349408,0.2,0.189825166709696,0.2,1,0.695377379667316,0.841584643815891,0.780555555555556,0.9375,16,0.190954773869347,0.65,0.25,16,-211.281202564608,3
58a5d6527cf56d0001f92567,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58a5d6527cf56d0001f92567_T2_2024-06-20_08h15.11.882.csv,0.925658910568818,0.8,0.927153545703062,1,1,0,0.772201610095726,2,9.48605872777538,4,4,0.0706994361699915,0.5,0.259716068991576,0.5,0.487966371910795,0.2,0.450664833651217,0.2,0.024825554216114,0.2,1,0.547393285551319,0.896187498651994,0.663888888888889,0.949579831932773,119,0.0900473933649289,0.540540540540541,0.78125,119,-333.815979469762,3
58acbfacea3d11000170e99a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58acbfacea3d11000170e99a_T2_2024-07-16_13h04.55.176.csv,0.899256388102836,0.8,0.573287184224345,1,1,0,1.55433241501164,2,11.7471797799323,4,4,0.0348176601296264,0.5,0.177065515546004,0.5,0.558553535499225,0.2,0.382661918578654,0.2,0.0378848058627424,0.2,1,0.445277402604155,0.8017816962942,0.580555555555556,0.896774193548387,155,0.0555555555555556,0.224,0.818181818181818,155,-421.320463368794,3
58b0d5e700de9e0001863385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58b0d5e700de9e0001863385_T1_2024-04-11_19h04.10.141.csv,0.923346613845037,0.8,1.33167508736117,1,1,0,1.15740661983791,2,10.8168041542169,4,4,0.0237522662315029,0.5,0.0828643391997646,0.5,0.529866399091793,0.2,0.390650760897424,0.2,0.618526670591151,0.2,1,0.746332434558412,0.922156503589133,0.822222222222222,0.944852941176471,272,0.189300411522634,0.00862068965517241,0.955223880597015,272,-250.368321033442,3
58d2cb10f5899100018a05b8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58d2cb10f5899100018a05b8_T2_2024-06-20_12h42.34.371.csv,0.708217032812554,0.8,1.42676563547218,1,1,0,1.25436424165943,2,8.26841910795829,4,4,0.148795628442131,0.5,0.291388714596301,0.5,0.205064452418602,0.2,0.40528870359774,0.2,0.118206927523262,0.2,1,0.770024318303711,0.90416435519896,0.838888888888889,0.961538461538462,26,0.0262008733624454,0.5,0.333333333333333,26,-164.7669367775,3
58f90ebc3f4fef000199e2fd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_58f90ebc3f4fef000199e2fd_T1_2024-04-19_15h05.17.762.csv,0.92275779049903,0.8,0.899738055968317,1,1,0,0.723943120086082,2,11.026074328106,4,4,0.111143788551369,0.5,0.32510844315727,0.5,0.709385961311134,0.2,0.257143099676413,0.2,0.03585291376931,0.2,1,0.622728693072944,0.913155080097624,0.727777777777778,0.949438202247191,178,0,0.296296296296296,0.844444444444444,178,-292.711168082664,3
598fba148380cc00012a3ce7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_598fba148380cc00012a3ce7_T1_2024-05-19_12h55.18.476.csv,0.663845255909058,0.8,0.22584595717633,1,1,0,0.809238671669201,2,19.5041441776911,4,4,0.348062746473265,0.5,0.532386112083843,0.5,0.685573049803715,0.2,0.261852792021116,0.2,0.170319074686545,0.2,1,0.545726478318871,0.667197892400828,0.622222222222222,0.802816901408451,71,0.0544554455445545,0.464968152866242,0.705882352941177,71,-337.839747991284,3
59948cbdcf1d1700016efa45,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59948cbdcf1d1700016efa45_T2_2024-06-20_13h25.52.375.csv,0.926151249917542,0.8,0.924465983043261,1,1,0,1.66620458048767,2,9.78980785185752,4,4,0.15360018069798,0.5,0.33420903157489,0.5,0.675958956731883,0.2,0.131484839815761,0.2,0.053407301282555,0.2,1,0.673848731892579,0.923463270778377,0.775,0.954198473282443,131,0.00425531914893617,0.459677419354839,0.40625,131,-249.119119264377,3
59ae8d282a78fd00010b80e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59ae8d282a78fd00010b80e7_T2_2024-07-29_20h09.08.197.csv,0.902030663528812,0.8,1.35293949857287,1,1,0,0.721766172905211,2,8.1050058639692,4,4,0.0554629373659415,0.5,0.183608023941145,0.5,0.4125786828566,0.2,0.427724301065963,0.2,0.189541026480952,0.2,1,0.651880775598303,0.917600396441166,0.775,0.934782608695652,92,0.0645161290322581,0.605633802816901,0.75,92,-260.27966059296,3
59c0782e5364260001dc4740,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59c0782e5364260001dc4740_T1_2024-05-18_10h59.33.367.csv,0.538515100356031,0.8,0.185253601078791,1,1,0,0.590353101821218,2,32.9280551565038,4,4,0.530770634451123,0.5,0.501988993642831,0.5,0.105399890434379,0.2,0.396552398743641,0.2,0.197540209056437,0.2,1,0.732395328258244,0.50043003952943,0.813888888888889,1,1,0.0469483568075117,0.39041095890411,0,1,-189.607651282445,3
59dc458f77860e000151240e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59dc458f77860e000151240e_T2_2024-06-10_09h24.47.906.csv,0.877159801554004,0.8,1.37869834421413,1,1,0,0.969380406183036,2,6.88985972044498,4,4,0.0522410198656215,0.5,0.184922205065716,0.5,0.567216408625247,0.2,0.216741976247408,0.2,0.0401093746666057,0.2,1,0.555008426522781,0.952658176290832,0.672222222222222,0.975155279503106,161,0.0815450643776824,0.222222222222222,0.702702702702703,161,-319.593369490073,3
59f22a9fd6380600018b2929,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_59f22a9fd6380600018b2929_T1_2024-05-07_11h38.41.125.csv,0.879198557499483,0.8,0.408994437234975,1,1,0,1.56839065048706,2,13.4282712503102,4,4,0.518759793221974,0.5,0.655915161598432,0.5,0.255301500018384,0.2,0.530388623616465,0.2,0.0499442364010825,0.2,1,0.69065647745223,0.766749360931435,0.769444444444444,0.939393939393939,33,0.0454545454545455,0.330935251798561,0.111111111111111,33,-224.476934653089,3
5a348ea750833c0001ee9550,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a348ea750833c0001ee9550_T1_2024-04-20_13h49.47.997.csv,0.889499357976017,0.8,1.23997633128787,1,1,0,0.6414985556151,2,7.57907590165353,4,4,0.0836872120031205,0.5,0.127123297739956,0.5,0.501953489337231,0.2,0.354751889000766,0.2,0.609033796451031,0.2,1,0.638385037983774,0.814219143482392,0.758333333333333,0.877862595419847,131,0.0560344827586207,0.425196850393701,0.833333333333333,131,-299.438878123453,3
5a443812817d1800018d1179,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a443812817d1800018d1179_T1_2024-05-19_18h49.07.914.csv,0.93572374821553606,0.8,0.774400105646483,1,1,0,2.30174053732774,2,15.3398256293945,4,4,0.0262115350211128,0.5,0.095595940165827,0.5,0.485227615723919,0.2,0.382708326099629,0.2,0.49533153402229,0.2,1,0.682409806266488,0.837522121842033,0.822222222222222,0.896296296296296,270,0.069672131147541,0.165217391304348,0.9,270,-327.706969675268,3
5a5ec79cacc75b00017aa095,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a5ec79cacc75b00017aa095_T1_2024-07-25_02h29.56.847.csv,0.918331380458595,0.8,0.56356419593757,1,1,0,0.810994502162503,2,20.4554421872413,4,4,0.13660751582105,0.5,0.245541312509569,0.5,0.74265636887468,0.2,0.360027940371792,0.2,0.181902526890024,0.2,1,0.822511984713106,0.928958909959045,0.872222222222222,0.966101694915254,59,0.0087719298245614,0.770992366412214,0.823529411764706,59,-147.46384890277,3
5a6eac90d5d4cb0001d6815a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a6eac90d5d4cb0001d6815a_T1_2024-06-04_15h23.17.923.csv,0.870782832576536,0.8,1.498408367859,1,1,0,0.848014722270042,2,6.38995141811877,4,4,0.0431323239331095,0.5,0.172109913162477,0.5,0.565514539386749,0.2,0.273210784419832,0.2,0.0450353438043591,0.2,1,0.5466664953335,0.941270074474323,0.694444444444444,0.97037037037037,135,0.051948051948052,0.3203125,0.586206896551724,135,-326.986519435992,3
5a95a63e4eecca0001dd4cfa,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a95a63e4eecca0001dd4cfa_T2_2024-06-10_13h46.19.362.csv,0.83948949271864,0.8,0.622583764112246,1,1,0,0.559760294627823,2,13.6215692564762,4,4,0.0723736045138462,0.5,0.297181544941239,0.5,0.428271965680163,0.2,0.296640253006463,0.2,0.161079588336035,0.2,1,0.585463258539684,0.840647595214687,0.7,0.905882352941176,85,0.0669642857142857,0.355555555555556,0.681818181818182,85,-304.73761942328,3
5a973481f05361000171dd86,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5a973481f05361000171dd86_T1_2024-05-07_11h11.45.115.csv,0.899054594051195,0.8,0.534052427396706,1,1,0,0.535839220105653,2,18.5386320752754,4,4,0.0569031085425387,0.5,0.206586475899924,0.5,0.651016998461875,0.2,0.350577086576797,0.2,0.247253085141821,0.2,1,0.598599303491445,0.791584169086181,0.752777777777778,0.869047619047619,168,0.0521327014218009,0.391891891891892,0.692307692307692,168,-342.259129524128,3
