id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
60f4a2d142c69dc1121b6dbf,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f4a2d142c69dc1121b6dbf_T1_2024-05-07_22h44.39.225.csv,0.848513138686418,0.8,0.497356189212607,1,1,0,2.10066034812539,2,18.1324827675011,4,4,0.152829969507613,0.5,0.271859304221644,0.5,0.393148619607392,0.5,0.14676323636149,0.5,0.596443224074241,0.2,0.414572573100667,0.2,0.0722349565868962,0.2,1,0.646295265637172,0.90126237715917,0.733333333333333,0.957983193277311,119,0.025974025974026,0.375,0.814814814814815,119,-271.822580569787,3
60f6ce6de6cf393bcde0c14d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f6ce6de6cf393bcde0c14d_T1_2024-05-18_14h21.12.515.csv,0.547215128223722,0.8,0.146577673781956,1,1,0,0.591486145361006,2,19.4339577225783,4,4,0.798438747691911,0.5,0.142731021407451,0.5,0.5,0.5,0.5,0.5,0.0245433579854379,0.2,0.320640678259516,0.2,0.200026813057389,0.2,1,0.532469624487679,NA,0.638888888888889,NA,0,0.238578680203046,0.388888888888889,NA,0,-300.42846149833,3
60f8cc430a3d06de34a78773,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f8cc430a3d06de34a78773_T2_2024-06-17_19h47.02.778.csv,0.531470804571977,0.8,0.236886035530586,1,1,0,0.462629241724289,2,14.1552033412436,4,4,0.511073421323035,0.5,0.0647838695703005,0.5,0.489056296342213,0.5,0.5,0.5,0.0464913724988776,0.2,0.300115098755886,0.2,0.20001006782716,0.2,1,0.571620526846789,0.507984483733409,0.686111111111111,1,1,0.211340206185567,0.654545454545455,NA,1,-278.289975835646,3
60fa0929b83c13a26cd1b8d7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fa0929b83c13a26cd1b8d7_T1_2024-07-14_16h37.26.024.csv,0.690667026014341,0.8,0.452259282515296,1,1,0,0.701962341275418,2,14.3445315858815,4,4,0.414708942193736,0.5,0.209955289683841,0.5,0.65621672730817,0.5,0.234441333856704,0.5,0.271352948830686,0.2,0.217497267343691,0.2,0.194676096322617,0.2,1,0.80473236590217,0.659502235578962,0.880555555555556,0.772727272727273,22,0.0473933649289099,0.756756756756757,0.666666666666667,22,-159.871121669408,3
60fb024cbfd74cc251c6f9b0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fb024cbfd74cc251c6f9b0_T2_2024-06-12_22h01.59.537.csv,0.734910781743063,0.8,1.36710769615012,1,1,0,0.862153265025364,2,5.01567818539072,4,4,0.0720432934712197,0.5,0.0737835470314847,0.5,0.674053515391043,0.5,0.243485654486983,0.5,0.344281631370545,0.2,0.421412665217691,0.2,0.0414017034661934,0.2,1,0.503097226413041,0.910020311088005,0.655555555555556,0.96551724137931,116,0.0675675675675676,0.401459854014599,0.538461538461538,116,-361.473895476796,3
60fbf61d2b955086ac1b1331,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fbf61d2b955086ac1b1331_T1_2024-05-07_11h05.31.606.csv,0.889369660215833,0.8,2.04948983825737,1,1,0,0.878075257092528,2,5.54631116048942,4,4,0.0443282192822482,0.5,0.0168922659017934,0.5,0.383846812279419,0.5,0.0675236570693981,0.5,0.21504667376771,0.2,0.563132611294281,0.2,0.490781032915803,0.2,1,0.737166089671009,0.911281089880297,0.844444444444444,0.929577464788732,213,0.0619469026548673,0.481203007518797,0.878048780487805,213,-267.65178243416,3
60fd6618f9a377f54dcdf318,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fd6618f9a377f54dcdf318_T2_2024-06-20_11h31.51.834.csv,0.913844078857264,0.8,0.606428089609336,1,1,0,1.35026974265102,2,11.950897329325,4,4,0.118333493956359,0.5,0.270441847738291,0.5,0.372902913348502,0.5,0.217569360731939,0.5,0.576508932492892,0.2,0.449932785094515,0.2,0.0559227141191415,0.2,1,0.567266451622286,0.881498180092655,0.702777777777778,0.944444444444444,108,0.0818965517241379,0.251968503937008,0.615384615384615,108,-321.81445318846,3
60fe8de5380ae67bf7370ac8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fe8de5380ae67bf7370ac8_T2_2024-07-19_22h44.28.279.csv,0.520537252306674,0.8,0.722087107719372,1,1,0,1.06131898087584,2,13.4834909941182,4,4,0.205384504163308,0.5,0.648143680040985,0.5,0.609258220980423,0.5,0.398180099742581,0.5,0.79112858506061,0.2,0.508782395466603,0.2,0.053323463605615,0.2,1,0.628019040864286,0.823066811565663,0.661111111111111,0.923076923076923,52,0.050761421319797,0.123456790123457,0.571428571428571,52,-272.897776315634,3
60ff2c3d915d23318b73ae8d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ff2c3d915d23318b73ae8d_T2_2024-06-11_01h15.04.054.csv,0.895115093621481,0.8,0.589529174313008,1,1,0,1.71352109514143,2,9.50505482865261,4,4,0.176925732644319,0.5,0.307264002776794,0.5,0.58698147474043,0.5,0.356563527386396,0.5,0.310098086531336,0.2,0.477584343769791,0.2,0.0475275147775828,0.2,1,0.56016556831316,0.859338871521852,0.616666666666667,0.936842105263158,95,0.108225108225108,0.234375,0.578947368421053,95,-313.31399887238,3
60ff7c8f4f066ccf6fe05587,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ff7c8f4f066ccf6fe05587_T1_2024-04-19_15h06.00.686.csv,0.936377834526892,0.8,1.31491798012436,1,1,0,0.814614152098467,2,7.56579213731742,4,4,0.0482231297785743,0.5,0.0583429750747067,0.5,0.286157658959668,0.5,0.12386849030803,0.5,0.659028686588137,0.2,0.584866352590626,0.2,0.283006580786718,0.2,1,0.671617719821404,0.876531705134106,0.780555555555556,0.898148148148148,216,0.0491803278688525,0.278260869565217,0.761904761904762,216,-302.187936193616,3
