id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta,prior_eta,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
65c26e8407c01d7f38da9858,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65c26e8407c01d7f38da9858_T2_2024-06-05_15h48.39.663.csv,0.721157662651866,0.8,0.187492715933228,1,1,0,0.548949106866502,2,17.2002699814867,4,4,0.190923214815775,0.5,0.0494925462275286,0.2,0.21691432585203901,0.2,0.185630878161279,0.2,1,0.4654744822544,0.636958060403128,0.641666666666667,0.978260869565217,46,0.261780104712042,0.303571428571429,0.5,46,-368.442562231671,3
65c3a122f00056edea1e17d0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65c3a122f00056edea1e17d0_T2_2024-06-09_03h49.25.890.csv,0.816816271532874,0.8,0.602016966760702,1,1,0,2.21198411473527,2,3.12002048121353,4,4,0.227460689902682,0.5,0.349491605838621,0.2,0.264223150537981,0.2,0.0291838969359491,0.2,1,0.419834297798951,0.830178580660162,0.533333333333333,0.930232558139535,86,0.291479820627803,0.330882352941176,0.411764705882353,86,-390.498624026391,3
65c783e5704051956c8ff924,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65c783e5704051956c8ff924_T2_2024-07-17_19h10.33.498.csv,0.914202372370801,0.8,1.71172447556474,1,1,0,0.751910358120505,2,8.5428864008723,4,4,0.0311017984931852,0.5,0.296337566946453,0.2,0.318021587040894,0.2,0.139553267239053,0.2,1,0.707976120874945,0.952670350791042,0.811111111111111,0.977653631284916,179,0.0170940170940171,0.448,0.767441860465116,179,-230.970510389553,3
65cb0f21257c8a98f470bb5d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65cb0f21257c8a98f470bb5d_T1_2024-05-21_02h37.45.105.csv,0.886042953912803,0.8,0.656495527223846,1,1,0,1.58469795711422,2,12.6185163059973,4,4,0.0779620430814741,0.5,0.513713397434376,0.2,0.0404805169818675,0.2,0.441783132659501,0.2,1,0.553404611492531,0.806325595519717,0.677777777777778,0.843478260869565,230,0.0416666666666667,0.0756302521008403,0.902439024390244,230,-367.36260328622,3
65cb8d0c2b10d0130f6ebaf0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65cb8d0c2b10d0130f6ebaf0_T1_2024-07-25_13h13.33.547.csv,0.825675075332459,0.8,0.572992078789191,1,1,0,1.86015070169149,2,11.0786164217996,4,4,0.046828262038889,0.5,0.0749527752012103,0.2,0.25307939972549,0.2,0.0338374870589074,0.2,1,0.457478568693841,0.853938914717212,0.552777777777778,0.953125,64,0.305418719211823,0.397435897435897,0.7,64,-370.679001393204,3
65cba761b3d48a22dfc65d2f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65cba761b3d48a22dfc65d2f_T1_2024-05-18_11h51.39.490.csv,0.930198513150562,0.8,1.00650218790726,1,1,0,1.77209238474753,2,12.1298098408855,4,4,0.0347412665137866,0.5,0.589458004472311,0.2,0.719039967351203,0.2,0.648114712760564,0.2,1,0.747693682257083,0.859065400417141,0.797222222222222,0.856060606060606,264,0.065843621399177,0.241379310344828,0.903846153846154,264,-258.117122576841,3
65cc041f70b1949ced29d0dc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65cc041f70b1949ced29d0dc_T1_2024-07-15_13h46.20.027.csv,0.890429274820234,0.8,0.334308285236672,1,1,0,0.793971803880275,2,6.85122599727251,4,4,0.729150775636969,0.5,0.680704089614221,0.2,0.547340429321335,0.2,0.0352986559602963,0.2,1,0.481027926050753,0.671568077365006,0.483333333333333,0.75,52,0.122994652406417,0.156976744186047,0.5625,52,-365.977100377129,3
65cd5b72f200e9541dc051f7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65cd5b72f200e9541dc051f7_T1_2024-05-30_21h30.06.681.csv,0.914145891245686,0.8,0.573682365292042,1,1,0,2.11960923157323,2,14.0901269159585,4,4,0.0333365850401295,0.5,0.590977095531465,0.2,0.396631571367101,0.2,0.568651342868177,0.2,1,0.565522746388595,0.73621818915258,0.658333333333333,0.847926267281106,217,0.146666666666667,0.417910447761194,0.833333333333333,217,-398.351886182692,3
65ce6e580ff7827d2f4d5145,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ce6e580ff7827d2f4d5145_T1_2024-07-29_22h22.55.786.csv,0.604984804275593,0.8,0.558828009704185,1,1,0,0.518097396762727,2,15.0288509855056,4,4,0.0120912777915457,0.5,0.0479594847301945,0.2,0.263375588782504,0.2,0.199345943684303,0.2,1,0.491148251042378,0.502386488970787,0.597222222222222,0.461538461538462,13,0.384180790960452,0.516483516483517,0.777777777777778,13,-332.45537560682,3
65d306f8b16eb5011ccb2025,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65d306f8b16eb5011ccb2025_T2_2024-06-10_08h25.24.307.csv,0.782341104313913,0.8,0.985717937032181,1,1,0,1.48175552589511,2,9.57458843688302,4,4,0.0389635458832478,0.5,0.412109624008607,0.2,0.184910995685883,0.2,0.0329693028384005,0.2,1,0.441221034354561,0.892113839612295,0.55,0.95,140,0.105022831050228,0.321428571428571,0.6,140,-394.800425056142,3
